Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3809
2,525,-497.0,0.999,0.3457
3,449,-421.5,0.998,0.3253
4,785,-750.5,0.997,0.5043
5,610,-580.5,0.996,0.4165
6,860,-824.0,0.995,0.5686
7,382,-358.0,0.994,0.277
8,467,-442.0,0.993,0.2774
9,549,-520.5,0.992,0.3433
10,656,-621.5,0.991,0.4652
11,504,-478.5,0.99,0.3399
12,609,-579.0,0.989,0.387
13,814,-781.5,0.988,0.5204
14,441,-414.5,0.987,0.2957
15,407,-380.0,0.986,0.2922
16,710,-679.0,0.985,0.4624
17,379,-353.0,0.984,0.295
18,630,-597.5,0.983,0.367
19,543,-516.0,0.982,0.3793
20,398,-371.5,0.981,0.2794
21,325,-300.5,0.98,0.2357
22,501,-470.0,0.979,0.3361
23,345,-321.5,0.978,0.2372
24,586,-557.0,0.977,0.4129
25,354,-329.0,0.976,0.2251
26,610,-582.5,0.975,0.3996
27,424,-398.5,0.974,0.3099
28,500,-472.0,0.973,0.3565
29,226,-201.0,0.972,0.1651
30,419,-391.0,0.971,0.3002
31,316,-291.0,0.97,0.2346
32,259,-234.5,0.969,0.1933
33,354,-331.5,0.968,0.2625
34,490,-464.5,0.968,0.323
35,362,-333.0,0.967,0.2526
36,455,-429.5,0.966,0.3161
37,256,-233.0,0.965,0.1756
38,202,-180.0,0.964,0.1441
39,411,-384.5,0.963,0.2706
40,326,-300.5,0.962,0.2366
41,295,-273.0,0.961,0.2068
42,285,-258.0,0.96,0.2087
43,364,-339.5,0.959,0.2784
44,408,-384.5,0.958,0.2589
45,278,-255.5,0.957,0.1996
46,270,-247.0,0.956,0.2062
47,244,-221.0,0.955,0.1857
48,340,-310.5,0.954,0.2503
49,437,-407.0,0.953,0.3011
50,209,-188.5,0.952,0.1558
51,179,-157.0,0.951,0.1363
52,295,-273.0,0.95,0.217
53,331,-306.5,0.949,0.25
54,318,-296.0,0.948,0.218
55,229,-208.5,0.947,0.1568
56,227,-205.0,0.946,0.1744
57,303,-279.5,0.946,0.2056
58,176,-150.5,0.945,0.1247
59,228,-203.5,0.944,0.1733
60,209,-187.0,0.943,0.1639
61,201,-179.0,0.942,0.1438
62,141,-118.0,0.941,0.109
63,247,-222.5,0.94,0.1785
64,229,-205.0,0.939,0.1657
65,172,-147.5,0.938,0.1238
66,206,-182.0,0.937,0.1456
67,190,-168.0,0.936,0.1466
68,184,-159.0,0.935,0.1463
