Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4921
2,525,-497.0,0.999,0.4407
3,449,-421.5,0.998,0.4506
4,785,-750.5,0.997,0.765
5,610,-580.5,0.996,0.5578
6,860,-824.0,0.995,0.7347
7,382,-358.0,0.994,0.3172
8,467,-442.0,0.993,0.3898
9,549,-520.5,0.992,0.4662
10,656,-621.5,0.991,0.5295
11,504,-478.5,0.99,0.4425
12,609,-579.0,0.989,0.5186
13,814,-781.5,0.988,0.6644
14,441,-414.5,0.987,0.358
15,407,-380.0,0.986,0.3294
16,710,-679.0,0.985,0.5945
17,379,-353.0,0.984,0.323
18,630,-597.5,0.983,0.5295
19,543,-516.0,0.982,0.4787
20,398,-371.5,0.981,0.3285
21,325,-300.5,0.98,0.2897
22,501,-470.0,0.979,0.4049
23,345,-321.5,0.978,0.3036
24,586,-557.0,0.977,0.4631
25,354,-329.0,0.976,0.3092
26,610,-582.5,0.975,0.4735
27,424,-398.5,0.974,0.372
28,500,-472.0,0.973,0.4066
29,226,-201.0,0.972,0.2075
30,419,-391.0,0.971,0.345
31,316,-291.0,0.97,0.2963
32,259,-234.5,0.969,0.2291
33,354,-331.5,0.968,0.2991
34,490,-464.5,0.968,0.5334
35,362,-333.0,0.967,0.3028
36,455,-429.5,0.966,0.3902
37,256,-233.0,0.965,0.2198
38,202,-180.0,0.964,0.1824
39,411,-384.5,0.963,0.3559
40,326,-300.5,0.962,0.2653
41,295,-273.0,0.961,0.2623
42,285,-258.0,0.96,0.2475
43,364,-339.5,0.959,0.2801
44,408,-384.5,0.958,0.3217
45,278,-255.5,0.957,0.213
46,270,-247.0,0.956,0.2199
47,244,-221.0,0.955,0.1927
48,340,-310.5,0.954,0.2786
49,437,-407.0,0.953,0.3362
50,209,-188.5,0.952,0.1707
51,179,-157.0,0.951,0.1536
52,295,-273.0,0.95,0.2702
53,331,-306.5,0.949,0.2998
54,318,-296.0,0.948,0.2784
55,229,-208.5,0.947,0.1856
56,227,-205.0,0.946,0.166
57,303,-279.5,0.946,0.2539
58,176,-150.5,0.945,0.1443
59,228,-203.5,0.944,0.1688
60,209,-187.0,0.943,0.1721
61,201,-179.0,0.942,0.1952
62,141,-118.0,0.941,0.1256
63,247,-222.5,0.94,0.1943
64,229,-205.0,0.939,0.1822
65,172,-147.5,0.938,0.1386
66,206,-182.0,0.937,0.1918
67,190,-168.0,0.936,0.167
68,184,-159.0,0.935,0.1451
69,239,-217.0,0.934,0.1868
70,177,-156.0,0.933,0.1486
71,281,-255.5,0.932,0.2437
72,193,-168.0,0.931,0.1469
73,227,-203.5,0.93,0.1861
74,172,-147.5,0.93,0.1598
75,168,-143.0,0.929,0.1366
76,192,-168.0,0.928,0.1591
77,238,-213.5,0.927,0.1979
78,161,-139.0,0.926,0.1379
79,183,-160.5,0.925,0.1622
80,113,-92.0,0.924,0.1129
81,159,-137.0,0.923,0.217
82,137,-116.5,0.922,0.1266
83,185,-162.0,0.921,0.1657
84,311,-287.5,0.92,0.2707
85,198,-173.0,0.919,0.1578
86,132,-110.0,0.918,0.1225
87,104,-83.0,0.918,0.0948
88,164,-143.0,0.917,0.15
89,178,-155.5,0.916,0.1596
90,216,-192.0,0.915,0.1901
91,141,-119.0,0.914,0.1354
92,124,-103.0,0.913,0.1134
93,106,-83.5,0.912,0.0983
94,136,-112.5,0.911,0.1225
95,150,-128.5,0.91,0.1565
96,195,-170.5,0.909,0.1499
97,162,-138.5,0.908,0.1343
98,137,-115.5,0.908,0.1096
99,256,-231.5,0.907,0.2116
100,147,-125.5,0.906,0.1323
101,152,-129.0,0.905,0.1465
102,144,-121.5,0.904,0.1261
103,111,-89.5,0.903,0.1034
104,140,-118.5,0.902,0.1166
105,140,-119.5,0.901,0.1481
106,157,-135.5,0.9,0.1461
107,178,-155.0,0.899,0.1769
108,108,-86.0,0.898,0.1035
109,153,-131.5,0.898,0.1318
