Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4755
2,525,-497.0,0.999,0.472
3,449,-421.5,0.998,0.4135
4,785,-750.5,0.997,0.7017
5,610,-580.5,0.996,0.5232
6,860,-824.0,0.995,0.7081
7,382,-358.0,0.994,0.3367
8,467,-442.0,0.993,0.3612
9,549,-520.5,0.992,0.4653
10,656,-621.5,0.991,0.532
11,504,-478.5,0.99,0.4185
12,609,-579.0,0.989,0.4888
13,814,-781.5,0.988,0.6684
14,441,-414.5,0.987,0.3849
15,407,-380.0,0.986,0.3524
16,710,-679.0,0.985,0.5655
17,379,-353.0,0.984,0.3114
18,630,-597.5,0.983,0.5261
19,543,-516.0,0.982,0.4517
20,398,-371.5,0.981,0.3308
21,325,-300.5,0.98,0.3111
22,501,-470.0,0.979,0.4062
23,345,-321.5,0.978,0.2782
24,586,-557.0,0.977,0.4768
25,354,-328.5,0.976,0.307
26,610,-582.5,0.975,0.4847
27,424,-398.5,0.974,0.3768
28,500,-472.0,0.973,0.4244
29,226,-201.0,0.972,0.1941
30,419,-391.0,0.971,0.3615
31,316,-291.0,0.97,0.2694
32,259,-234.5,0.969,0.2476
33,354,-331.5,0.968,0.2693
34,490,-464.5,0.968,0.3864
35,362,-333.5,0.967,0.2871
36,455,-429.5,0.966,0.3874
37,256,-233.0,0.965,0.213
38,202,-180.0,0.964,0.2384
39,411,-384.5,0.963,0.3229
40,326,-300.5,0.962,0.2988
41,295,-273.0,0.961,0.2305
42,285,-258.0,0.96,0.2525
43,364,-339.5,0.959,0.3122
44,408,-384.5,0.958,0.3384
45,278,-255.5,0.957,0.2322
46,270,-247.0,0.956,0.2645
47,244,-221.0,0.955,0.1925
48,341,-311.5,0.954,0.2854
49,436,-406.0,0.953,0.3235
50,209,-188.5,0.952,0.1985
51,179,-157.0,0.951,0.1517
52,295,-273.0,0.95,0.2246
53,331,-306.5,0.949,0.2567
54,318,-296.0,0.948,0.2517
55,229,-208.5,0.947,0.2178
56,227,-205.0,0.946,0.1903
57,303,-279.5,0.946,0.2268
58,178,-152.5,0.945,0.1398
59,226,-202.0,0.944,0.1903
60,209,-187.0,0.943,0.1855
61,201,-179.0,0.942,0.1903
62,141,-118.0,0.941,0.1292
63,247,-222.5,0.94,0.1866
64,229,-205.0,0.939,0.1951
65,172,-147.5,0.938,0.1608
66,206,-182.0,0.937,0.1823
67,190,-168.0,0.936,0.1634
68,184,-159.0,0.935,0.1633
69,239,-217.0,0.934,0.2102
70,177,-156.0,0.933,0.1497
71,281,-255.5,0.932,0.2541
72,193,-168.0,0.931,0.175
73,227,-203.5,0.93,0.1965
74,172,-147.5,0.93,0.1382
75,168,-143.0,0.929,0.153
76,192,-168.0,0.928,0.1613
77,238,-213.5,0.927,0.1829
78,161,-139.0,0.926,0.1326
79,183,-160.5,0.925,0.1441
80,113,-92.0,0.924,0.0996
81,159,-137.0,0.923,0.1509
82,137,-116.5,0.922,0.1326
83,212,-189.0,0.921,0.1698
84,284,-261.0,0.92,0.2156
85,162,-138.5,0.919,0.1535
86,128,-105.5,0.918,0.1251
87,106,-85.0,0.918,0.0997
88,167,-146.0,0.917,0.1411
89,214,-191.5,0.916,0.1914
90,216,-192.0,0.915,0.1871
91,141,-119.0,0.914,0.1474
92,159,-137.5,0.913,0.1574
93,172,-149.0,0.912,0.1473
94,113,-91.5,0.911,0.099
95,195,-170.0,0.91,0.1575
96,206,-181.5,0.909,0.1811
97,107,-85.5,0.908,0.1037
98,175,-152.0,0.908,0.1504
99,293,-268.5,0.907,0.2236
100,163,-140.0,0.906,0.1334
101,144,-121.5,0.905,0.1362
102,115,-94.0,0.904,0.0942
103,136,-114.0,0.903,0.1132
104,196,-175.5,0.902,0.174
105,137,-114.0,0.901,0.1133
106,179,-155.0,0.9,0.1466
107,146,-125.0,0.899,0.1246
108,129,-108.5,0.898,0.1122
109,174,-152.0,0.898,0.1496
110,201,-179.5,0.897,0.1546
111,142,-118.0,0.896,0.1063
112,135,-114.0,0.895,0.1959
113,138,-117.5,0.894,0.1516
114,123,-102.0,0.893,0.1092
115,176,-152.5,0.892,0.1559
116,167,-145.5,0.891,0.1457
117,145,-123.5,0.89,0.1427
118,105,-84.0,0.89,0.1068
119,123,-100.0,0.889,0.1164
120,92,-70.0,0.888,0.0971
121,114,-94.0,0.887,0.1061
122,72,-51.5,0.886,0.076
123,113,-92.5,0.885,0.1223
124,76,-55.0,0.884,0.0864
125,107,-85.5,0.883,0.1804
126,118,-96.0,0.882,0.1311
127,156,-134.0,0.882,0.1345
128,170,-147.5,0.881,0.1464
