Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4695
2,525,-497.0,0.999,0.4681
3,449,-421.5,0.998,0.3848
4,785,-750.5,0.997,0.6716
5,610,-580.5,0.996,0.5418
6,860,-824.0,0.995,0.7183
7,382,-358.0,0.994,0.3258
8,467,-442.0,0.993,0.3776
9,549,-520.5,0.992,0.4621
10,656,-621.5,0.991,0.5598
11,504,-478.5,0.99,0.4183
12,609,-579.0,0.989,0.5194
13,814,-781.5,0.988,0.7193
14,441,-414.5,0.987,0.3848
15,407,-380.0,0.986,0.3556
16,710,-679.0,0.985,0.5803
17,379,-353.0,0.984,0.2987
18,630,-597.5,0.983,0.5097
19,543,-516.0,0.982,0.4518
20,398,-371.5,0.981,0.3188
21,325,-300.5,0.98,0.2722
22,501,-470.0,0.979,0.4133
23,345,-321.5,0.978,0.2633
24,586,-557.0,0.977,0.4579
25,354,-329.0,0.976,0.2751
26,610,-582.5,0.975,0.523
27,424,-398.5,0.974,0.3484
28,500,-472.0,0.973,0.429
29,226,-201.0,0.972,0.1817
30,419,-391.0,0.971,0.4318
31,316,-291.0,0.97,0.2763
32,259,-234.5,0.969,0.234
33,354,-331.5,0.968,0.3124
34,490,-464.5,0.968,0.4011
35,362,-333.0,0.967,0.3442
36,455,-429.5,0.966,0.3534
37,256,-233.0,0.965,0.2058
38,202,-180.0,0.964,0.1682
39,411,-384.5,0.963,0.346
40,326,-300.5,0.962,0.2936
41,295,-273.0,0.961,0.2675
42,285,-258.0,0.96,0.2642
43,364,-339.5,0.959,0.2862
44,408,-384.5,0.958,0.3201
45,278,-255.5,0.957,0.2262
46,270,-247.0,0.956,0.1926
47,244,-221.0,0.955,0.1824
48,340,-310.5,0.954,0.2857
49,437,-407.0,0.953,0.3652
50,209,-188.5,0.952,0.1876
51,179,-157.0,0.951,0.1673
52,295,-273.0,0.95,0.2757
53,331,-306.5,0.949,0.2526
54,318,-296.0,0.948,0.2557
55,229,-208.5,0.947,0.2009
56,227,-205.0,0.946,0.1891
57,303,-279.5,0.946,0.2571
58,176,-150.5,0.945,0.19
59,228,-203.5,0.944,0.1911
60,209,-187.0,0.943,0.1857
61,201,-179.0,0.942,0.1956
62,141,-118.0,0.941,0.1341
63,247,-222.5,0.94,0.2182
64,229,-205.0,0.939,0.2078
65,172,-147.5,0.938,0.1368
66,206,-182.0,0.937,0.1771
67,190,-168.0,0.936,0.1741
68,184,-159.0,0.935,0.1556
69,239,-217.0,0.934,0.1803
70,177,-156.0,0.933,0.157
71,281,-255.5,0.932,0.247
72,193,-168.0,0.931,0.1554
73,227,-203.5,0.93,0.1948
74,172,-147.5,0.93,0.1464
75,168,-143.0,0.929,0.1399
76,192,-168.0,0.928,0.1522
77,238,-213.5,0.927,0.2166
78,161,-139.0,0.926,0.1369
79,183,-160.5,0.925,0.1435
80,113,-92.0,0.924,0.0993
81,159,-137.0,0.923,0.1289
82,137,-116.5,0.922,0.1265
83,185,-162.0,0.921,0.1568
84,311,-287.5,0.92,0.2615
85,198,-173.0,0.919,0.1935
86,132,-110.0,0.918,0.1173
