Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5144
2,525,-497.0,0.999,0.3633
3,449,-421.5,0.998,0.3634
4,785,-750.5,0.997,0.5161
5,610,-580.5,0.996,0.3754
6,860,-824.0,0.995,0.6538
7,382,-358.0,0.994,0.2623
8,467,-442.0,0.993,0.3223
9,549,-520.5,0.992,0.3892
10,656,-621.5,0.991,0.4757
11,504,-478.5,0.99,0.349
12,609,-579.0,0.989,0.4227
13,814,-781.5,0.988,0.4982
14,441,-414.5,0.987,0.3142
15,407,-380.0,0.986,0.2942
16,710,-679.0,0.985,0.509
17,379,-353.0,0.984,0.2607
18,630,-597.5,0.983,0.4455
19,543,-516.0,0.982,0.3612
20,398,-371.5,0.981,0.2943
21,325,-300.5,0.98,0.2491
22,501,-470.0,0.979,0.3583
23,345,-321.5,0.978,0.254
24,586,-557.0,0.977,0.4086
25,354,-328.5,0.976,0.2422
26,610,-582.5,0.975,0.4585
27,424,-398.5,0.974,0.2583
28,500,-472.0,0.973,0.3103
29,226,-201.0,0.972,0.1736
30,419,-391.0,0.971,0.3121
31,316,-291.0,0.97,0.2395
32,259,-234.5,0.969,0.1881
33,354,-331.5,0.968,0.247
34,490,-464.5,0.968,0.3377
35,362,-333.5,0.967,0.2511
36,455,-429.5,0.966,0.2922
37,256,-233.0,0.965,0.1991
38,202,-180.0,0.964,0.1583
39,411,-384.5,0.963,0.2772
40,326,-300.5,0.962,0.2263
41,295,-273.0,0.961,0.1992
42,285,-258.0,0.96,0.2012
43,364,-339.5,0.959,0.256
44,408,-384.5,0.958,0.2813
45,278,-255.5,0.957,0.2109
46,270,-247.0,0.956,0.1596
47,244,-221.0,0.955,0.1591
48,341,-311.5,0.954,0.2432
49,436,-406.0,0.953,0.3241
50,209,-188.5,0.952,0.1458
51,179,-157.0,0.951,0.1308
52,295,-273.0,0.95,0.2158
53,331,-306.5,0.949,0.2442
54,318,-296.0,0.948,0.2331
55,229,-208.5,0.947,0.171
56,227,-205.0,0.946,0.1804
57,303,-279.5,0.946,0.1991
58,178,-152.5,0.945,0.1202
59,226,-202.0,0.944,0.1333
60,209,-187.0,0.943,0.1473
61,201,-179.0,0.942,0.1463
62,141,-118.0,0.941,0.1044
63,247,-222.5,0.94,0.1755
64,229,-205.0,0.939,0.1595
65,172,-147.5,0.938,0.121
66,206,-182.0,0.937,0.1443
67,190,-168.0,0.936,0.1348
68,184,-159.0,0.935,0.1335
69,239,-217.0,0.934,0.1475
70,177,-156.0,0.933,0.1283
71,281,-255.5,0.932,0.2066
72,193,-168.0,0.931,0.1562
73,227,-203.5,0.93,0.1582
74,172,-147.5,0.93,0.1145
75,168,-143.0,0.929,0.1251
76,192,-168.0,0.928,0.1385
77,238,-213.5,0.927,0.1842
78,161,-139.0,0.926,0.1222
79,183,-160.5,0.925,0.1308
80,113,-92.0,0.924,0.0886
81,159,-137.0,0.923,0.1178
82,137,-116.5,0.922,0.1015
83,212,-189.0,0.921,0.1562
84,284,-261.0,0.92,0.2131
85,162,-138.5,0.919,0.1271
86,128,-105.5,0.918,0.1011
87,106,-85.0,0.918,0.086
88,167,-146.0,0.917,0.1279
89,214,-191.5,0.916,0.1829
90,216,-192.0,0.915,0.1863
91,141,-119.0,0.914,0.1124
92,159,-137.5,0.913,0.1041
93,172,-149.0,0.912,0.1148
94,113,-91.5,0.911,0.0889
95,195,-170.0,0.91,0.127
96,206,-181.5,0.909,0.1522
97,107,-85.5,0.908,0.0906
98,175,-152.0,0.908,0.1363
99,294,-269.5,0.907,0.2131
100,162,-139.0,0.906,0.1298
101,144,-121.5,0.905,0.1147
102,115,-94.0,0.904,0.0941
103,136,-114.0,0.903,0.1075
104,196,-175.5,0.902,0.15
105,137,-114.0,0.901,0.1029
106,190,-165.5,0.9,0.1391
107,135,-114.5,0.899,0.1041
108,129,-108.5,0.898,0.1121
109,174,-152.0,0.898,0.1402
110,201,-179.5,0.897,0.1501
111,148,-124.0,0.896,0.0892
112,129,-108.0,0.895,0.0947
113,138,-117.5,0.894,0.1164
114,123,-102.0,0.893,0.0984
115,176,-152.5,0.892,0.1382
116,167,-145.5,0.891,0.1284
117,145,-123.5,0.89,0.115
118,105,-84.0,0.89,0.0828
119,123,-100.0,0.889,0.0987
120,92,-70.0,0.888,0.0733
121,114,-94.0,0.887,0.0892
122,72,-51.5,0.886,0.0595
123,113,-92.5,0.885,0.0926
124,76,-55.0,0.884,0.066
125,117,-95.5,0.883,0.0948
126,108,-86.0,0.882,0.0903
127,156,-134.0,0.882,0.1116
128,170,-147.5,0.881,0.1337
129,146,-124.5,0.88,0.1142
130,92,-71.5,0.879,0.0746
131,83,-61.0,0.878,0.0732
132,131,-107.5,0.877,0.1137
133,107,-83.5,0.876,0.1062
134,117,-95.5,0.875,0.1108
135,110,-87.0,0.875,0.0788
136,189,-166.5,0.874,0.1266
137,103,-82.0,0.873,0.0786
138,152,-130.0,0.872,0.1076
139,110,-90.0,0.871,0.0791
140,142,-119.5,0.87,0.0982
141,109,-86.5,0.869,0.0766
142,95,-73.5,0.868,0.075
143,142,-121.0,0.868,0.1112
144,104,-81.5,0.867,0.0828
145,82,-60.5,0.866,0.0727
146,104,-82.0,0.865,0.0848
147,133,-111.5,0.864,0.1142
148,125,-104.5,0.863,0.0997
149,118,-97.5,0.862,0.0903
150,187,-166.0,0.862,0.1247
151,100,-79.0,0.861,0.0738
152,114,-92.0,0.86,0.0941
153,102,-80.5,0.859,0.0795
154,114,-91.5,0.858,0.0832
155,74,-52.5,0.857,0.0645
156,125,-104.0,0.856,0.0868
157,93,-72.0,0.855,0.0768
158,110,-88.0,0.855,0.0993
159,74,-52.0,0.854,0.0641
160,72,-49.5,0.853,0.0731
161,56,-35.0,0.852,0.0556
162,63,-42.5,0.851,0.0642
163,102,-80.0,0.85,0.0656
164,80,-59.0,0.85,0.0634
165,74,-54.0,0.849,0.0573
166,134,-112.5,0.848,0.0912
167,96,-74.5,0.847,0.0706
168,75,-53.5,0.846,0.0714
169,78,-57.0,0.845,0.0629
170,131,-109.5,0.844,0.0952
171,105,-83.0,0.844,0.078
172,95,-73.5,0.843,0.0737
173,80,-58.0,0.842,0.0691
174,64,-43.0,0.841,0.0618
175,109,-87.0,0.84,0.0887
176,79,-57.5,0.839,0.0732
177,93,-72.5,0.839,0.0753
178,73,-51.5,0.838,0.0614
179,102,-81.0,0.837,0.0811
180,75,-54.5,0.836,0.0632
181,73,-51.5,0.835,0.0607
182,78,-56.5,0.834,0.0623
183,110,-89.0,0.834,0.0855
184,54,-34.0,0.833,0.0505
185,92,-70.0,0.832,0.0741
186,73,-52.5,0.831,0.0586
187,82,-61.0,0.83,0.0645
188,86,-64.5,0.829,0.0719
189,74,-51.5,0.829,0.0645
190,95,-74.5,0.828,0.0774
191,93,-71.5,0.827,0.0854
192,109,-87.0,0.826,0.0914
193,74,-54.0,0.825,0.073
194,99,-76.5,0.824,0.088
195,53,-32.5,0.824,0.0439
196,66,-44.5,0.823,0.046
197,84,-62.5,0.822,0.0545
198,69,-48.0,0.821,0.0458
199,94,-73.0,0.82,0.0694
200,68,-48.0,0.819,0.0588
201,66,-44.5,0.819,0.0598
202,80,-59.5,0.818,0.0625
203,76,-55.5,0.817,0.0652
204,86,-64.0,0.816,0.0716
205,56,-35.5,0.815,0.0524
206,62,-41.5,0.815,0.0609
207,77,-55.0,0.814,0.0732
208,80,-58.5,0.813,0.069
209,106,-84.5,0.812,0.0824
210,55,-33.0,0.811,0.049
211,63,-42.5,0.81,0.0577
212,70,-49.0,0.81,0.0599
213,71,-50.0,0.809,0.0599
214,76,-55.0,0.808,0.0677
215,85,-64.5,0.807,0.0745
216,110,-87.5,0.806,0.0902
217,84,-63.0,0.806,0.0675
218,84,-63.0,0.805,0.074
219,49,-28.0,0.804,0.0507
220,63,-42.5,0.803,0.0613
221,49,-29.0,0.802,0.0445
222,62,-41.0,0.802,0.0602
223,74,-53.5,0.801,0.061
224,71,-49.5,0.8,0.0698
225,41,-20.5,0.799,0.0429
226,52,-30.5,0.798,0.0495
227,73,-52.0,0.798,0.06
228,67,-44.5,0.797,0.0681
229,68,-47.0,0.796,0.0662
230,84,-64.0,0.795,0.0827
231,57,-36.0,0.794,0.0603
232,72,-51.5,0.794,0.0687
233,64,-42.0,0.793,0.046
234,65,-44.5,0.792,0.044
235,55,-34.5,0.791,0.0491
236,44,-24.0,0.79,0.0376
237,81,-59.5,0.79,0.0597
238,67,-44.5,0.789,0.0552
239,63,-41.0,0.788,0.0532
240,55,-34.5,0.787,0.0532
241,68,-47.0,0.787,0.0563
242,55,-34.5,0.786,0.0446
243,60,-39.0,0.785,0.0424
244,49,-29.0,0.784,0.0381
245,54,-31.5,0.783,0.0425
246,35,-14.5,0.783,0.0295
247,69,-48.5,0.782,0.0501
248,45,-24.5,0.781,0.039
249,82,-60.5,0.78,0.0625
250,63,-41.0,0.779,0.047
251,58,-38.0,0.779,0.0385
252,38,-17.0,0.778,0.032
253,57,-36.0,0.777,0.0515
254,45,-24.0,0.776,0.0456
255,65,-43.5,0.776,0.058
256,48,-28.0,0.775,0.0463
257,86,-65.0,0.774,0.0724
258,65,-43.5,0.773,0.0518
259,50,-29.5,0.772,0.0481
260,53,-32.0,0.772,0.0502
261,48,-27.5,0.771,0.0474
262,71,-50.0,0.77,0.0637
263,41,-19.5,0.769,0.0411
264,48,-27.0,0.769,0.0551
265,77,-54.5,0.768,0.0654
266,59,-37.5,0.767,0.0503
267,52,-31.0,0.766,0.0441
268,52,-30.5,0.766,0.044
269,80,-58.0,0.765,0.0596
270,78,-56.5,0.764,0.0572
271,74,-52.0,0.763,0.0478
272,60,-38.5,0.763,0.0451
273,61,-40.0,0.762,0.0591
274,33,-12.5,0.761,0.0436
275,51,-29.0,0.76,0.0583
276,36,-16.0,0.759,0.0463
277,48,-28.0,0.759,0.0573
278,61,-40.0,0.758,0.0669
279,32,-11.5,0.757,0.0399
280,44,-23.5,0.756,0.0497
281,104,-81.5,0.756,0.0708
282,42,-22.0,0.755,0.0368
283,41,-21.0,0.754,0.0291
284,85,-64.0,0.753,0.0659
285,47,-25.5,0.753,0.044
286,41,-21.0,0.752,0.0388
287,49,-28.5,0.751,0.0396
288,64,-42.5,0.75,0.0629
289,57,-35.5,0.75,0.0521
290,47,-26.0,0.749,0.0463
291,48,-27.5,0.748,0.0493
292,50,-28.5,0.747,0.0458
293,38,-17.0,0.747,0.0444
294,61,-41.0,0.746,0.0572
295,54,-34.0,0.745,0.0502
296,36,-15.5,0.744,0.0399
297,37,-16.5,0.744,0.0409
298,46,-25.0,0.743,0.0442
299,33,-13.0,0.742,0.0309
300,49,-28.5,0.741,0.0356
301,45,-25.0,0.741,0.0341
302,45,-24.5,0.74,0.0347
303,48,-28.0,0.739,0.044
304,71,-50.0,0.738,0.0492
305,50,-29.0,0.738,0.0459
306,32,-11.0,0.737,0.0352
307,58,-38.0,0.736,0.0481
308,39,-18.5,0.736,0.0373
309,35,-13.5,0.735,0.0361
310,28,-8.0,0.734,0.0327
311,31,-10.5,0.733,0.034
312,40,-20.0,0.733,0.037
313,29,-8.0,0.732,0.027
314,30,-10.0,0.731,0.03
315,64,-42.5,0.73,0.0544
316,67,-46.5,0.73,0.0538
317,38,-18.0,0.729,0.0346
318,72,-51.5,0.728,0.0616
319,48,-26.5,0.727,0.0477
320,46,-26.0,0.727,0.0416
321,44,-24.0,0.726,0.0441
322,41,-21.0,0.725,0.0385
323,45,-24.5,0.725,0.0422
324,45,-25.0,0.724,0.04
325,45,-25.0,0.723,0.0386
326,42,-22.0,0.722,0.0417
327,23,-2.5,0.722,0.0386
328,45,-24.5,0.721,0.0566
329,35,-14.5,0.72,0.042
330,28,-8.0,0.72,0.0387
331,55,-35.0,0.719,0.0583
332,43,-22.5,0.718,0.0562
333,38,-18.0,0.717,0.0503
334,57,-37.0,0.717,0.0614
335,49,-27.0,0.716,0.0564
336,36,-16.0,0.715,0.0341
337,39,-19.0,0.715,0.0357
338,54,-31.5,0.714,0.0435
339,41,-20.5,0.713,0.0357
340,64,-43.0,0.712,0.0468
341,68,-48.0,0.712,0.0527
342,28,-8.0,0.711,0.028
343,58,-37.0,0.71,0.0487
344,39,-18.0,0.71,0.0313
345,25,-5.0,0.709,0.0245
346,44,-23.5,0.708,0.0398
347,57,-36.5,0.707,0.0432
348,26,-4.5,0.707,0.0253
349,46,-24.5,0.706,0.0411
350,38,-16.5,0.705,0.0404
351,37,-17.0,0.705,0.0285
352,52,-31.5,0.704,0.0423
353,64,-43.5,0.703,0.0462
354,23,-3.0,0.702,0.0225
355,23,-3.0,0.702,0.026
356,38,-17.5,0.701,0.0353
357,40,-18.5,0.7,0.036
358,42,-21.5,0.7,0.0336
359,28,-8.0,0.699,0.027
360,29,-9.0,0.698,0.024
361,27,-7.0,0.698,0.024
362,38,-18.0,0.697,0.0337
363,38,-17.0,0.696,0.0372
364,61,-40.5,0.695,0.0476
365,44,-23.5,0.695,0.0341
366,43,-23.0,0.694,0.0391
367,53,-32.0,0.693,0.057
368,60,-39.5,0.693,0.0562
369,29,-9.0,0.692,0.0304
370,47,-26.5,0.691,0.0463
371,36,-14.0,0.691,0.0353
372,36,-15.0,0.69,0.03
373,31,-11.0,0.689,0.0289
374,36,-16.0,0.689,0.0314
