Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3905
2,525,-497.0,0.999,0.3866
3,449,-421.5,0.998,0.3024
4,785,-750.5,0.997,0.5619
5,610,-580.5,0.996,0.3582
6,860,-824.0,0.995,0.6053
7,382,-358.0,0.994,0.2753
8,467,-442.0,0.993,0.2935
9,549,-520.5,0.992,0.3644
10,656,-621.5,0.991,0.4566
11,504,-478.5,0.99,0.3465
12,609,-579.0,0.989,0.4203
13,814,-781.5,0.988,0.5085
14,441,-414.5,0.987,0.2729
15,407,-380.0,0.986,0.2821
16,710,-679.0,0.985,0.5626
17,379,-353.0,0.984,0.2374
18,630,-597.5,0.983,0.4443
19,543,-516.0,0.982,0.3835
20,398,-371.5,0.981,0.2853
21,325,-300.5,0.98,0.2434
22,501,-470.0,0.979,0.3567
23,345,-321.5,0.978,0.2855
24,586,-557.0,0.977,0.365
25,354,-329.0,0.976,0.2503
26,610,-582.5,0.975,0.4428
27,424,-398.5,0.974,0.3051
28,500,-472.0,0.973,0.3457
29,226,-201.0,0.972,0.1696
30,419,-391.0,0.971,0.2951
31,316,-291.0,0.97,0.2537
32,259,-234.5,0.969,0.1566
33,354,-331.5,0.968,0.2627
34,490,-464.5,0.968,0.3576
35,362,-333.5,0.967,0.2601
36,455,-429.5,0.966,0.2981
37,256,-233.0,0.965,0.1776
38,202,-180.0,0.964,0.1468
39,411,-384.5,0.963,0.2987
40,326,-300.5,0.962,0.2474
41,295,-273.0,0.961,0.2084
42,285,-258.0,0.96,0.1681
43,364,-339.5,0.959,0.2578
44,408,-384.5,0.958,0.3002
45,278,-255.5,0.957,0.2097
46,270,-247.0,0.956,0.1966
47,244,-221.0,0.955,0.1802
48,341,-311.5,0.954,0.2531
49,436,-406.0,0.953,0.3176
50,209,-188.5,0.952,0.1592
51,179,-157.0,0.951,0.1522
52,295,-273.0,0.95,0.2475
53,331,-306.5,0.949,0.2538
54,318,-296.0,0.948,0.2309
55,229,-208.5,0.947,0.1451
56,227,-205.0,0.946,0.1367
57,303,-279.5,0.946,0.1699
58,178,-152.5,0.945,0.1132
59,226,-202.0,0.944,0.1607
60,209,-187.0,0.943,0.1375
61,201,-179.0,0.942,0.146
62,141,-118.0,0.941,0.1019
63,247,-222.5,0.94,0.1739
64,229,-205.0,0.939,0.1714
65,172,-147.5,0.938,0.1482
66,206,-182.0,0.937,0.154
67,190,-168.0,0.936,0.1299
68,184,-159.0,0.935,0.1155
69,239,-217.0,0.934,0.155
70,177,-156.0,0.933,0.1275
71,281,-255.5,0.932,0.2028
72,193,-168.0,0.931,0.1314
73,227,-203.5,0.93,0.1654
74,172,-147.5,0.93,0.1269
75,168,-143.0,0.929,0.1332
76,192,-168.0,0.928,0.1443
77,238,-213.5,0.927,0.1786
78,161,-139.0,0.926,0.1182
79,183,-160.5,0.925,0.1342
80,113,-92.0,0.924,0.0852
81,159,-137.0,0.923,0.133
82,137,-116.5,0.922,0.1219
83,212,-189.0,0.921,0.1544
84,284,-261.0,0.92,0.1737
85,162,-138.5,0.919,0.1151
86,128,-105.5,0.918,0.0883
87,106,-85.0,0.918,0.0693
88,167,-146.0,0.917,0.1124
89,214,-191.5,0.916,0.1427
