Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5189
2,525,-497.0,0.999,0.465
3,449,-421.5,0.998,0.4737
4,785,-750.5,0.997,0.6664
5,610,-580.5,0.996,0.5332
6,860,-824.0,0.995,0.6839
7,382,-358.0,0.994,0.3237
8,467,-442.0,0.993,0.3992
9,549,-520.5,0.992,0.4524
10,656,-621.5,0.991,0.5401
11,504,-478.5,0.99,0.4662
12,609,-579.0,0.989,0.498
13,814,-781.5,0.988,0.68
14,441,-414.5,0.987,0.3727
15,407,-380.0,0.986,0.3523
16,710,-679.0,0.985,0.5883
17,379,-353.0,0.984,0.3137
18,630,-597.5,0.983,0.5369
19,543,-516.0,0.982,0.47
20,398,-371.5,0.981,0.3357
21,325,-300.5,0.98,0.2998
22,501,-470.0,0.979,0.3966
23,345,-321.5,0.978,0.2942
24,586,-557.0,0.977,0.4988
25,354,-329.0,0.976,0.3212
26,610,-582.5,0.975,0.5268
27,424,-398.5,0.974,0.3643
28,500,-472.0,0.973,0.3944
29,226,-201.0,0.972,0.2049
30,419,-391.0,0.971,0.3609
31,316,-291.0,0.97,0.2768
32,259,-234.5,0.969,0.2405
33,354,-331.5,0.968,0.2954
34,490,-464.5,0.968,0.4622
35,362,-333.5,0.967,0.2968
36,455,-429.5,0.966,0.3998
37,256,-233.0,0.965,0.2214
38,202,-180.0,0.964,0.1691
39,411,-384.5,0.963,0.3639
40,326,-300.5,0.962,0.2717
41,295,-273.0,0.961,0.2722
42,285,-258.0,0.96,0.2591
43,364,-339.5,0.959,0.257
44,408,-384.5,0.958,0.3049
45,278,-255.5,0.957,0.2462
46,270,-247.0,0.956,0.2128
47,244,-221.0,0.955,0.2247
48,341,-311.5,0.954,0.2968
49,436,-406.0,0.953,0.3794
50,209,-188.5,0.952,0.1943
51,179,-157.0,0.951,0.1616
52,295,-273.0,0.95,0.2345
53,331,-306.5,0.949,0.3046
54,318,-296.0,0.948,0.352
55,229,-208.5,0.947,0.1864
56,227,-205.0,0.946,0.2234
57,303,-279.5,0.946,0.2553
58,178,-152.5,0.945,0.157
59,226,-202.0,0.944,0.1924
60,209,-187.0,0.943,0.1858
61,201,-179.0,0.942,0.1899
62,141,-118.0,0.941,0.1196
63,247,-222.5,0.94,0.2273
64,229,-205.0,0.939,0.174
65,172,-147.5,0.938,0.1436
66,206,-182.0,0.937,0.1676
67,190,-168.0,0.936,0.1736
