Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4897
2,525,-497.0,0.999,0.4739
3,449,-421.5,0.998,0.4382
4,785,-750.5,0.997,0.6753
5,610,-580.5,0.996,0.5071
6,860,-824.0,0.995,0.6819
7,382,-358.0,0.994,0.327
8,467,-442.0,0.993,0.403
9,549,-520.5,0.992,0.4455
10,656,-621.5,0.991,0.524
11,504,-478.5,0.99,0.4078
12,609,-579.0,0.989,0.5109
13,814,-781.5,0.988,0.6466
14,441,-414.5,0.987,0.343
15,407,-380.0,0.986,0.3425
16,710,-679.0,0.985,0.5828
17,379,-353.0,0.984,0.3046
18,630,-597.5,0.983,0.522
19,543,-516.0,0.982,0.4752
20,398,-371.5,0.981,0.325
21,325,-300.5,0.98,0.3046
22,501,-470.0,0.979,0.4375
23,345,-321.5,0.978,0.3046
24,586,-557.0,0.977,0.4511
25,354,-329.0,0.976,0.3028
26,610,-582.5,0.975,0.5232
27,424,-398.5,0.974,0.3727
28,500,-472.0,0.973,0.3995
29,226,-201.0,0.972,0.1968
30,419,-391.0,0.971,0.3566
31,316,-291.0,0.97,0.2515
32,259,-234.5,0.969,0.2073
33,354,-331.5,0.968,0.2914
34,490,-464.5,0.968,0.4182
35,362,-333.0,0.967,0.3259
36,455,-429.5,0.966,0.4412
37,256,-233.0,0.965,0.2396
38,202,-180.0,0.964,0.1785
39,411,-384.5,0.963,0.3459
40,326,-300.5,0.962,0.2999
41,295,-273.0,0.961,0.2381
42,285,-258.0,0.96,0.2158
43,364,-339.5,0.959,0.3024
44,408,-384.5,0.958,0.3056
45,278,-255.5,0.957,0.2375
46,270,-247.0,0.956,0.2434
47,244,-221.0,0.955,0.1806
48,340,-310.5,0.954,0.2769
49,437,-407.0,0.953,0.3479
50,209,-188.5,0.952,0.1638
51,179,-157.0,0.951,0.149
52,295,-273.0,0.95,0.2314
53,331,-306.5,0.949,0.2584
54,318,-296.0,0.948,0.2631
55,229,-208.5,0.947,0.1984
56,227,-205.0,0.946,0.2055
57,303,-279.5,0.946,0.233
58,176,-150.5,0.945,0.1367
59,228,-203.5,0.944,0.2131
60,209,-187.0,0.943,0.1585
61,201,-179.0,0.942,0.1723
62,141,-118.0,0.941,0.1258
63,247,-222.5,0.94,0.2024
64,229,-205.0,0.939,0.2025
65,172,-147.5,0.938,0.1734
66,206,-182.0,0.937,0.1849
