Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4566
2,525,-497.0,0.999,0.3135
3,449,-421.5,0.998,0.3594
4,785,-750.5,0.997,0.551
5,610,-580.5,0.996,0.4801
6,860,-824.0,0.995,0.4961
7,382,-358.0,0.994,0.2513
8,467,-442.0,0.993,0.269
9,549,-520.5,0.992,0.3466
10,656,-621.5,0.991,0.4539
11,504,-478.5,0.99,0.3607
12,609,-579.0,0.989,0.4015
13,814,-781.5,0.988,0.5844
14,441,-414.5,0.987,0.2956
15,407,-380.0,0.986,0.2684
16,710,-679.0,0.985,0.4651
17,379,-353.0,0.984,0.263
18,630,-597.5,0.983,0.4208
19,543,-516.0,0.982,0.3967
20,398,-371.5,0.981,0.2828
21,325,-300.5,0.98,0.2169
22,501,-470.0,0.979,0.3321
23,345,-321.5,0.978,0.2437
24,586,-557.0,0.977,0.3889
25,354,-329.0,0.976,0.2567
26,610,-582.5,0.975,0.3894
27,424,-398.5,0.974,0.3027
28,500,-472.0,0.973,0.34
29,226,-201.0,0.972,0.1688
30,419,-391.0,0.971,0.3123
31,316,-291.0,0.97,0.2245
32,259,-234.5,0.969,0.1943
33,354,-331.5,0.968,0.2586
34,490,-464.5,0.968,0.3204
35,362,-333.0,0.967,0.2466
36,455,-429.5,0.966,0.2901
37,256,-233.0,0.965,0.1683
38,202,-180.0,0.964,0.1327
39,411,-384.5,0.963,0.2494
40,326,-300.5,0.962,0.2101
41,295,-273.0,0.961,0.2157
42,285,-258.0,0.96,0.2037
43,364,-339.5,0.959,0.2508
44,408,-384.5,0.958,0.3052
45,278,-255.5,0.957,0.1535
46,270,-247.0,0.956,0.1651
47,244,-221.0,0.955,0.18
48,340,-310.5,0.954,0.2553
49,437,-407.0,0.953,0.3136
50,209,-188.5,0.952,0.1573
51,179,-157.0,0.951,0.1316
52,295,-273.0,0.95,0.2269
53,331,-306.5,0.949,0.2396
54,318,-296.0,0.948,0.229
55,229,-208.5,0.947,0.1854
56,227,-205.0,0.946,0.1665
57,303,-279.5,0.946,0.2236
58,176,-150.5,0.945,0.1187
59,228,-203.5,0.944,0.1588
60,209,-187.0,0.943,0.1556
61,201,-179.0,0.942,0.1584
62,141,-118.0,0.941,0.1108
63,247,-222.5,0.94,0.191
64,229,-205.0,0.939,0.1611
65,172,-147.5,0.938,0.1248
66,206,-182.0,0.937,0.1422
67,190,-168.0,0.936,0.1446
68,184,-159.0,0.935,0.1297
69,239,-217.0,0.934,0.188
70,177,-156.0,0.933,0.1707
71,281,-255.5,0.932,0.1852
72,193,-168.0,0.931,0.1384
73,227,-203.5,0.93,0.1804
74,172,-147.5,0.93,0.1219
75,168,-143.0,0.929,0.1184
76,192,-168.0,0.928,0.1446
77,238,-213.5,0.927,0.1806
78,161,-139.0,0.926,0.1271
79,183,-160.5,0.925,0.1445
80,113,-92.0,0.924,0.0891
81,159,-137.0,0.923,0.1259
82,137,-116.5,0.922,0.1096
83,185,-162.0,0.921,0.1395
84,311,-287.5,0.92,0.2319
85,198,-173.0,0.919,0.1585
86,132,-110.0,0.918,0.1062
87,104,-83.0,0.918,0.0918
88,164,-143.0,0.917,0.1186
89,178,-155.5,0.916,0.1111
90,216,-192.0,0.915,0.1529
91,141,-119.0,0.914,0.1054
92,124,-103.0,0.913,0.0974
93,106,-83.5,0.912,0.08
94,136,-112.5,0.911,0.1033
95,150,-128.5,0.91,0.1181
96,195,-170.5,0.909,0.15
97,162,-138.5,0.908,0.1308
98,137,-115.5,0.908,0.1018
99,256,-231.5,0.907,0.1871
100,147,-125.5,0.906,0.1118
101,152,-129.0,0.905,0.1187
102,144,-121.5,0.904,0.1113
103,111,-89.5,0.903,0.087
104,140,-118.5,0.902,0.1131
105,140,-119.5,0.901,0.1055
106,157,-135.5,0.9,0.1281
107,178,-155.0,0.899,0.1348
108,108,-86.0,0.898,0.0796
109,153,-131.5,0.898,0.088
110,137,-114.5,0.897,0.0987
111,167,-146.0,0.896,0.1264
112,139,-118.0,0.895,0.1036
113,138,-115.0,0.894,0.0988
114,102,-81.5,0.893,0.0854
115,141,-120.5,0.892,0.1047
116,123,-102.0,0.891,0.0939
117,176,-152.5,0.89,0.1295
118,167,-145.5,0.89,0.1192
119,145,-124.5,0.889,0.109
120,105,-84.5,0.888,0.081
121,123,-100.5,0.887,0.1006
122,92,-71.0,0.886,0.071
123,103,-82.5,0.885,0.0791
124,83,-62.5,0.884,0.0691
125,113,-92.0,0.883,0.0756
126,76,-55.0,0.882,0.0559
127,107,-85.0,0.882,0.0688
128,118,-96.5,0.881,0.074
129,234,-211.0,0.88,0.1416
130,140,-117.0,0.879,0.124
