Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.375
2,525,-497.0,0.999,0.4018
3,449,-421.5,0.998,0.2812
4,785,-750.5,0.997,0.5153
5,610,-580.5,0.996,0.4149
6,860,-824.0,0.995,0.5786
7,382,-358.0,0.994,0.2717
8,467,-442.0,0.993,0.3818
9,549,-520.5,0.992,0.3429
10,656,-621.5,0.991,0.4566
11,504,-478.5,0.99,0.3346
12,609,-579.0,0.989,0.3856
13,814,-781.5,0.988,0.5691
14,441,-414.5,0.987,0.3126
15,407,-380.0,0.986,0.2718
16,710,-679.0,0.985,0.4868
17,379,-353.0,0.984,0.2624
18,630,-597.5,0.983,0.3859
19,543,-516.0,0.982,0.3213
20,398,-371.5,0.981,0.2516
21,325,-300.5,0.98,0.2561
22,501,-470.0,0.979,0.3229
23,345,-321.5,0.978,0.2461
24,586,-557.0,0.977,0.3776
25,354,-329.0,0.976,0.2436
26,610,-582.5,0.975,0.4188
27,424,-398.5,0.974,0.2976
28,500,-472.0,0.973,0.3496
29,226,-201.0,0.972,0.1814
30,419,-391.0,0.971,0.2691
31,316,-291.0,0.97,0.2306
32,259,-234.5,0.969,0.1914
33,354,-331.5,0.968,0.2511
34,490,-464.5,0.968,0.3187
35,362,-333.5,0.967,0.2612
36,455,-429.5,0.966,0.3214
37,256,-233.0,0.965,0.1931
38,202,-180.0,0.964,0.157
39,411,-384.5,0.963,0.2533
40,326,-300.5,0.962,0.2243
41,295,-273.0,0.961,0.1995
42,285,-258.0,0.96,0.1999
43,364,-339.5,0.959,0.2462
44,408,-384.5,0.958,0.2944
45,278,-255.5,0.957,0.1971
46,270,-247.0,0.956,0.1849
47,244,-221.0,0.955,0.1848
48,341,-311.5,0.954,0.2508
49,436,-406.0,0.953,0.3073
50,209,-188.5,0.952,0.1446
51,179,-157.0,0.951,0.1202
52,295,-273.0,0.95,0.1833
53,331,-306.5,0.949,0.2394
54,318,-296.0,0.948,0.2135
55,229,-208.5,0.947,0.1667
56,227,-205.0,0.946,0.1721
57,303,-279.5,0.946,0.2246
58,178,-152.5,0.945,0.1225
59,226,-202.0,0.944,0.1383
60,209,-187.0,0.943,0.1471
61,201,-179.0,0.942,0.161
62,141,-118.0,0.941,0.1199
63,247,-222.5,0.94,0.1648
64,229,-205.0,0.939,0.1627
65,172,-147.5,0.938,0.1073
66,206,-182.0,0.937,0.1622
67,190,-168.0,0.936,0.1422
68,184,-159.0,0.935,0.1304
69,239,-217.0,0.934,0.1775
70,177,-156.0,0.933,0.1265
71,281,-255.5,0.932,0.2056
72,193,-168.0,0.931,0.1395
73,227,-203.5,0.93,0.1684
74,172,-147.5,0.93,0.1299
75,168,-143.0,0.929,0.1267
76,192,-168.0,0.928,0.1459
77,238,-213.5,0.927,0.1827
78,161,-139.0,0.926,0.1372
79,183,-160.5,0.925,0.1127
80,113,-92.0,0.924,0.074
81,159,-137.0,0.923,0.0914
82,137,-116.5,0.922,0.0884
83,212,-189.0,0.921,0.1446
84,284,-261.0,0.92,0.1846
85,162,-138.5,0.919,0.1175
86,128,-105.5,0.918,0.096
87,106,-85.0,0.918,0.0863
88,167,-146.0,0.917,0.109
89,214,-191.5,0.916,0.1597
90,216,-192.0,0.915,0.1543
91,141,-119.0,0.914,0.1073
92,159,-137.5,0.913,0.1193
93,172,-149.0,0.912,0.1388
94,113,-91.5,0.911,0.0943
