Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4854
2,525,-497.0,0.999,0.4635
3,449,-421.5,0.998,0.3869
4,785,-750.5,0.997,0.6909
5,610,-580.5,0.996,0.5562
6,860,-824.0,0.995,0.7078
7,382,-358.0,0.994,0.302
8,467,-442.0,0.993,0.3533
9,549,-520.5,0.992,0.4849
10,656,-621.5,0.991,0.6114
11,504,-478.5,0.99,0.4061
12,609,-579.0,0.989,0.4805
13,814,-781.5,0.988,0.6957
14,441,-414.5,0.987,0.3978
15,407,-380.0,0.986,0.3461
16,710,-679.0,0.985,0.6156
17,379,-353.0,0.984,0.3255
18,630,-597.5,0.983,0.513
19,543,-516.0,0.982,0.495
20,398,-371.5,0.981,0.3774
21,325,-300.5,0.98,0.3097
22,501,-470.0,0.979,0.4132
23,345,-321.5,0.978,0.2919
24,586,-557.0,0.977,0.5215
25,354,-329.0,0.976,0.3218
26,610,-582.5,0.975,0.5266
27,424,-398.5,0.974,0.3322
28,500,-472.0,0.973,0.3893
29,226,-201.0,0.972,0.1904
30,419,-391.0,0.971,0.3682
31,316,-291.0,0.97,0.293
32,259,-234.5,0.969,0.2311
33,354,-331.5,0.968,0.3078
34,490,-464.5,0.968,0.4454
35,362,-333.5,0.967,0.3504
36,455,-429.5,0.966,0.3866
37,256,-233.0,0.965,0.2031
38,202,-180.0,0.964,0.177
39,411,-384.5,0.963,0.3496
40,326,-300.5,0.962,0.2565
41,295,-273.0,0.961,0.282
42,285,-258.0,0.96,0.2758
43,364,-339.5,0.959,0.304
44,408,-384.5,0.958,0.3272
45,278,-255.5,0.957,0.2308
46,270,-247.0,0.956,0.2221
47,244,-221.0,0.955,0.2375
48,341,-311.5,0.954,0.3155
49,436,-406.0,0.953,0.3811
50,209,-188.5,0.952,0.1678
51,179,-157.0,0.951,0.1544
52,295,-273.0,0.95,0.2367
53,331,-306.5,0.949,0.252
54,318,-296.0,0.948,0.2285
55,229,-208.5,0.947,0.1866
56,227,-205.0,0.946,0.1704
57,303,-279.5,0.946,0.3249
58,178,-152.5,0.945,0.1785
59,226,-202.0,0.944,0.2108
60,209,-187.0,0.943,0.1676
61,201,-179.0,0.942,0.1725
62,141,-118.0,0.941,0.1324
63,247,-222.5,0.94,0.206
64,229,-205.0,0.939,0.1888
65,172,-147.5,0.938,0.1507
66,206,-182.0,0.937,0.1527
67,190,-168.0,0.936,0.1378
68,184,-159.0,0.935,0.1817
69,239,-217.0,0.934,0.1943
70,177,-156.0,0.933,0.1759
71,281,-255.5,0.932,0.259
72,193,-168.0,0.931,0.1871
73,227,-203.5,0.93,0.2062
74,172,-147.5,0.93,0.1395
75,168,-143.0,0.929,0.1593
76,192,-168.0,0.928,0.1732
77,238,-213.5,0.927,0.1759
78,161,-139.0,0.926,0.1385
79,183,-160.5,0.925,0.1477
80,113,-92.0,0.924,0.0945
81,159,-137.0,0.923,0.1412
82,137,-116.5,0.922,0.1097
83,212,-189.0,0.921,0.1706
84,284,-261.0,0.92,0.2501
85,162,-138.5,0.919,0.1668
86,128,-105.5,0.918,0.1072
87,106,-85.0,0.918,0.1015
88,167,-146.0,0.917,0.1705
89,214,-191.5,0.916,0.1767
90,216,-192.0,0.915,0.1708
91,141,-119.0,0.914,0.117
92,159,-137.5,0.913,0.1269
93,172,-149.0,0.912,0.1582
94,113,-91.5,0.911,0.0998
95,195,-170.0,0.91,0.1575
96,206,-181.5,0.909,0.19
97,107,-85.5,0.908,0.1022
98,175,-152.0,0.908,0.1761
99,293,-268.5,0.907,0.2617
100,163,-140.0,0.906,0.1531
101,144,-121.5,0.905,0.1395
102,115,-94.0,0.904,0.1245
103,136,-114.0,0.903,0.1392
104,196,-175.5,0.902,0.1657
105,137,-114.0,0.901,0.1338
106,179,-155.0,0.9,0.1674
107,146,-125.0,0.899,0.1599
108,129,-108.5,0.898,0.1142
109,174,-152.0,0.898,0.1681
110,201,-179.5,0.897,0.161
111,142,-118.0,0.896,0.1303
112,135,-114.0,0.895,0.1205
113,138,-117.5,0.894,0.13
114,123,-102.0,0.893,0.1181
115,176,-152.5,0.892,0.1715
116,167,-145.5,0.891,0.1665
117,145,-123.5,0.89,0.1424
118,105,-84.0,0.89,0.1109
119,123,-100.0,0.889,0.1197
120,92,-70.0,0.888,0.0999
121,114,-94.0,0.887,0.1111
122,72,-51.5,0.886,0.0786
123,113,-92.5,0.885,0.1144
124,76,-55.0,0.884,0.0809
125,107,-85.5,0.883,0.0931
126,118,-96.0,0.882,0.123
127,156,-134.0,0.882,0.1582
128,170,-147.5,0.881,0.1325
129,146,-124.5,0.88,0.1906
130,92,-71.5,0.879,0.0889
131,76,-54.0,0.878,0.0766
132,120,-97.5,0.877,0.1122
133,112,-88.5,0.876,0.1097
134,114,-92.0,0.875,0.1005
135,114,-91.5,0.875,0.0904
136,117,-95.0,0.874,0.1229
137,168,-146.0,0.873,0.1565
138,140,-117.5,0.872,0.134
139,118,-98.0,0.871,0.1115
140,130,-107.5,0.87,0.1122
141,62,-41.5,0.869,0.0686
142,117,-94.5,0.868,0.1207
143,137,-116.0,0.868,0.1307
144,89,-68.5,0.867,0.0869
145,106,-83.5,0.866,0.0877
146,76,-55.0,0.865,0.0707
147,102,-80.5,0.864,0.0794
148,144,-123.5,0.863,0.1363
149,117,-95.5,0.862,0.118
150,163,-141.5,0.862,0.1318
151,120,-98.5,0.861,0.1142
152,96,-75.5,0.86,0.0865
153,129,-106.5,0.859,0.1028
154,90,-69.5,0.858,0.0814
155,94,-72.0,0.857,0.0741
156,78,-57.0,0.856,0.0733
157,88,-67.5,0.855,0.0772
158,86,-66.0,0.855,0.0892
159,127,-105.0,0.854,0.131
160,87,-64.5,0.853,0.0998
161,85,-63.5,0.852,0.0926
162,57,-36.0,0.851,0.0747
163,62,-41.0,0.85,0.0845
164,103,-81.5,0.85,0.1194
165,88,-66.0,0.849,0.0934
166,66,-45.5,0.848,0.0788
167,134,-112.5,0.847,0.1195
168,87,-66.5,0.846,0.1005
169,84,-61.5,0.845,0.0852
170,78,-58.0,0.844,0.0817
171,118,-96.0,0.844,0.1015
172,104,-82.0,0.843,0.0912
173,62,-42.0,0.842,0.0573
174,97,-75.0,0.841,0.0866
175,67,-45.0,0.84,0.0718
176,136,-114.5,0.839,0.1157
177,79,-57.5,0.839,0.0697
178,93,-72.0,0.838,0.085
179,73,-51.5,0.837,0.0732
180,90,-68.0,0.836,0.0806
181,89,-68.5,0.835,0.0886
182,71,-49.5,0.834,0.0673
183,59,-37.0,0.834,0.0743
184,107,-87.0,0.833,0.1239
185,63,-42.0,0.832,0.0847
186,64,-43.0,0.831,0.0644
187,83,-61.5,0.83,0.0981
188,91,-70.5,0.829,0.0872
189,72,-51.5,0.829,0.0807
190,74,-52.5,0.828,0.0802
191,95,-74.0,0.827,0.1023
192,74,-52.5,0.826,0.087
193,122,-101.0,0.825,0.1198
194,61,-39.5,0.824,0.0633
195,105,-83.5,0.824,0.0998
196,81,-60.0,0.823,0.0812
197,38,-17.0,0.822,0.0371
198,91,-69.0,0.821,0.092
199,50,-29.0,0.82,0.0633
200,88,-67.0,0.819,0.0801
201,71,-50.5,0.819,0.0639
202,76,-55.0,0.818,0.0665
203,59,-38.5,0.817,0.0526
204,79,-58.0,0.816,0.0859
205,65,-44.5,0.815,0.07
206,88,-67.0,0.815,0.0879
