Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5074
2,525,-497.0,0.999,0.4868
3,449,-421.5,0.998,0.4252
4,785,-750.5,0.997,0.638
5,610,-580.5,0.996,0.4807
6,860,-824.0,0.995,0.7167
7,382,-358.0,0.994,0.3564
8,467,-442.0,0.993,0.4107
9,549,-520.5,0.992,0.4481
10,656,-621.5,0.991,0.5669
11,504,-478.5,0.99,0.4314
12,609,-579.0,0.989,0.7849
13,814,-781.5,0.988,0.9062
14,441,-414.5,0.987,0.3537
15,407,-380.0,0.986,0.3264
16,710,-679.0,0.985,0.5678
17,379,-353.0,0.984,0.3048
18,630,-597.5,0.983,0.5352
19,543,-516.0,0.982,0.4359
20,398,-371.5,0.981,0.3234
21,325,-300.5,0.98,0.2784
22,501,-470.0,0.979,0.4657
23,345,-321.5,0.978,0.287
24,586,-557.0,0.977,0.4841
25,354,-329.0,0.976,0.2749
26,610,-582.5,0.975,0.5359
27,424,-398.5,0.974,0.3731
28,500,-472.0,0.973,0.4389
29,226,-201.0,0.972,0.1985
30,419,-391.0,0.971,0.4771
31,316,-291.0,0.97,0.2807
32,259,-234.5,0.969,0.2013
33,354,-331.5,0.968,0.3521
34,490,-464.5,0.968,0.4474
35,362,-333.5,0.967,0.3346
36,455,-429.5,0.966,0.3839
37,256,-233.0,0.965,0.2311
38,202,-180.0,0.964,0.1724
39,411,-384.5,0.963,0.3278
40,326,-300.5,0.962,0.2621
41,295,-273.0,0.961,0.2456
42,285,-258.0,0.96,0.2275
43,364,-339.5,0.959,0.2896
44,408,-384.5,0.958,0.3439
45,278,-255.5,0.957,0.2159
46,270,-247.0,0.956,0.2395
47,244,-221.0,0.955,0.2132
48,341,-311.5,0.954,0.2726
49,436,-406.0,0.953,0.3159
50,209,-188.5,0.952,0.1876
51,179,-157.0,0.951,0.1661
52,295,-273.0,0.95,0.2868
53,331,-306.5,0.949,0.2779
54,318,-296.0,0.948,0.2457
55,229,-208.5,0.947,0.2082
56,227,-205.0,0.946,0.1695
57,303,-279.5,0.946,0.2542
58,178,-152.5,0.945,0.1534
59,226,-202.0,0.944,0.1857
60,209,-187.0,0.943,0.164
61,201,-179.0,0.942,0.1918
62,141,-118.0,0.941,0.1454
63,247,-222.5,0.94,0.2235
64,229,-205.0,0.939,0.1982
65,172,-147.5,0.938,0.2168
66,206,-182.0,0.937,0.1969
67,190,-168.0,0.936,0.1831
68,184,-159.0,0.935,0.1671
69,239,-217.0,0.934,0.1952
70,177,-156.0,0.933,0.1612
71,281,-255.5,0.932,0.2267
72,193,-168.0,0.931,0.1563
73,227,-203.5,0.93,0.1821
74,172,-147.5,0.93,0.138
75,168,-143.0,0.929,0.1545
76,192,-168.0,0.928,0.1841
77,238,-213.5,0.927,0.2106
78,161,-139.0,0.926,0.138
79,183,-160.5,0.925,0.1444
80,113,-92.0,0.924,0.115
81,159,-137.0,0.923,0.1442
82,137,-116.5,0.922,0.1127
83,212,-189.0,0.921,0.1729
84,284,-261.0,0.92,0.222
85,162,-138.5,0.919,0.1317
86,128,-105.5,0.918,0.1092
87,106,-85.0,0.918,0.0949
88,167,-146.0,0.917,0.1464
89,214,-191.5,0.916,0.2121
90,216,-192.0,0.915,0.1968
91,141,-119.0,0.914,0.1618
92,159,-137.5,0.913,0.1554
93,172,-149.0,0.912,0.1552
94,113,-91.5,0.911,0.1007
95,195,-170.0,0.91,0.1737
96,206,-181.5,0.909,0.1677
97,107,-85.5,0.908,0.1013
98,175,-152.0,0.908,0.1661
99,293,-268.5,0.907,0.2634
100,163,-140.0,0.906,0.1402
101,144,-121.5,0.905,0.1158
102,115,-94.0,0.904,0.1044
