Pattern Index,State,Action,Q-Value
0,0,0,0.0
0,0,1,-0.403262464
0,0,2,-0.39812909862759066
0,0,3,-0.394714537590784
0,0,4,0.02175174435030719
0,0,5,-0.2464
0,0,6,-0.10512388591926541
0,0,7,2.4999999786518052
0,0,8,-0.44838400000000006
0,0,9,-0.19397862072389616
0,0,10,-0.25539700886815375
0,0,11,-0.784
0,0,12,-0.4864
0,0,13,-0.26723806398266736
0,0,14,-0.053896508700171264
0,0,15,-0.396265529344
0,0,16,0.08957100407146984
0,0,17,-0.53353984
0,0,18,-0.5361664
0,0,19,-0.338944
0,0,20,-0.4068423711896004
0,0,21,-0.784
0,0,22,0.03715993152474445
0,0,23,-0.3532152597133656
0,0,24,-0.51280384
0,0,25,-0.45659770839629826
0,0,26,0.112269243992831
0,0,27,-0.26940682719288866
0,0,28,0.19072938296295133
0,0,29,-0.6304243743896004
0,0,30,-0.4
0,0,31,-0.40691200000000005
0,0,32,-0.6087423999999999
0,0,33,-0.406718464
0,0,34,-0.48640189535253536
0,0,35,-0.1500054131805807
0,1,0,-0.06704877225032496
0,1,1,-0.12550399999999998
0,1,2,-0.4864146246337603
0,1,3,-0.12264603459104512
0,1,4,-0.07312543825633305
0,1,5,-0.30400000000000005
0,1,6,-0.3777925989208922
0,1,7,2.499999979390538
0,1,8,-0.25756403262029826
0,1,9,-0.4406105196115212
0,1,10,-0.40999455293439996
0,1,11,-0.2585314914362983
0,1,12,-0.5391109585720886
0,1,13,-0.21184000000000003
0,1,14,-0.2464
0,1,15,-0.298087968722329
0,1,16,-0.373504
0,1,17,-0.28721684439629824
0,1,18,-0.4
0,1,19,-0.4043207905892803
0,1,20,-0.1466913758510347
0,1,21,-0.544
0,1,22,-0.028946390348977336
0,1,23,-0.3300985353525353
0,1,24,0.0
0,1,25,-0.11773023165130275
0,1,26,-0.45267753533439997
0,1,27,-0.30400000000000005
0,1,28,-0.4040310784
0,1,29,-0.4864
0,1,30,-0.574251188224
0,1,31,-0.376121456656384
0,1,32,-0.401451188224
0,1,33,-0.16002437438960043
0,1,34,-0.45184
0,1,35,0.13881006797708165
0,2,0,0.0
0,2,1,-0.2933248
0,2,2,0.3162137222867492
0,2,3,-0.10316403670587693
0,2,4,0.019718982481904068
0,2,5,-0.4
0,2,6,-0.2640621568
0,2,7,2.499999973398452
0,2,8,-0.07793733264688124
0,2,9,-0.08147581931429526
0,2,10,-0.3610624
0,2,11,0.12647880340192766
0,2,12,-0.3818619387170132
0,2,13,-0.3300270200977407
0,2,14,0.021521882317853847
0,2,15,-0.53824
0,2,16,-0.12928157431182757
0,2,17,-0.3843860905984
0,2,18,-0.26916827414589867
0,2,19,-0.40584345124864
0,2,20,-0.34220962292089224
0,2,21,-0.544
0,2,22,-0.19552911619824326
0,2,23,-0.6880000000000001
0,2,24,-0.08547730119072439
0,2,25,-0.045921074996147664
0,2,26,-0.03210348112072797
0,2,27,-0.30582796468032125
0,2,28,0.05985263617056952
0,2,29,-0.544313456656384
0,2,30,-0.5083654879826673
0,2,31,-0.5534464
0,2,32,0.2599805219693031
0,2,33,-0.64
0,2,34,-0.04372498464424052
0,2,35,-0.1295685065906042
0,3,0,-0.35514092798089614
0,3,1,0.04175427943797538
0,3,2,-0.2720779426439258
0,3,3,0.061678098841600006
0,3,4,-0.45184
0,3,5,-0.4195331129344
0,3,6,-0.018373290541659204
0,3,7,2.4999999818175755
0,3,8,-0.3944704
0,3,9,-0.3087107129344
0,3,10,-0.21184000000000003
0,3,11,-0.24789153865890012
0,3,12,-0.5175186246337602
0,3,13,-0.22567296671265097
0,3,14,-0.4288
0,3,15,0.013030047224158736
0,3,16,-0.482944
0,3,17,-0.12640457209953027
0,3,18,-0.149699145133396
0,3,19,-0.0033613821247768794
0,3,20,-0.191104
0,3,21,-0.22276848228726684
0,3,22,-0.318208
0,3,23,-0.5117527747802562
0,3,24,-0.16002437438960043
0,3,25,-0.34643107840000004
0,3,26,-0.21184000000000003
0,3,27,0.0631440603503477
0,3,28,-0.07921561106916453
0,3,29,-0.1476278581257477
0,3,30,-0.5551974399999999
0,3,31,-0.45271071293439996
0,3,32,-0.30400000000000005
0,3,33,-0.4
0,3,34,-0.32436416703376025
0,3,35,-0.4008707129344
0,4,0,0.0
0,4,1,-0.006279781629533576
0,4,2,0.050435618507452484
0,4,3,-0.09424614451579277
0,4,4,0.12503443736055195
0,4,5,-0.21184000000000003
0,4,6,-0.5391350873240004
0,4,7,2.499999985069226
0,4,8,-0.5534464
0,4,9,-0.26406403183464444
0,4,10,-0.09256628703230718
0,4,11,-0.25204298441495165
0,4,12,0.07292147892851486
0,4,13,-0.16496059769150098
0,4,14,-0.21184000000000003
0,4,15,-0.45184
0,4,16,-0.1910976543896004
0,4,17,0.036604206327768285
0,4,18,-0.48697507840000004
0,4,19,-0.33261648063905136
0,4,20,-0.16004062398266738
0,4,21,-0.30400000000000005
0,4,22,-0.3298099195922952
0,4,23,-0.32182922173382167
0,4,24,0.032461060947148346
0,4,25,-0.1601880739938304
0,4,26,-0.462208
0,4,27,-0.43660306776064
0,4,28,-0.64
0,4,29,-0.4653342320089193
0,4,30,-0.67648
0,4,31,-0.44727808
0,4,32,-0.14910285406500617
0,4,33,-0.784
0,4,34,0.0
0,4,35,-0.4
0,5,0,-0.2483678984463621
0,5,1,-0.166718464
0,5,2,-0.2560649983722678
0,5,3,-0.21099525391516996
0,5,4,-0.21184000000000003
0,5,5,0.41762356183104427
0,5,6,-0.09587111051431474
0,5,7,2.4999999832995323
0,5,8,-0.41162374105268223
0,5,9,-0.6304000000000001
0,5,10,-0.36725835366400006
0,5,11,0.10201569911482666
0,5,12,0.0
0,5,13,-0.23296918417640378
0,5,14,-0.32650239999999997
0,5,15,-0.30836242776064
0,5,16,-0.3608597519081537
0,5,17,0.06749274344561335
0,5,18,-0.2651050658497603
0,5,19,-0.16006770663777897
0,5,20,-0.21184000000000003
0,5,21,0.16167661798144348
0,5,22,-0.1640310784
0,5,23,-0.0902894755220684
0,5,24,-0.53824
0,5,25,-0.503057588224
0,5,26,-0.338944
0,5,27,-0.1786624
0,5,28,-0.1003943488935411
0,5,29,-0.550718464
0,5,30,-0.04000000424133765
0,5,31,-0.21184000000000003
0,5,32,-0.39231610839629827
0,5,33,-0.04115238689570799
0,5,34,-0.3248081101327915
0,5,35,-0.0346090009023865
0,6,0,-0.38429040639999995
0,6,1,0.19844591475996093
0,6,2,-0.2415814573639679
0,6,3,-0.008573522420850188
0,6,4,-0.40774144
0,6,5,0.19999998279343734
0,6,6,0.03997562561039958
0,6,7,2.499999980357762
0,6,8,-0.452153456656384
0,6,9,-0.06163841116480262
0,6,10,-0.39685745665638406
0,6,11,-0.4
0,6,12,0.010735186564279103
0,6,13,-0.43441861102879364
0,6,14,0.0
0,6,15,-0.3810606803903143
0,6,16,-0.44838400000000006
0,6,17,-0.401451188224
0,6,18,-0.39424000000000003
0,6,19,-0.09548989535253538
0,6,20,-0.4201797663896004
0,6,21,-0.76864
0,6,22,-0.2748504739938304
0,6,23,-0.12304078099803673
0,6,24,-0.4040310784
0,6,25,-0.4152064
0,6,26,-0.4
0,6,27,-0.06911330754363032
0,6,28,-0.5440146246337603
0,6,29,0.05920660519903673
0,6,30,-0.41877524439629826
0,6,31,-0.39163592704
0,6,32,-0.1691170362136607
0,6,33,-0.5384280739938303
0,6,34,0.038334075517403754
0,6,35,-0.4
0,7,0,-0.021756809468092053
0,7,1,-0.05746150893735927
0,7,2,0.1395118766994919
0,7,3,-0.12289391836992125
0,7,4,-0.17119744
0,7,5,-0.16031345665638402
0,7,6,0.13908712498471715
0,7,7,2.4999999802383313
0,7,8,-0.16006770663777897
0,7,9,0.0
0,7,10,0.0
0,7,11,0.14423699177392166
0,7,12,0.0
0,7,13,-0.26272372886815365
0,7,14,-0.1601880739938304
0,7,15,0.09879565106404178
0,7,16,-0.1786624
0,7,17,0.3020617863199713
0,7,18,0.0
0,7,19,-0.13247090763251274
0,7,20,0.0
0,7,21,0.0
0,7,22,0.0
0,7,23,0.0
0,7,24,-0.16406612026790518
0,7,25,-0.05389520854838359
0,7,26,0.2394889749654904
0,7,27,-0.023515609656627745
0,7,28,0.0
0,7,29,0.0
0,7,30,-0.2914029852817408
0,7,31,-0.21184000000000003
0,7,32,0.0
0,7,33,-0.43141745665638404
0,7,34,0.09161024305831386
0,7,35,0.0
0,8,0,-0.2871283743896004
0,8,1,-0.3721990879826674
0,8,2,-0.43801243334636575
0,8,3,-0.054104139425267955
0,8,4,-0.21669019613773377
0,8,5,0.014970189100673714
0,8,6,-0.4
0,8,7,2.499999979538838
0,8,8,-0.05085439999999998
0,8,9,-0.38580671188255367
0,8,10,-0.5941110784
0,8,11,0.0
0,8,12,-0.544
0,8,13,-0.424634368
0,8,14,-0.07325350276582182
0,8,15,-0.545451188224
0,8,16,-0.1416078798975497
0,8,17,-0.1264894444662336
0,8,18,-0.1023914892781429
0,8,19,0.1511864296874243
0,8,20,-0.482944
0,8,21,-0.64
0,8,22,0.0
0,8,23,-0.54641864704
0,8,24,-0.3474909184
0,8,25,-0.4001083306204463
0,8,26,-0.4
0,8,27,-0.48087040000000003
0,8,28,-0.64
0,8,29,-0.6592087747802562
0,8,30,-0.5626624
0,8,31,-0.1640310784
0,8,32,0.014368772833899923
0,8,33,-0.27486094211696915
0,8,34,-0.5480310784
0,8,35,-0.47413489598464
0,9,0,-0.03426237515789493
0,9,1,-0.64
0,9,2,0.0
0,9,3,0.0
0,9,4,-0.4008707129344
0,9,5,0.0
0,9,6,-0.5050624
0,9,7,2.499999980950962
0,9,8,-0.30784068232691275
0,9,9,0.4572643306332823
0,9,10,-0.12475719115379813
0,9,11,-0.43266803262029824
0,9,12,-0.3251515206390514
0,9,13,-0.11763569510204219
0,9,14,-0.27398582463376026
0,9,15,0.04361413404801684
0,9,16,-0.00036109012160384646
0,9,17,-0.04479032318782694
0,9,18,0.0
0,9,19,-0.17119744
0,9,20,-0.406718464
0,9,21,-0.486467706637779
0,9,22,-0.4023219011584
0,9,23,-0.28952264704
0,9,24,-0.34677027935253535
0,9,25,-0.42115401854593265
0,9,26,-0.22231708386709498
0,9,27,0.10017581671174317
0,9,28,-0.34164277269811194
0,9,29,-0.5440406239826674
0,9,30,-0.05761394303902828
0,9,31,-0.396995696656384
0,9,32,-0.40052242776064
0,9,33,-0.3654789990233607
0,9,34,-0.4
0,9,35,-0.2712061880039997
0,10,0,-0.5016285184
0,10,1,-0.34240877478025616
0,10,2,-0.4110046235947172
0,10,3,-0.45271071293439996
0,10,4,-0.5071412648681537
0,10,5,-0.5361664
0,10,6,-0.347436103696384
0,10,7,2.4999999837494298
0,10,8,-0.4188550058990917
0,10,9,-0.41729462463376027
0,10,10,0.04182169600000005
0,10,11,-0.6592
0,10,12,-0.469755904
0,10,13,-0.014777357608617703
0,10,14,-0.29785767102266736
0,10,15,-0.166718464
0,10,16,-0.0029011740911868422
0,10,17,-0.5914623999999999
0,10,18,0.07954880467979103
0,10,19,-0.431104
0,10,20,0.1558146752353564
0,10,21,-0.544
0,10,22,-0.4075891769344
0,10,23,-0.2562426228963327
0,10,24,-0.4186624
0,10,25,0.004207204285182953
0,10,26,-0.544
0,10,27,-0.493312
0,10,28,-0.39514021401815447
0,10,29,-0.166718464
0,10,30,-0.5551974399999999
0,10,31,-0.4186624
0,10,32,-0.493312
