Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5323
2,525,-497.0,0.999,0.4643
3,449,-421.5,0.998,0.4024
4,785,-750.5,0.997,0.7903
5,610,-580.5,0.996,0.5586
6,860,-824.0,0.995,0.6936
7,382,-358.0,0.994,0.2825
8,467,-442.0,0.993,0.3744
9,549,-520.5,0.992,0.4462
10,656,-621.5,0.991,0.5644
11,504,-478.5,0.99,0.4356
12,609,-579.0,0.989,0.5096
13,814,-781.5,0.988,0.6587
14,441,-414.5,0.987,0.4115
15,407,-380.0,0.986,0.3251
16,710,-679.0,0.985,0.6449
17,379,-353.0,0.984,0.3175
18,630,-597.5,0.983,0.5258
19,543,-516.0,0.982,0.4944
20,398,-371.5,0.981,0.3173
21,325,-300.5,0.98,0.2735
22,501,-470.0,0.979,0.4447
23,345,-321.5,0.978,0.2877
24,586,-557.0,0.977,0.4933
25,354,-329.0,0.976,0.326
26,610,-582.5,0.975,0.4941
27,424,-398.5,0.974,0.3831
28,500,-472.0,0.973,0.3891
29,226,-201.0,0.972,0.1913
30,419,-391.0,0.971,0.3523
31,316,-291.0,0.97,0.2598
32,259,-234.5,0.969,0.2641
33,354,-331.5,0.968,0.2896
34,490,-464.5,0.968,0.4138
35,362,-333.0,0.967,0.2934
36,455,-429.5,0.966,0.3697
37,256,-233.0,0.965,0.2069
38,202,-180.0,0.964,0.1755
39,411,-384.5,0.963,0.3272
40,326,-300.5,0.962,0.2834
41,295,-273.0,0.961,0.2718
42,285,-258.0,0.96,0.2474
43,364,-339.5,0.959,0.298
44,408,-384.5,0.958,0.3252
45,278,-255.5,0.957,0.2137
46,270,-247.0,0.956,0.2339
47,244,-221.0,0.955,0.196
48,340,-310.5,0.954,0.2623
49,437,-407.0,0.953,0.3525
50,209,-188.5,0.952,0.1664
51,179,-157.0,0.951,0.1704
52,295,-273.0,0.95,0.2783
53,331,-306.5,0.949,0.2698
54,318,-296.0,0.948,0.2486
55,229,-208.5,0.947,0.2112
56,227,-205.0,0.946,0.193
57,303,-279.5,0.946,0.2368
58,176,-150.5,0.945,0.1681
59,228,-203.5,0.944,0.1748
60,209,-187.0,0.943,0.1781
61,201,-179.0,0.942,0.1729
62,141,-118.0,0.941,0.1485
63,247,-222.5,0.94,0.2072
64,229,-205.0,0.939,0.167
65,172,-147.5,0.938,0.1324
66,206,-182.0,0.937,0.1832
67,190,-168.0,0.936,0.1581
68,184,-159.0,0.935,0.145
69,239,-217.0,0.934,0.1981
70,177,-156.0,0.933,0.1466
71,281,-255.5,0.932,0.2555
72,193,-168.0,0.931,0.1572
73,227,-203.5,0.93,0.1741
74,172,-147.5,0.93,0.1442
75,168,-143.0,0.929,0.1983
76,192,-168.0,0.928,0.1712
77,238,-213.5,0.927,0.2117
78,161,-139.0,0.926,0.1296
79,183,-160.5,0.925,0.161
80,113,-92.0,0.924,0.0977
81,159,-137.0,0.923,0.1353
82,137,-116.5,0.922,0.1309
83,185,-162.0,0.921,0.1723
84,311,-287.5,0.92,0.2715
85,198,-173.0,0.919,0.1736
86,132,-110.0,0.918,0.1096
87,104,-83.0,0.918,0.0959
88,164,-143.0,0.917,0.1446
89,178,-155.5,0.916,0.1508
90,216,-192.0,0.915,0.2015
91,141,-119.0,0.914,0.1251
92,124,-103.0,0.913,0.1173
93,106,-83.5,0.912,0.0867
94,136,-112.5,0.911,0.1268
95,150,-128.5,0.91,0.1145
96,195,-170.5,0.909,0.1731
97,162,-138.5,0.908,0.1307
98,137,-115.5,0.908,0.1365
99,256,-231.5,0.907,0.2729
100,147,-125.5,0.906,0.1262
101,152,-129.0,0.905,0.1469
102,144,-121.5,0.904,0.1424
103,111,-89.5,0.903,0.1042
104,140,-118.5,0.902,0.1252
105,140,-119.5,0.901,0.1258
106,157,-135.5,0.9,0.152
107,178,-155.0,0.899,0.1687
108,108,-86.0,0.898,0.0885
109,153,-131.5,0.898,0.1269
110,137,-114.5,0.897,0.1296
111,167,-146.0,0.896,0.1598
112,139,-118.0,0.895,0.1167
113,138,-115.0,0.894,0.128
114,102,-81.5,0.893,0.1111
115,141,-120.5,0.892,0.1228
116,123,-102.0,0.891,0.1063
117,176,-152.5,0.89,0.1554
118,167,-145.5,0.89,0.1693
119,145,-124.5,0.889,0.1527
120,105,-84.5,0.888,0.1184
121,123,-100.5,0.887,0.1127
122,92,-71.0,0.886,0.0839
123,103,-82.5,0.885,0.105
124,83,-62.5,0.884,0.0994
125,113,-92.0,0.883,0.1077
126,76,-55.0,0.882,0.0767
127,107,-85.0,0.882,0.1045
128,118,-96.5,0.881,0.1079
129,234,-211.0,0.88,0.2081
130,140,-117.0,0.879,0.1258
131,118,-97.5,0.878,0.1009
132,82,-61.0,0.877,0.0739
133,81,-59.0,0.876,0.0968
134,123,-100.5,0.875,0.1306
135,108,-85.0,0.875,0.1023
136,139,-117.0,0.874,0.1326
137,77,-54.5,0.873,0.075
138,117,-95.5,0.872,0.1101
139,197,-175.5,0.871,0.1866
140,142,-120.0,0.87,0.1471
141,110,-90.0,0.869,0.1064
142,142,-120.0,0.868,0.136
143,109,-86.5,0.868,0.1032
144,95,-74.0,0.867,0.104
145,124,-103.5,0.866,0.1248
146,102,-80.0,0.865,0.1069
147,94,-72.0,0.864,0.1019
148,112,-90.0,0.863,0.1077
149,133,-112.0,0.862,0.1214
150,118,-97.5,0.862,0.1125
151,125,-105.0,0.861,0.1168
152,179,-158.0,0.86,0.1655
153,93,-72.0,0.859,0.0929
154,120,-98.5,0.858,0.1086
155,111,-89.5,0.857,0.1039
156,76,-55.0,0.856,0.0835
157,60,-39.5,0.855,0.0719
158,96,-75.0,0.855,0.1569
159,84,-63.5,0.854,0.0832
160,125,-105.0,0.853,0.1125
161,103,-80.0,0.852,0.1019
162,74,-53.0,0.851,0.073
163,67,-44.0,0.85,0.0596
164,40,-20.0,0.85,0.0433
165,70,-49.0,0.849,0.0692
166,122,-99.5,0.848,0.1038
167,95,-74.5,0.847,0.0857
168,97,-76.0,0.846,0.0994
169,115,-94.0,0.845,0.1148
170,57,-36.5,0.844,0.0794
171,80,-58.0,0.844,0.078
172,102,-81.0,0.843,0.1039
173,96,-74.5,0.842,0.0912
174,87,-65.5,0.841,0.0858
175,97,-75.5,0.84,0.0924
176,70,-48.5,0.839,0.0773
177,61,-39.5,0.839,0.0595
178,113,-91.5,0.838,0.1144
179,66,-45.5,0.837,0.0828
180,69,-47.0,0.836,0.0775
181,102,-80.0,0.835,0.0837
182,64,-43.5,0.834,0.0627
183,109,-88.0,0.834,0.1125
184,68,-46.5,0.833,0.0738
185,70,-48.0,0.832,0.0824
186,103,-83.0,0.831,0.1082
187,64,-43.0,0.83,0.0617
188,57,-36.5,0.829,0.0585
189,99,-77.5,0.829,0.0971
190,91,-71.0,0.828,0.0797
191,72,-51.5,0.827,0.0638
192,68,-46.5,0.826,0.0799
193,94,-73.5,0.825,0.0895
194,80,-58.5,0.824,0.0849
195,123,-102.0,0.824,0.1225
196,86,-65.0,0.823,0.0895
197,80,-58.5,0.822,0.0808
198,81,-60.0,0.821,0.0773
199,62,-41.0,0.82,0.0671
200,64,-42.0,0.819,0.0575
201,53,-31.5,0.819,0.0577
202,88,-67.0,0.818,0.0875
203,77,-56.0,0.817,0.083
204,72,-50.0,0.816,0.0876
205,57,-36.5,0.815,0.0764
206,79,-58.0,0.815,0.0947
207,72,-52.0,0.814,0.0697
208,72,-50.5,0.813,0.0713
209,53,-32.5,0.812,0.0555
210,62,-41.5,0.811,0.0644
211,77,-54.5,0.81,0.0712
212,78,-57.0,0.81,0.085
213,108,-86.0,0.809,0.114
214,55,-34.0,0.808,0.0706
215,61,-40.5,0.807,0.0722
216,60,-39.0,0.806,0.0504
217,29,-8.5,0.806,0.0399
218,91,-69.5,0.805,0.0874
219,41,-21.0,0.804,0.0498
220,82,-61.5,0.803,0.0739
221,94,-73.0,0.802,0.0852
222,77,-56.0,0.802,0.0839
223,81,-60.0,0.801,0.0896
224,48,-27.5,0.8,0.0538
225,57,-36.0,0.799,0.07
226,55,-35.0,0.798,0.0581
227,57,-36.5,0.798,0.059
228,59,-38.5,0.797,0.0672
229,69,-48.0,0.796,0.0913
