Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4895
2,525,-497.0,0.999,0.4792
3,449,-421.5,0.998,0.4097
4,785,-750.5,0.997,0.6912
5,610,-580.5,0.996,0.5052
6,860,-824.0,0.995,0.6979
7,382,-358.0,0.994,0.3485
8,467,-442.0,0.993,0.4098
9,549,-520.5,0.992,0.4528
10,656,-621.5,0.991,0.5394
11,504,-478.5,0.99,0.4033
12,609,-579.0,0.989,0.5052
13,814,-781.5,0.988,0.662
14,441,-414.5,0.987,0.4009
15,407,-380.0,0.986,0.366
16,710,-679.0,0.985,0.6415
17,379,-353.0,0.984,0.3343
18,630,-597.5,0.983,0.5475
19,543,-516.0,0.982,0.4383
20,398,-371.5,0.981,0.3546
21,325,-300.5,0.98,0.2552
22,501,-470.0,0.979,0.4383
23,345,-321.5,0.978,0.2758
24,586,-557.0,0.977,0.4512
25,354,-329.0,0.976,0.2758
26,610,-582.5,0.975,0.4817
27,424,-398.5,0.974,0.3568
28,500,-472.0,0.973,0.4478
29,226,-201.0,0.972,0.2034
30,419,-391.0,0.971,0.3518
31,316,-291.0,0.97,0.2518
32,259,-234.5,0.969,0.2165
33,354,-331.5,0.968,0.2713
34,490,-464.5,0.968,0.3877
35,362,-333.0,0.967,0.2807
36,455,-429.5,0.966,0.3884
37,256,-233.0,0.965,0.1981
38,202,-180.0,0.964,0.1946
39,411,-384.5,0.963,0.2953
40,326,-300.5,0.962,0.2545
41,295,-273.0,0.961,0.2597
42,285,-258.0,0.96,0.2631
43,364,-339.5,0.959,0.3365
44,408,-384.5,0.958,0.4199
45,278,-255.5,0.957,0.2443
46,270,-247.0,0.956,0.2312
47,244,-221.0,0.955,0.2233
48,340,-310.5,0.954,0.3192
49,437,-407.0,0.953,0.3706
50,209,-188.5,0.952,0.1944
51,179,-157.0,0.951,0.1548
52,295,-273.0,0.95,0.2127
53,331,-306.5,0.949,0.2944
54,318,-296.0,0.948,0.2507
55,229,-208.5,0.947,0.1991
56,227,-205.0,0.946,0.2089
57,303,-279.5,0.946,0.2294
58,176,-150.5,0.945,0.1365
59,228,-203.5,0.944,0.1926
60,209,-187.0,0.943,0.1869
61,201,-179.0,0.942,0.1674
62,141,-118.0,0.941,0.121
63,247,-222.5,0.94,0.1863
64,229,-205.0,0.939,0.1939
65,172,-147.5,0.938,0.1347
66,206,-182.0,0.937,0.1805
67,190,-168.0,0.936,0.1621
68,184,-159.0,0.935,0.1393
69,239,-217.0,0.934,0.2235
70,177,-156.0,0.933,0.1651
71,281,-255.5,0.932,0.2146
72,193,-168.0,0.931,0.1448
73,227,-203.5,0.93,0.192
74,172,-147.5,0.93,0.1595
75,168,-143.0,0.929,0.1487
76,192,-168.0,0.928,0.1617
77,238,-213.5,0.927,0.2002
78,161,-139.0,0.926,0.1827
79,183,-160.5,0.925,0.1646
80,113,-92.0,0.924,0.1114
81,159,-137.0,0.923,0.1443
82,137,-116.5,0.922,0.1138
83,185,-162.0,0.921,0.1367
84,311,-287.5,0.92,0.3044
85,198,-173.0,0.919,0.174
86,132,-110.0,0.918,0.1182
87,104,-83.0,0.918,0.0955
88,164,-143.0,0.917,0.1534
89,178,-155.5,0.916,0.1649
90,216,-192.0,0.915,0.1786
91,141,-119.0,0.914,0.1221
92,124,-103.0,0.913,0.1
93,106,-83.5,0.912,0.103
94,136,-112.5,0.911,0.1373
95,150,-128.5,0.91,0.1417
96,195,-170.5,0.909,0.1837
97,162,-138.5,0.908,0.1342
98,137,-115.5,0.908,0.1306
99,256,-231.5,0.907,0.2124
100,147,-125.5,0.906,0.1441
101,152,-129.0,0.905,0.1299
102,144,-121.5,0.904,0.1324
103,111,-89.5,0.903,0.0999
104,140,-118.5,0.902,0.1434
105,140,-119.5,0.901,0.119
106,157,-135.5,0.9,0.1366
107,178,-155.0,0.899,0.1568
108,108,-86.0,0.898,0.1084
109,153,-131.5,0.898,0.1547
110,137,-114.5,0.897,0.1237
111,167,-146.0,0.896,0.1539
112,139,-118.0,0.895,0.1287
113,138,-115.0,0.894,0.1258
114,102,-81.5,0.893,0.1244
115,141,-120.5,0.892,0.1309
116,123,-102.0,0.891,0.1091
117,176,-152.5,0.89,0.1479
118,167,-145.5,0.89,0.1402
119,145,-124.5,0.889,0.1177
120,105,-84.5,0.888,0.0884
121,123,-100.5,0.887,0.1206
122,92,-71.0,0.886,0.0891
123,103,-82.5,0.885,0.1151
124,83,-62.5,0.884,0.0779
125,113,-92.0,0.883,0.0946
126,76,-55.0,0.882,0.0683
127,107,-85.0,0.882,0.0823
128,118,-96.5,0.881,0.1257
129,234,-211.0,0.88,0.1938
130,140,-117.0,0.879,0.1258
131,118,-97.5,0.878,0.1015
132,82,-61.0,0.877,0.0809
133,81,-59.0,0.876,0.0751
134,123,-100.5,0.875,0.1011
135,108,-85.0,0.875,0.1476
136,139,-117.0,0.874,0.1232
137,77,-54.5,0.873,0.0971
138,117,-95.5,0.872,0.1033
139,197,-175.5,0.871,0.1703
140,142,-120.0,0.87,0.1179
141,110,-90.0,0.869,0.1082
142,142,-120.0,0.868,0.1133
143,109,-86.5,0.868,0.1079
144,95,-74.0,0.867,0.094
145,124,-103.5,0.866,0.1075
146,102,-80.0,0.865,0.0988
147,94,-72.0,0.864,0.0873
148,112,-90.0,0.863,0.1124
149,133,-112.0,0.862,0.1235
150,125,-104.5,0.862,0.1249
151,118,-97.5,0.861,0.1125
152,187,-166.0,0.86,0.1563
153,85,-64.0,0.859,0.0692
154,120,-98.5,0.858,0.0939
155,111,-89.5,0.857,0.1233
156,76,-55.0,0.856,0.0851
157,60,-39.5,0.855,0.0599
158,96,-75.0,0.855,0.0918
159,84,-63.5,0.854,0.095
160,125,-105.0,0.853,0.1135
161,103,-80.0,0.852,0.0982
162,74,-53.0,0.851,0.0644
163,67,-44.0,0.85,0.0586
164,40,-20.0,0.85,0.0386
165,70,-49.0,0.849,0.0812
166,122,-99.5,0.848,0.1223
167,95,-74.5,0.847,0.0994
168,97,-76.0,0.846,0.0924
169,115,-94.0,0.845,0.0944
170,57,-36.5,0.844,0.0692
171,80,-58.0,0.844,0.0917
172,102,-81.0,0.843,0.0873
173,100,-78.5,0.842,0.1175
174,83,-61.5,0.841,0.0833
175,97,-75.5,0.84,0.0992
176,70,-48.5,0.839,0.0721
177,61,-39.5,0.839,0.061
178,113,-91.5,0.838,0.1047
179,66,-45.5,0.837,0.058
180,69,-47.0,0.836,0.074
181,102,-80.0,0.835,0.0981
182,64,-43.5,0.834,0.0772
183,109,-88.0,0.834,0.1169
184,68,-46.5,0.833,0.0677
185,70,-48.0,0.832,0.0673
186,103,-83.0,0.831,0.0881
187,64,-43.0,0.83,0.0547
188,57,-36.5,0.829,0.0604
