Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.495
2,525,-497.0,0.999,0.4766
3,449,-421.5,0.998,0.5599
4,785,-750.5,0.997,0.6649
5,610,-580.5,0.996,0.4855
6,860,-824.0,0.995,0.7148
7,382,-358.0,0.994,0.2719
8,467,-442.0,0.993,0.3898
9,549,-520.5,0.992,0.4623
10,656,-621.5,0.991,0.5288
11,504,-478.5,0.99,0.4351
12,609,-579.0,0.989,0.5211
13,814,-781.5,0.988,0.7336
14,441,-414.5,0.987,0.3607
15,407,-380.0,0.986,0.3529
16,710,-679.0,0.985,0.5742
17,379,-353.0,0.984,0.3221
18,630,-597.5,0.983,0.4983
19,543,-516.0,0.982,0.4643
20,398,-371.5,0.981,0.3319
21,325,-300.5,0.98,0.3007
22,501,-470.0,0.979,0.4038
23,345,-321.5,0.978,0.2928
24,586,-557.0,0.977,0.4751
25,354,-329.0,0.976,0.3644
26,610,-582.5,0.975,0.5472
27,424,-398.5,0.974,0.348
28,500,-472.0,0.973,0.397
29,226,-201.0,0.972,0.2189
30,419,-391.0,0.971,0.3606
31,316,-291.0,0.97,0.286
32,259,-234.5,0.969,0.2308
33,354,-331.5,0.968,0.2906
34,490,-464.5,0.968,0.4163
35,362,-333.0,0.967,0.2865
36,455,-429.5,0.966,0.378
37,256,-233.0,0.965,0.2172
38,202,-180.0,0.964,0.1792
39,411,-384.5,0.963,0.2946
40,326,-300.5,0.962,0.2806
41,295,-273.0,0.961,0.2625
42,285,-258.0,0.96,0.2655
43,364,-339.5,0.959,0.2945
44,408,-384.5,0.958,0.3354
45,278,-255.5,0.957,0.2452
46,270,-247.0,0.956,0.2297
47,244,-221.0,0.955,0.2164
48,340,-310.5,0.954,0.316
49,437,-407.0,0.953,0.3516
50,209,-188.5,0.952,0.1775
51,179,-157.0,0.951,0.1569
52,295,-273.0,0.95,0.2279
53,331,-306.5,0.949,0.2467
54,318,-296.0,0.948,0.2561
55,229,-208.5,0.947,0.188
56,227,-205.0,0.946,0.1987
57,303,-279.5,0.946,0.2567
58,176,-150.5,0.945,0.1442
59,228,-203.5,0.944,0.179
60,209,-187.0,0.943,0.1609
61,201,-179.0,0.942,0.1869
62,141,-118.0,0.941,0.1093
63,247,-222.5,0.94,0.1964
64,229,-205.0,0.939,0.1731
65,172,-147.5,0.938,0.1327
66,206,-182.0,0.937,0.175
