Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5167
2,525,-497.0,0.999,0.4705
3,449,-421.5,0.998,0.4365
4,785,-750.5,0.997,0.7223
5,610,-580.5,0.996,0.5167
6,860,-824.0,0.995,0.6665
7,382,-358.0,0.994,0.3092
8,467,-442.0,0.993,0.4194
9,549,-520.5,0.992,0.4656
10,656,-621.5,0.991,0.5331
11,504,-478.5,0.99,0.424
12,609,-579.0,0.989,0.4908
13,814,-781.5,0.988,0.7456
14,441,-414.5,0.987,0.3483
15,407,-380.0,0.986,0.3608
16,710,-679.0,0.985,0.5764
17,379,-353.0,0.984,0.2924
18,630,-597.5,0.983,0.5077
19,543,-516.0,0.982,0.4671
20,398,-371.5,0.981,0.3662
21,325,-300.5,0.98,0.2779
22,501,-470.0,0.979,0.3853
23,345,-321.5,0.978,0.2736
24,586,-557.0,0.977,0.4838
25,354,-329.0,0.976,0.3706
26,610,-582.5,0.975,0.4956
27,424,-398.5,0.974,0.3695
28,500,-472.0,0.973,0.4769
29,226,-201.0,0.972,0.2073
30,419,-391.0,0.971,0.3629
31,316,-291.0,0.97,0.2974
32,259,-234.5,0.969,0.2001
33,354,-331.5,0.968,0.3226
34,490,-464.5,0.968,0.4182
35,362,-333.5,0.967,0.3231
36,455,-429.5,0.966,0.3561
37,256,-233.0,0.965,0.2128
38,202,-180.0,0.964,0.1848
39,411,-384.5,0.963,0.3526
40,326,-300.5,0.962,0.2962
41,295,-273.0,0.961,0.2465
42,285,-258.0,0.96,0.2209
43,364,-339.5,0.959,0.2873
44,408,-384.5,0.958,0.3573
45,278,-255.5,0.957,0.2135
46,270,-247.0,0.956,0.2247
47,244,-221.0,0.955,0.2
48,341,-311.5,0.954,0.2849
49,436,-406.0,0.953,0.3701
50,209,-188.5,0.952,0.1733
51,179,-157.0,0.951,0.153
52,295,-273.0,0.95,0.2172
53,331,-306.5,0.949,0.2515
54,318,-296.0,0.948,0.2368
55,229,-208.5,0.947,0.1698
56,227,-205.0,0.946,0.2001
57,303,-279.5,0.946,0.2843
58,178,-152.5,0.945,0.161
59,226,-202.0,0.944,0.1965
60,209,-187.0,0.943,0.2122
61,201,-179.0,0.942,0.201
62,141,-118.0,0.941,0.1304
63,247,-222.5,0.94,0.2006
64,229,-205.0,0.939,0.2083
65,172,-147.5,0.938,0.1487
66,206,-182.0,0.937,0.1685
67,190,-168.0,0.936,0.1751
68,184,-159.0,0.935,0.1457
69,239,-217.0,0.934,0.1917
70,177,-156.0,0.933,0.153
71,281,-255.5,0.932,0.2289
72,193,-168.0,0.931,0.1471
73,227,-203.5,0.93,0.2194
74,172,-147.5,0.93,0.146
75,168,-143.0,0.929,0.1518
76,192,-168.0,0.928,0.1695
77,238,-213.5,0.927,0.1802
78,161,-139.0,0.926,0.129
79,183,-160.5,0.925,0.1376
80,113,-92.0,0.924,0.0953
81,159,-137.0,0.923,0.1246
82,137,-116.5,0.922,0.1035
83,212,-189.0,0.921,0.1856
84,284,-261.0,0.92,0.2418
85,162,-138.5,0.919,0.1505
86,128,-105.5,0.918,0.1054
87,106,-85.0,0.918,0.1062
88,167,-146.0,0.917,0.1382
89,214,-191.5,0.916,0.1838
90,216,-192.0,0.915,0.2097
91,141,-119.0,0.914,0.1457
92,159,-137.5,0.913,0.1524
93,172,-149.0,0.912,0.1549
94,113,-91.5,0.911,0.1211
95,195,-170.0,0.91,0.1988
96,206,-181.5,0.909,0.2008
97,107,-85.5,0.908,0.0937
98,175,-152.0,0.908,0.1608
99,293,-268.5,0.907,0.2697
100,163,-140.0,0.906,0.1422
101,144,-121.5,0.905,0.1359
102,115,-94.0,0.904,0.1079
103,136,-114.0,0.903,0.1216
104,196,-175.5,0.902,0.1833
105,137,-114.0,0.901,0.1255
106,179,-155.0,0.9,0.1623
107,146,-125.0,0.899,0.1335
108,129,-108.5,0.898,0.1761
109,174,-152.0,0.898,0.1665
110,201,-179.5,0.897,0.1986
111,142,-118.0,0.896,0.1298
112,135,-114.0,0.895,0.1268
113,138,-117.5,0.894,0.1183
114,123,-102.0,0.893,0.1174
115,176,-152.5,0.892,0.1777
116,167,-145.5,0.891,0.1606
117,145,-123.5,0.89,0.1374
118,105,-84.0,0.89,0.1119
119,123,-100.0,0.889,0.1271
120,92,-70.0,0.888,0.1021
121,114,-94.0,0.887,0.1187
122,72,-51.5,0.886,0.07
123,113,-92.5,0.885,0.1063
124,76,-55.0,0.884,0.0734
125,107,-85.5,0.883,0.1021
126,118,-96.0,0.882,0.1091
127,156,-134.0,0.882,0.1423
128,170,-147.5,0.881,0.1403
129,146,-124.5,0.88,0.1323
130,92,-71.5,0.879,0.0822
131,76,-54.0,0.878,0.0715
132,120,-97.5,0.877,0.1194
133,106,-83.0,0.876,0.1042
134,120,-98.0,0.875,0.107
135,114,-91.5,0.875,0.1284
136,117,-95.0,0.874,0.1113
137,168,-146.0,0.873,0.1471
138,140,-117.5,0.872,0.135
139,118,-98.0,0.871,0.1218
140,130,-107.5,0.87,0.1017
141,62,-41.5,0.869,0.0667
142,117,-94.5,0.868,0.1249
143,137,-116.0,0.868,0.1167
144,89,-68.5,0.867,0.0822
145,106,-83.5,0.866,0.0993
146,76,-55.0,0.865,0.0847
147,102,-80.5,0.864,0.1107
148,144,-123.5,0.863,0.1266
149,117,-95.5,0.862,0.097
150,163,-141.5,0.862,0.15
151,120,-98.5,0.861,0.116
152,92,-72.0,0.86,0.096
153,133,-110.5,0.859,0.1378
154,90,-69.5,0.858,0.0848
155,94,-72.0,0.857,0.0957
156,78,-57.0,0.856,0.0828
157,88,-67.5,0.855,0.089
158,86,-66.0,0.855,0.095
159,127,-105.0,0.854,0.1189
160,87,-64.5,0.853,0.1021
161,69,-48.0,0.852,0.0755
162,69,-47.5,0.851,0.0695
163,59,-38.5,0.85,0.0699
164,110,-88.5,0.85,0.1087
165,88,-66.0,0.849,0.0864
166,66,-45.5,0.848,0.0706
167,134,-113.0,0.847,0.1177
168,87,-66.5,0.846,0.0892
169,84,-61.5,0.845,0.076
170,78,-58.0,0.844,0.0769
171,118,-96.0,0.844,0.1228
172,104,-82.0,0.843,0.0996
173,62,-42.0,0.842,0.0663
174,97,-75.0,0.841,0.0993
175,67,-45.0,0.84,0.0664
176,136,-114.5,0.839,0.1231
177,71,-50.0,0.839,0.076
178,64,-42.5,0.838,0.0704
179,102,-80.0,0.837,0.0956
180,64,-43.5,0.836,0.0627
181,109,-88.0,0.835,0.1105
182,76,-54.5,0.834,0.0866
183,68,-46.0,0.834,0.0668
184,107,-87.0,0.833,0.0976
185,63,-42.0,0.832,0.07
186,64,-43.0,0.831,0.0667
187,83,-61.5,0.83,0.0877
