Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3901
2,525,-497.0,0.999,0.388
3,449,-421.5,0.998,0.3099
4,785,-750.5,0.997,0.5335
5,610,-580.5,0.996,0.4121
6,860,-824.0,0.995,0.5709
7,382,-358.0,0.994,0.2677
8,467,-442.0,0.993,0.285
9,549,-520.5,0.992,0.3277
10,656,-621.5,0.991,0.4158
11,504,-478.5,0.99,0.3701
12,609,-579.0,0.989,0.3852
13,814,-781.5,0.988,0.5846
14,441,-414.5,0.987,0.3213
15,407,-380.0,0.986,0.2936
16,710,-679.0,0.985,0.4745
17,379,-353.0,0.984,0.2891
18,630,-597.5,0.983,0.3868
19,543,-516.0,0.982,0.3662
20,398,-371.5,0.981,0.2542
21,325,-300.5,0.98,0.201
22,501,-470.0,0.979,0.3101
23,345,-321.5,0.978,0.2293
24,586,-557.0,0.977,0.4247
25,354,-328.5,0.976,0.2559
26,610,-582.5,0.975,0.4189
27,424,-398.5,0.974,0.3074
28,500,-472.0,0.973,0.3635
29,226,-201.0,0.972,0.1667
30,419,-391.0,0.971,0.3077
31,316,-291.0,0.97,0.2086
32,259,-234.5,0.969,0.1928
33,354,-331.5,0.968,0.2636
34,490,-464.5,0.968,0.3177
35,362,-333.5,0.967,0.2529
36,455,-429.5,0.966,0.3334
37,256,-233.0,0.965,0.1911
38,202,-180.0,0.964,0.1578
39,411,-384.5,0.963,0.2822
40,326,-300.5,0.962,0.2438
41,295,-273.0,0.961,0.2144
42,285,-258.0,0.96,0.2111
43,364,-339.5,0.959,0.2428
44,408,-384.5,0.958,0.2605
45,278,-255.5,0.957,0.1621
46,270,-247.0,0.956,0.1635
47,244,-221.0,0.955,0.1822
48,341,-311.5,0.954,0.2552
49,436,-406.0,0.953,0.3208
50,209,-188.5,0.952,0.1556
51,179,-157.0,0.951,0.1384
52,295,-273.0,0.95,0.2296
53,331,-306.5,0.949,0.3047
54,318,-296.0,0.948,0.3219
55,229,-208.5,0.947,0.1816
56,227,-205.0,0.946,0.1757
57,303,-279.5,0.946,0.1857
58,178,-152.5,0.945,0.129
59,226,-202.0,0.944,0.1667
60,209,-187.0,0.943,0.1589
61,201,-179.0,0.942,0.1373
62,141,-118.0,0.941,0.1077
63,247,-222.5,0.94,0.1673
64,229,-205.0,0.939,0.1607
65,172,-147.5,0.938,0.1236
66,206,-182.0,0.937,0.1586
67,190,-168.0,0.936,0.1405
68,184,-159.0,0.935,0.1545
69,239,-217.0,0.934,0.1895
70,177,-156.0,0.933,0.108
71,281,-255.5,0.932,0.1729
72,193,-168.0,0.931,0.1347
73,227,-203.5,0.93,0.1566
74,172,-147.5,0.93,0.1241
75,168,-143.0,0.929,0.1201
76,192,-168.0,0.928,0.1462
77,238,-213.5,0.927,0.1674
78,161,-139.0,0.926,0.1259
79,183,-160.5,0.925,0.1342
80,113,-92.0,0.924,0.083
81,159,-137.0,0.923,0.1168
82,137,-116.5,0.922,0.1108
83,212,-189.0,0.921,0.1662
84,284,-261.0,0.92,0.1988
85,162,-138.5,0.919,0.1314
86,128,-105.5,0.918,0.1045
87,106,-85.0,0.918,0.0788
88,167,-146.0,0.917,0.0935
89,214,-191.5,0.916,0.1564
90,216,-192.0,0.915,0.1609
91,141,-119.0,0.914,0.1047
92,159,-137.5,0.913,0.1254
93,172,-149.0,0.912,0.1123
94,113,-91.5,0.911,0.0704
95,195,-170.0,0.91,0.127
96,206,-181.5,0.909,0.1539
97,107,-85.5,0.908,0.0841
98,175,-152.0,0.908,0.1251
99,293,-268.5,0.907,0.1991
100,163,-140.0,0.906,0.1263
101,144,-121.5,0.905,0.1131
102,115,-94.0,0.904,0.0821
103,136,-114.0,0.903,0.0971
104,196,-175.5,0.902,0.1639
105,137,-114.0,0.901,0.1249
106,179,-155.0,0.9,0.1434
107,146,-125.0,0.899,0.0974
108,129,-108.5,0.898,0.0871
109,174,-152.0,0.898,0.1067
110,201,-179.5,0.897,0.1175
111,142,-118.0,0.896,0.0953
112,135,-114.0,0.895,0.0936
113,138,-117.5,0.894,0.1025
114,123,-102.0,0.893,0.0959
115,176,-152.5,0.892,0.1376
116,167,-145.5,0.891,0.1076
117,145,-123.5,0.89,0.1092
118,105,-84.0,0.89,0.0842
119,123,-100.0,0.889,0.0835
120,92,-70.0,0.888,0.0697
121,114,-94.0,0.887,0.0757
122,72,-51.5,0.886,0.0578
123,113,-92.5,0.885,0.0855
124,76,-55.0,0.884,0.0603
125,107,-85.5,0.883,0.0734
126,118,-96.0,0.882,0.0702
127,156,-134.0,0.882,0.1015
128,170,-147.5,0.881,0.1395
129,146,-124.5,0.88,0.1395
130,92,-71.5,0.879,0.0959
131,76,-54.0,0.878,0.0688
132,120,-97.5,0.877,0.0807
133,125,-101.5,0.876,0.0745
134,117,-95.5,0.875,0.0831
135,105,-82.5,0.875,0.082
136,166,-143.0,0.874,0.1275
137,112,-91.5,0.873,0.0929
138,140,-117.5,0.872,0.0972
139,118,-98.0,0.871,0.0945
140,130,-107.5,0.87,0.1115
141,62,-41.5,0.869,0.05
142,117,-94.5,0.868,0.0897
143,137,-116.0,0.868,0.1078
144,89,-68.5,0.867,0.0755
145,106,-83.5,0.866,0.0913
146,76,-55.0,0.865,0.0662
147,102,-80.5,0.864,0.0835
148,144,-123.5,0.863,0.1144
149,117,-95.5,0.862,0.0883
150,163,-141.5,0.862,0.1205
151,120,-98.5,0.861,0.0944
152,96,-75.5,0.86,0.0772
153,129,-106.5,0.859,0.096
154,124,-102.5,0.858,0.1044
155,76,-56.0,0.857,0.0702
156,103,-81.5,0.856,0.0912
157,103,-82.5,0.855,0.0909
158,126,-106.0,0.855,0.079
159,103,-80.0,0.854,0.0791
160,74,-52.5,0.853,0.0535
161,67,-44.5,0.852,0.0588
162,49,-29.0,0.851,0.041
163,61,-40.0,0.85,0.0433
164,145,-123.0,0.85,0.0949
165,81,-61.0,0.849,0.0785
166,100,-79.5,0.848,0.0861
167,103,-82.0,0.847,0.0881
168,57,-36.5,0.846,0.0557
169,80,-58.5,0.845,0.0673
170,102,-80.5,0.844,0.0901
171,113,-92.0,0.844,0.09
172,129,-107.5,0.843,0.0945
173,81,-59.5,0.842,0.0577
174,55,-33.5,0.841,0.0491
175,85,-63.5,0.84,0.0625
176,108,-86.5,0.839,0.0717
177,78,-55.5,0.839,0.0609
178,111,-89.0,0.838,0.0714
179,81,-60.0,0.837,0.0602
180,111,-90.0,0.836,0.0796
181,85,-63.5,0.835,0.0598
182,75,-53.5,0.834,0.0607
183,113,-92.0,0.834,0.0806
184,54,-34.0,0.833,0.0411
185,76,-54.5,0.832,0.0525
186,88,-67.5,0.831,0.0632
187,83,-62.5,0.83,0.0726
188,86,-64.5,0.829,0.0885
189,74,-51.5,0.829,0.0692
190,96,-75.5,0.828,0.0946
191,108,-87.0,0.827,0.0966
192,93,-71.5,0.826,0.0694
193,76,-55.5,0.825,0.0524
194,114,-91.5,0.824,0.0775
195,44,-23.0,0.824,0.0346
196,72,-51.5,0.823,0.0557
197,66,-44.5,0.822,0.0584
198,53,-32.0,0.821,0.0541
199,76,-55.5,0.82,0.0709
200,71,-50.5,0.819,0.0685
201,58,-37.0,0.819,0.0512
202,88,-67.5,0.818,0.0783
203,87,-66.5,0.817,0.0774
204,85,-63.5,0.816,0.0621
205,60,-39.0,0.815,0.0573
206,60,-39.5,0.815,0.057
207,69,-47.0,0.814,0.064
208,71,-50.5,0.813,0.0593
209,74,-52.5,0.812,0.0601
210,99,-76.5,0.811,0.0824
211,71,-50.5,0.81,0.0512
212,72,-50.5,0.81,0.052
213,36,-15.5,0.809,0.032
214,90,-68.5,0.808,0.0597
215,41,-21.0,0.807,0.0355
216,82,-61.5,0.806,0.0625
217,94,-73.0,0.806,0.0707
218,80,-58.5,0.805,0.0573
219,78,-57.0,0.804,0.0546
220,48,-27.5,0.803,0.041
221,57,-36.5,0.802,0.05
222,60,-40.0,0.802,0.0497
223,51,-30.5,0.801,0.043
224,79,-58.0,0.8,0.0507
225,60,-38.0,0.799,0.0458
226,64,-44.0,0.798,0.0525
227,74,-51.5,0.798,0.0797
228,92,-71.5,0.797,0.0899
229,53,-32.0,0.796,0.0591
230,86,-65.0,0.795,0.089
231,58,-37.5,0.794,0.0652
232,59,-38.5,0.794,0.0495
233,71,-49.5,0.793,0.0514
234,81,-58.5,0.792,0.0576
235,47,-26.5,0.791,0.037
236,38,-16.5,0.79,0.0384
237,42,-22.0,0.79,0.0381
238,81,-60.0,0.789,0.0615
239,65,-43.0,0.788,0.0512
240,65,-42.0,0.787,0.0535
241,54,-33.5,0.787,0.044
242,34,-13.0,0.786,0.0321
243,76,-56.0,0.785,0.0577
244,60,-39.0,0.784,0.057
245,57,-36.5,0.783,0.0643
246,59,-37.5,0.783,0.0481
247,35,-14.0,0.782,0.0292
248,70,-49.5,0.781,0.0534
249,54,-33.5,0.78,0.04
250,73,-52.0,0.779,0.0492
251,63,-41.5,0.779,0.0567
252,75,-54.5,0.778,0.073
253,37,-16.5,0.777,0.0376
254,57,-36.0,0.776,0.0526
255,46,-25.0,0.776,0.0428
256,63,-41.0,0.775,0.055
257,45,-24.5,0.774,0.0409
258,101,-79.0,0.773,0.0798
259,67,-46.0,0.772,0.0571
260,55,-34.5,0.772,0.0512
261,38,-18.0,0.771,0.0373
262,56,-35.5,0.77,0.0491
263,53,-32.5,0.769,0.0475
264,48,-26.0,0.769,0.0409
265,76,-54.5,0.768,0.0623
266,61,-39.5,0.767,0.0523
267,67,-46.0,0.766,0.0539
268,52,-31.0,0.766,0.0526
269,38,-17.0,0.765,0.0377
270,85,-63.5,0.764,0.0696
271,65,-43.5,0.763,0.0654
272,79,-57.0,0.763,0.0778
273,54,-33.0,0.762,0.051
274,65,-44.0,0.761,0.0641
275,56,-34.0,0.76,0.0562
276,41,-20.5,0.759,0.0452
277,48,-28.0,0.759,0.0484
278,57,-36.0,0.758,0.0444
279,32,-12.0,0.757,0.026
280,43,-22.5,0.756,0.0375
281,81,-60.0,0.756,0.0542
282,57,-35.5,0.755,0.0423
283,53,-33.0,0.754,0.0403
284,48,-27.5,0.753,0.0415
285,56,-35.0,0.753,0.0434
286,41,-20.5,0.752,0.0341
287,59,-39.0,0.751,0.0411
288,49,-28.5,0.75,0.036
289,64,-42.5,0.75,0.0488
290,49,-28.5,0.749,0.034
291,53,-31.5,0.748,0.0393
