Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5181
2,525,-497.0,0.999,0.4515
3,449,-421.5,0.998,0.4253
4,785,-750.5,0.997,0.6352
5,610,-580.5,0.996,0.4922
6,860,-824.0,0.995,0.7264
7,382,-358.0,0.994,0.3316
8,467,-442.0,0.993,0.3724
9,549,-520.5,0.992,0.5272
10,656,-621.5,0.991,0.5441
11,504,-478.5,0.99,0.4305
12,609,-579.0,0.989,0.5233
13,814,-781.5,0.988,0.636
14,441,-414.5,0.987,0.3742
15,407,-380.0,0.986,0.3388
16,710,-679.0,0.985,0.6037
17,379,-353.0,0.984,0.3063
18,630,-597.5,0.983,0.5087
19,543,-516.0,0.982,0.4695
20,398,-371.5,0.981,0.3496
21,325,-300.5,0.98,0.2652
22,501,-470.0,0.979,0.447
23,345,-321.5,0.978,0.3382
24,586,-557.0,0.977,0.4571
25,354,-329.0,0.976,0.3087
26,610,-582.5,0.975,0.4882
27,424,-398.5,0.974,0.3484
28,500,-472.0,0.973,0.4212
29,226,-201.0,0.972,0.1922
30,419,-391.0,0.971,0.3469
31,316,-291.0,0.97,0.274
32,259,-234.5,0.969,0.2068
33,354,-331.5,0.968,0.2661
34,490,-464.5,0.968,0.3985
35,362,-333.0,0.967,0.3247
36,455,-429.5,0.966,0.4486
37,256,-233.0,0.965,0.2146
38,202,-180.0,0.964,0.1792
39,411,-384.5,0.963,0.3327
40,326,-300.5,0.962,0.3105
41,295,-273.0,0.961,0.2567
42,285,-258.0,0.96,0.2282
43,364,-339.5,0.959,0.3311
44,408,-384.5,0.958,0.3561
45,278,-255.5,0.957,0.2288
46,270,-247.0,0.956,0.212
47,244,-221.0,0.955,0.2296
48,340,-310.5,0.954,0.2966
49,437,-407.0,0.953,0.3789
50,209,-188.5,0.952,0.1974
51,179,-157.0,0.951,0.1535
52,295,-273.0,0.95,0.2776
53,331,-306.5,0.949,0.2673
54,318,-296.0,0.948,0.2539
55,229,-208.5,0.947,0.1923
56,227,-205.0,0.946,0.1777
57,303,-279.5,0.946,0.2622
58,176,-150.5,0.945,0.1406
59,228,-203.5,0.944,0.1977
60,209,-187.0,0.943,0.1595
61,201,-179.0,0.942,0.179
62,141,-118.0,0.941,0.1233
63,247,-222.5,0.94,0.2295
64,229,-205.0,0.939,0.1948
65,172,-147.5,0.938,0.1449
66,206,-182.0,0.937,0.2017
67,190,-168.0,0.936,0.1584
68,184,-159.0,0.935,0.1459
69,239,-217.0,0.934,0.2208
70,177,-156.0,0.933,0.1644
71,281,-255.5,0.932,0.2194
72,193,-168.0,0.931,0.1621
73,227,-203.5,0.93,0.2036
74,172,-147.5,0.93,0.1517
75,168,-143.0,0.929,0.1626
76,192,-168.0,0.928,0.161
77,238,-213.5,0.927,0.1971
78,161,-139.0,0.926,0.1306
79,183,-160.5,0.925,0.1555
80,113,-92.0,0.924,0.1045
81,159,-137.0,0.923,0.1462
82,137,-116.5,0.922,0.1126
83,185,-162.0,0.921,0.1592
84,311,-287.5,0.92,0.2633
85,198,-173.0,0.919,0.1926
86,132,-110.0,0.918,0.1341
87,104,-83.0,0.918,0.0883
88,164,-143.0,0.917,0.1538
89,178,-155.5,0.916,0.1587
90,216,-192.0,0.915,0.2896
91,141,-119.0,0.914,0.1223
92,124,-103.0,0.913,0.1114
93,106,-83.5,0.912,0.1003
94,136,-112.5,0.911,0.1339
95,150,-128.5,0.91,0.1375
96,195,-170.5,0.909,0.1392
97,162,-138.5,0.908,0.1454
98,137,-115.5,0.908,0.1335
99,256,-231.5,0.907,0.2478
100,147,-125.5,0.906,0.1252
101,152,-129.0,0.905,0.1214
102,144,-121.5,0.904,0.1166
103,111,-89.5,0.903,0.1164
104,140,-118.5,0.902,0.133
105,140,-119.5,0.901,0.1338
106,157,-135.5,0.9,0.1357
107,178,-155.0,0.899,0.1412
108,108,-86.0,0.898,0.1008
109,153,-131.5,0.898,0.1577
110,137,-114.5,0.897,0.1275
111,167,-146.0,0.896,0.1514
112,139,-118.0,0.895,0.1288
113,138,-115.0,0.894,0.1289
114,102,-81.5,0.893,0.1098
115,141,-120.5,0.892,0.1446
116,123,-102.0,0.891,0.1079
117,176,-152.5,0.89,0.1527
118,167,-145.5,0.89,0.125
119,145,-124.5,0.889,0.1207
120,105,-84.5,0.888,0.101
121,123,-100.5,0.887,0.1321
122,92,-71.0,0.886,0.0957
123,103,-82.5,0.885,0.1021
124,83,-62.5,0.884,0.0757
125,113,-92.0,0.883,0.1148
126,76,-55.0,0.882,0.0824
127,107,-85.0,0.882,0.126
128,118,-96.5,0.881,0.1106
129,234,-211.0,0.88,0.2001
130,140,-117.0,0.879,0.1171
131,118,-97.5,0.878,0.1145
132,82,-61.0,0.877,0.0697
133,81,-59.0,0.876,0.083
134,123,-100.5,0.875,0.1261
135,108,-85.0,0.875,0.1054
136,139,-117.0,0.874,0.1337
137,77,-54.5,0.873,0.0876
138,117,-95.5,0.872,0.0991
139,197,-175.5,0.871,0.1603
140,142,-120.0,0.87,0.1303
141,110,-90.0,0.869,0.1025
142,142,-120.0,0.868,0.1321
143,109,-86.5,0.868,0.0958
144,95,-74.0,0.867,0.0821
145,124,-103.5,0.866,0.1047
146,102,-80.0,0.865,0.0984
147,94,-72.0,0.864,0.1045
148,112,-90.0,0.863,0.1194
149,133,-112.0,0.862,0.1304
150,118,-97.5,0.862,0.1081
151,125,-105.0,0.861,0.1088
152,179,-158.0,0.86,0.1586
153,93,-72.0,0.859,0.0993
154,120,-98.5,0.858,0.1292
155,111,-89.5,0.857,0.1117
156,76,-55.0,0.856,0.0757
157,60,-39.5,0.855,0.0742
158,96,-75.0,0.855,0.1104
159,84,-63.5,0.854,0.1081
160,125,-105.0,0.853,0.1113
161,103,-80.0,0.852,0.0982
162,74,-53.0,0.851,0.082
163,67,-44.0,0.85,0.0794
164,40,-20.0,0.85,0.0498
165,70,-49.0,0.849,0.08
166,122,-99.5,0.848,0.1086
167,95,-74.5,0.847,0.0947
168,97,-76.0,0.846,0.0844
169,115,-94.0,0.845,0.118
170,57,-36.5,0.844,0.081
171,80,-58.0,0.844,0.0902
172,102,-81.0,0.843,0.0991
173,96,-74.5,0.842,0.0919
174,87,-65.5,0.841,0.0803
175,97,-75.5,0.84,0.0998
176,70,-48.5,0.839,0.0758
177,61,-39.5,0.839,0.1377
178,113,-91.5,0.838,0.1148
179,66,-45.5,0.837,0.1005
180,69,-47.0,0.836,0.0843
181,102,-80.0,0.835,0.0895
182,64,-43.5,0.834,0.0737
183,109,-88.0,0.834,0.1026
184,68,-46.5,0.833,0.0642
185,70,-48.0,0.832,0.0689
186,103,-83.0,0.831,0.0946
187,64,-43.0,0.83,0.07
188,57,-36.5,0.829,0.0619
189,99,-77.5,0.829,0.0801
190,91,-71.0,0.828,0.0728
191,72,-51.5,0.827,0.0758
192,68,-46.5,0.826,0.0706
193,94,-73.5,0.825,0.0882
194,80,-58.5,0.824,0.0879
195,123,-102.0,0.824,0.1327
196,86,-65.0,0.823,0.1395
197,80,-58.5,0.822,0.094
198,81,-60.0,0.821,0.0849
199,62,-41.0,0.82,0.0667
200,64,-42.0,0.819,0.071
201,53,-31.5,0.819,0.0707
202,88,-67.0,0.818,0.0808
203,77,-56.0,0.817,0.0811
204,72,-50.0,0.816,0.0875
205,57,-36.5,0.815,0.0704
206,79,-58.0,0.815,0.0903
207,72,-52.0,0.814,0.0802
208,72,-50.5,0.813,0.078
209,53,-32.5,0.812,0.0588
210,62,-41.5,0.811,0.0693
211,77,-54.5,0.81,0.0795
212,78,-57.0,0.81,0.0801
213,108,-86.0,0.809,0.1008
214,55,-34.0,0.808,0.073
215,61,-40.5,0.807,0.0744
216,60,-39.0,0.806,0.0688
217,29,-8.5,0.806,0.0394
218,91,-69.5,0.805,0.091
219,41,-21.0,0.804,0.0485
220,82,-61.5,0.803,0.0768
221,94,-73.0,0.802,0.0922
222,77,-56.0,0.802,0.0743
223,81,-60.0,0.801,0.0893
224,48,-27.5,0.8,0.0525
225,57,-36.0,0.799,0.0691
226,55,-35.0,0.798,0.0645
227,57,-36.5,0.798,0.0646
228,59,-38.5,0.797,0.0685
229,69,-48.0,0.796,0.0692
230,65,-44.0,0.795,0.063
231,62,-40.0,0.794,0.0654
232,53,-31.5,0.794,0.0599
233,85,-63.0,0.793,0.0773
234,55,-34.5,0.792,0.0593
235,98,-77.0,0.791,0.0861
236,50,-29.5,0.79,0.0595
