Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4598
2,525,-497.0,0.999,0.3189
3,449,-421.5,0.998,0.3206
4,785,-750.5,0.997,0.4896
5,610,-580.5,0.996,0.4156
6,860,-824.0,0.995,0.584
7,382,-358.0,0.994,0.2257
8,467,-442.0,0.993,0.3132
9,549,-520.5,0.992,0.3513
10,656,-621.5,0.991,0.4217
11,504,-478.5,0.99,0.3303
12,609,-579.0,0.989,0.4124
13,814,-781.5,0.988,0.494
14,441,-414.5,0.987,0.2911
15,407,-380.0,0.986,0.2785
16,710,-679.0,0.985,0.4366
17,379,-353.0,0.984,0.2635
18,630,-597.5,0.983,0.4356
19,543,-516.0,0.982,0.3694
20,398,-371.5,0.981,0.2615
21,325,-300.5,0.98,0.1909
22,501,-470.0,0.979,0.3389
23,345,-321.5,0.978,0.2357
24,586,-557.0,0.977,0.403
25,354,-329.0,0.976,0.2353
26,610,-582.5,0.975,0.4202
27,424,-398.5,0.974,0.2794
28,500,-472.0,0.973,0.3057
29,226,-201.0,0.972,0.1671
30,419,-391.0,0.971,0.2601
31,316,-291.0,0.97,0.2011
32,259,-234.5,0.969,0.1687
33,354,-331.5,0.968,0.2503
34,490,-464.5,0.968,0.3304
35,362,-333.0,0.967,0.2535
36,455,-429.5,0.966,0.3085
37,256,-233.0,0.965,0.1602
38,202,-180.0,0.964,0.1404
39,411,-384.5,0.963,0.2914
40,326,-300.5,0.962,0.2204
41,295,-273.0,0.961,0.1928
42,285,-258.0,0.96,0.2111
43,364,-339.5,0.959,0.2683
44,408,-384.5,0.958,0.2951
45,278,-255.5,0.957,0.211
46,270,-247.0,0.956,0.1962
47,244,-221.0,0.955,0.171
48,340,-310.5,0.954,0.2072
49,437,-407.0,0.953,0.309
50,209,-188.5,0.952,0.1412
51,179,-157.0,0.951,0.1267
52,295,-273.0,0.95,0.1926
53,331,-306.5,0.949,0.2257
54,318,-296.0,0.948,0.2224
55,229,-208.5,0.947,0.1564
56,227,-205.0,0.946,0.156
57,303,-279.5,0.946,0.2122
58,176,-150.5,0.945,0.1297
59,228,-203.5,0.944,0.154
60,209,-187.0,0.943,0.1566
61,201,-179.0,0.942,0.1232
62,141,-118.0,0.941,0.0905
63,247,-222.5,0.94,0.1747
64,229,-205.0,0.939,0.1643
65,172,-147.5,0.938,0.121
66,206,-182.0,0.937,0.1389
67,190,-168.0,0.936,0.1388
68,184,-159.0,0.935,0.1398
69,239,-217.0,0.934,0.1723
70,177,-156.0,0.933,0.1242
71,281,-255.5,0.932,0.1899
72,193,-168.0,0.931,0.1353
73,227,-203.5,0.93,0.1423
74,172,-147.5,0.93,0.1222
75,168,-143.0,0.929,0.1303
76,192,-168.0,0.928,0.1412
77,238,-213.5,0.927,0.1568
78,161,-139.0,0.926,0.1184
79,183,-160.5,0.925,0.1268
80,113,-92.0,0.924,0.0942
81,159,-137.0,0.923,0.1143
82,137,-116.5,0.922,0.0893
83,185,-162.0,0.921,0.1136
84,311,-287.5,0.92,0.1877
85,198,-173.0,0.919,0.1353
86,132,-110.0,0.918,0.1
87,104,-83.0,0.918,0.0809
88,164,-143.0,0.917,0.1275
89,178,-155.5,0.916,0.1365
90,216,-192.0,0.915,0.15
91,141,-119.0,0.914,0.0955
92,124,-103.0,0.913,0.1006
93,106,-83.5,0.912,0.074
94,136,-112.5,0.911,0.0992
95,150,-128.5,0.91,0.1103
96,195,-170.5,0.909,0.1379
97,162,-138.5,0.908,0.1053
98,137,-115.5,0.908,0.0852
99,256,-231.5,0.907,0.1868
100,147,-125.5,0.906,0.1079
101,152,-129.0,0.905,0.1109
102,144,-121.5,0.904,0.0952
103,111,-89.5,0.903,0.0681
104,140,-118.5,0.902,0.0936
105,140,-119.5,0.901,0.1099
106,157,-135.5,0.9,0.1277
107,178,-155.0,0.899,0.1357
108,108,-86.0,0.898,0.0936
109,153,-131.5,0.898,0.118
110,137,-114.5,0.897,0.1126
111,167,-146.0,0.896,0.1303
112,139,-118.0,0.895,0.1143
113,138,-115.0,0.894,0.1114
114,102,-81.5,0.893,0.0797
115,141,-120.5,0.892,0.1085
116,123,-102.0,0.891,0.0969
117,176,-152.5,0.89,0.1198
118,167,-145.5,0.89,0.1057
119,145,-124.5,0.889,0.0984
120,105,-84.5,0.888,0.0839
121,123,-100.5,0.887,0.0873
122,92,-71.0,0.886,0.0744
123,103,-82.5,0.885,0.0797
124,83,-62.5,0.884,0.0672
125,113,-92.0,0.883,0.0835
126,76,-55.0,0.882,0.0655
127,107,-85.0,0.882,0.0723
128,118,-96.5,0.881,0.082
129,234,-211.0,0.88,0.1565
130,140,-117.0,0.879,0.1115
131,118,-97.5,0.878,0.0996
132,82,-61.0,0.877,0.0729
133,81,-59.0,0.876,0.0624
134,123,-100.5,0.875,0.0916
135,108,-85.0,0.875,0.0662
136,139,-117.0,0.874,0.0871
137,77,-54.5,0.873,0.0671
138,117,-95.5,0.872,0.0909
139,197,-175.5,0.871,0.1202
140,142,-120.0,0.87,0.116
141,110,-90.0,0.869,0.0943
142,142,-120.0,0.868,0.1247
143,109,-86.5,0.868,0.0865
144,95,-74.0,0.867,0.078
145,124,-103.5,0.866,0.0816
146,102,-80.0,0.865,0.0688
147,94,-72.0,0.864,0.0771
148,112,-90.0,0.863,0.0732
149,133,-112.0,0.862,0.0912
150,118,-97.5,0.862,0.0787
151,125,-105.0,0.861,0.0917
152,179,-158.0,0.86,0.1055
153,93,-72.0,0.859,0.0718
154,120,-98.5,0.858,0.1046
155,111,-89.5,0.857,0.1028
156,76,-55.0,0.856,0.0554
157,60,-39.5,0.855,0.043
158,96,-75.0,0.855,0.0619
159,84,-63.5,0.854,0.0538
160,125,-105.0,0.853,0.0904
161,103,-80.0,0.852,0.0825
162,74,-53.0,0.851,0.0607
163,67,-44.0,0.85,0.0619
164,40,-20.0,0.85,0.0395
165,70,-49.0,0.849,0.0567
166,122,-99.5,0.848,0.0909
167,95,-74.5,0.847,0.0768
168,97,-76.0,0.846,0.0797
169,115,-94.0,0.845,0.0848
170,57,-36.5,0.844,0.0501
171,80,-58.0,0.844,0.07
172,102,-81.0,0.843,0.0823
173,96,-74.5,0.842,0.0855
174,87,-65.5,0.841,0.0728
175,97,-75.5,0.84,0.0781
176,70,-48.5,0.839,0.0559
177,61,-39.5,0.839,0.0519
178,113,-91.5,0.838,0.0681
179,66,-45.5,0.837,0.0435
180,69,-47.0,0.836,0.0514
181,102,-80.0,0.835,0.0823
182,64,-43.5,0.834,0.0577
183,109,-88.0,0.834,0.0797
