Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4959
2,525,-497.0,0.999,0.338
3,449,-421.5,0.998,0.3482
4,785,-750.5,0.997,0.5266
5,610,-580.5,0.996,0.4213
6,860,-824.0,0.995,0.5988
7,382,-358.0,0.994,0.2502
8,467,-442.0,0.993,0.2787
9,549,-520.5,0.992,0.3635
10,656,-621.5,0.991,0.4244
11,504,-478.5,0.99,0.3046
12,609,-579.0,0.989,0.4249
13,814,-781.5,0.988,0.5576
14,441,-414.5,0.987,0.3218
15,407,-380.0,0.986,0.2628
16,710,-679.0,0.985,0.4818
17,379,-353.0,0.984,0.276
18,630,-597.5,0.983,0.4409
19,543,-516.0,0.982,0.3581
20,398,-371.5,0.981,0.2907
21,325,-300.5,0.98,0.2358
22,501,-470.0,0.979,0.3548
23,345,-321.5,0.978,0.2525
24,586,-557.0,0.977,0.3861
25,354,-329.0,0.976,0.2816
26,610,-582.5,0.975,0.3819
27,424,-398.5,0.974,0.2811
28,500,-472.0,0.973,0.3589
29,226,-201.0,0.972,0.1612
30,419,-391.0,0.971,0.3002
31,316,-291.0,0.97,0.2214
32,259,-234.5,0.969,0.1937
33,354,-331.5,0.968,0.2546
34,490,-464.5,0.968,0.3665
35,362,-333.0,0.967,0.2174
36,455,-429.5,0.966,0.2957
37,256,-233.0,0.965,0.1881
38,202,-180.0,0.964,0.1586
39,411,-384.5,0.963,0.2703
40,326,-300.5,0.962,0.2286
41,295,-273.0,0.961,0.202
42,285,-258.0,0.96,0.2143
43,364,-339.5,0.959,0.2558
44,408,-384.5,0.958,0.281
45,278,-255.5,0.957,0.1627
46,270,-247.0,0.956,0.1519
47,244,-221.0,0.955,0.1714
48,340,-310.5,0.954,0.2388
49,437,-407.0,0.953,0.2982
50,209,-188.5,0.952,0.1439
51,179,-157.0,0.951,0.1261
52,295,-273.0,0.95,0.2245
53,331,-306.5,0.949,0.2447
54,318,-296.0,0.948,0.2253
55,229,-208.5,0.947,0.1773
56,227,-205.0,0.946,0.1758
57,303,-279.5,0.946,0.1892
58,176,-150.5,0.945,0.1279
59,228,-203.5,0.944,0.1563
60,209,-187.0,0.943,0.1566
61,201,-179.0,0.942,0.1445
62,141,-118.0,0.941,0.1084
63,247,-222.5,0.94,0.1721
64,229,-205.0,0.939,0.1532
65,172,-147.5,0.938,0.1177
66,206,-182.0,0.937,0.1382
67,190,-168.0,0.936,0.1329
68,184,-159.0,0.935,0.1303
69,239,-217.0,0.934,0.1694
70,177,-156.0,0.933,0.1376
71,281,-255.5,0.932,0.2205
72,193,-168.0,0.931,0.1318
73,227,-203.5,0.93,0.1461
74,172,-147.5,0.93,0.1322
75,168,-143.0,0.929,0.1186
76,192,-168.0,0.928,0.1343
77,238,-213.5,0.927,0.1697
78,161,-139.0,0.926,0.118
79,183,-160.5,0.925,0.1314
80,113,-92.0,0.924,0.0879
81,159,-137.0,0.923,0.1031
82,137,-116.5,0.922,0.1001
83,185,-162.0,0.921,0.1207
84,311,-287.5,0.92,0.2278
85,198,-173.0,0.919,0.1429
86,132,-110.0,0.918,0.0989
87,104,-83.0,0.918,0.0793
88,164,-143.0,0.917,0.1322
89,178,-155.5,0.916,0.1521
90,216,-192.0,0.915,0.1506
91,141,-119.0,0.914,0.0917
92,124,-103.0,0.913,0.0869
93,106,-83.5,0.912,0.0698
94,136,-112.5,0.911,0.1002
95,150,-128.5,0.91,0.119
96,195,-170.5,0.909,0.126
97,162,-138.5,0.908,0.1202
98,137,-115.5,0.908,0.0907
99,256,-231.5,0.907,0.1567
100,147,-125.5,0.906,0.1027
101,152,-129.0,0.905,0.0978
102,144,-121.5,0.904,0.0919
103,111,-89.5,0.903,0.0741
104,140,-118.5,0.902,0.1162
105,140,-119.5,0.901,0.1159
106,157,-135.5,0.9,0.1067
107,178,-155.0,0.899,0.1326
108,108,-86.0,0.898,0.0933
109,153,-131.5,0.898,0.1291
110,137,-114.5,0.897,0.111
111,167,-146.0,0.896,0.1403
112,139,-118.0,0.895,0.0931
113,138,-115.0,0.894,0.0848
114,102,-81.5,0.893,0.0733
115,141,-120.5,0.892,0.0913
116,123,-102.0,0.891,0.0779
117,176,-152.5,0.89,0.1267
118,167,-145.5,0.89,0.1303
119,145,-124.5,0.889,0.1149
120,105,-84.5,0.888,0.0831
121,123,-100.5,0.887,0.1001
122,92,-71.0,0.886,0.0772
123,103,-82.5,0.885,0.0846
124,83,-62.5,0.884,0.061
125,113,-92.0,0.883,0.0862
126,76,-55.0,0.882,0.0554
127,107,-85.0,0.882,0.0796
128,118,-96.5,0.881,0.0833
129,234,-211.0,0.88,0.1587
130,140,-117.0,0.879,0.0995
131,118,-97.5,0.878,0.0904
132,82,-61.0,0.877,0.0647
133,81,-59.0,0.876,0.0593
134,123,-100.5,0.875,0.0997
135,108,-85.0,0.875,0.0996
136,139,-117.0,0.874,0.1372
137,77,-54.5,0.873,0.0769
138,117,-95.5,0.872,0.0853
139,197,-175.5,0.871,0.1243
140,142,-120.0,0.87,0.0978
