Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4774
2,525,-497.0,0.999,0.3364
3,449,-421.5,0.998,0.3484
4,785,-750.5,0.997,0.6719
5,610,-580.5,0.996,0.422
6,860,-824.0,0.995,0.6018
7,382,-358.0,0.994,0.2401
8,467,-442.0,0.993,0.3175
9,549,-520.5,0.992,0.3982
10,656,-621.5,0.991,0.4537
11,504,-478.5,0.99,0.3477
12,609,-579.0,0.989,0.4225
13,814,-781.5,0.988,0.5735
14,441,-414.5,0.987,0.3127
15,407,-380.0,0.986,0.2625
16,710,-679.0,0.985,0.499
17,379,-353.0,0.984,0.2717
18,630,-597.5,0.983,0.4493
19,543,-516.0,0.982,0.3744
20,398,-371.5,0.981,0.2571
21,325,-300.5,0.98,0.2444
22,501,-470.0,0.979,0.3558
23,345,-321.5,0.978,0.2423
24,586,-557.0,0.977,0.4071
25,354,-329.0,0.976,0.2508
26,610,-582.5,0.975,0.4078
27,424,-398.5,0.974,0.2827
28,500,-472.0,0.973,0.3365
29,226,-201.0,0.972,0.1487
30,419,-391.0,0.971,0.2979
31,316,-291.0,0.97,0.2127
32,259,-234.5,0.969,0.181
33,354,-331.5,0.968,0.2557
34,490,-464.5,0.968,0.3184
35,362,-333.5,0.967,0.2129
36,455,-429.5,0.966,0.3271
37,256,-233.0,0.965,0.1869
38,202,-180.0,0.964,0.1577
39,411,-384.5,0.963,0.2939
40,326,-300.5,0.962,0.2484
41,295,-273.0,0.961,0.1856
42,285,-258.0,0.96,0.183
43,364,-339.5,0.959,0.2737
44,408,-384.5,0.958,0.2764
45,278,-255.5,0.957,0.1856
46,270,-247.0,0.956,0.1779
47,244,-221.0,0.955,0.1672
48,341,-311.5,0.954,0.2374
49,436,-406.0,0.953,0.3246
50,209,-188.5,0.952,0.1594
51,179,-157.0,0.951,0.1525
52,295,-273.0,0.95,0.192
53,331,-306.5,0.949,0.214
54,318,-296.0,0.948,0.2026
55,229,-208.5,0.947,0.1582
56,227,-205.0,0.946,0.1693
57,303,-279.5,0.946,0.2184
58,178,-152.5,0.945,0.136
59,226,-202.0,0.944,0.1759
60,209,-187.0,0.943,0.1646
61,201,-179.0,0.942,0.1557
62,141,-118.0,0.941,0.1089
63,247,-222.5,0.94,0.1618
64,229,-205.0,0.939,0.178
65,172,-147.5,0.938,0.1469
66,206,-182.0,0.937,0.1277
67,190,-168.0,0.936,0.1334
68,184,-159.0,0.935,0.1334
69,239,-217.0,0.934,0.1747
70,177,-156.0,0.933,0.1271
71,281,-255.5,0.932,0.1956
72,193,-168.0,0.931,0.1418
73,227,-203.5,0.93,0.1637
74,172,-147.5,0.93,0.1245
75,168,-143.0,0.929,0.1273
76,192,-168.0,0.928,0.145
77,238,-213.5,0.927,0.1718
78,161,-139.0,0.926,0.126
79,183,-160.5,0.925,0.1397
80,113,-92.0,0.924,0.0945
81,159,-137.0,0.923,0.1215
82,137,-116.5,0.922,0.114
83,212,-189.0,0.921,0.1315
84,284,-261.0,0.92,0.163
85,162,-138.5,0.919,0.1243
86,128,-105.5,0.918,0.0926
87,106,-85.0,0.918,0.0855
88,167,-146.0,0.917,0.1392
89,214,-191.5,0.916,0.1572
90,216,-191.5,0.915,0.168
91,141,-119.0,0.914,0.1076
92,159,-137.5,0.913,0.1259
93,172,-149.0,0.912,0.1347
94,113,-91.5,0.911,0.0849
95,195,-170.0,0.91,0.133
96,206,-181.5,0.909,0.1464
97,107,-85.5,0.908,0.0829
98,175,-152.0,0.908,0.1163
99,293,-268.5,0.907,0.2248
100,163,-140.0,0.906,0.1456
101,144,-121.5,0.905,0.101
102,115,-94.0,0.904,0.0715
103,136,-114.0,0.903,0.0857
104,196,-175.5,0.902,0.1278
105,137,-114.0,0.901,0.098
106,179,-155.0,0.9,0.1439
107,146,-125.0,0.899,0.1137
108,129,-108.5,0.898,0.1072
109,174,-152.0,0.898,0.1396
110,201,-179.5,0.897,0.1597
111,142,-118.0,0.896,0.1112
112,135,-114.0,0.895,0.1117
113,138,-117.5,0.894,0.1084
114,123,-102.0,0.893,0.0906
115,176,-152.5,0.892,0.1253
116,167,-145.5,0.891,0.1316
117,145,-123.5,0.89,0.1066
118,105,-84.0,0.89,0.0651
119,123,-100.0,0.889,0.1064
120,92,-70.0,0.888,0.0808
121,114,-94.0,0.887,0.1003
122,72,-51.5,0.886,0.0748
123,113,-92.5,0.885,0.0871
124,76,-55.0,0.884,0.0501
125,107,-85.5,0.883,0.0723
126,118,-96.0,0.882,0.0795
127,156,-134.0,0.882,0.1007
128,170,-147.5,0.881,0.1137
129,146,-124.5,0.88,0.1034
130,92,-71.5,0.879,0.0786
131,76,-54.0,0.878,0.0662
132,120,-97.5,0.877,0.1065
133,106,-83.0,0.876,0.0747
134,120,-98.0,0.875,0.0831
135,114,-91.5,0.875,0.0921
136,117,-95.0,0.874,0.0885
137,168,-146.0,0.873,0.1271
138,140,-117.5,0.872,0.1169
139,118,-98.0,0.871,0.0998
140,130,-107.5,0.87,0.1073
141,62,-41.5,0.869,0.0562
142,117,-94.5,0.868,0.0951
143,137,-116.0,0.868,0.1116
144,89,-68.5,0.867,0.073
145,106,-83.5,0.866,0.0788
146,76,-55.0,0.865,0.0731
147,102,-80.5,0.864,0.0836
148,144,-123.5,0.863,0.1287
149,117,-95.5,0.862,0.0875
150,163,-141.5,0.862,0.0999
151,120,-98.5,0.861,0.0772
152,92,-72.0,0.86,0.0675
153,133,-110.5,0.859,0.0965
154,90,-69.5,0.858,0.0673
155,94,-72.0,0.857,0.0669
156,78,-57.0,0.856,0.0654
157,88,-67.5,0.855,0.0764
158,86,-66.0,0.855,0.0668
159,127,-105.0,0.854,0.0911
160,87,-64.5,0.853,0.0762
161,69,-48.0,0.852,0.064
162,69,-47.5,0.851,0.0593
163,59,-38.5,0.85,0.0527
164,110,-88.5,0.85,0.0915
165,88,-66.0,0.849,0.0707
166,66,-45.5,0.848,0.0583
167,134,-113.0,0.847,0.1015
168,87,-66.5,0.846,0.0656
169,84,-61.5,0.845,0.0638
170,78,-58.0,0.844,0.0688
171,118,-96.0,0.844,0.0879
172,104,-82.0,0.843,0.079
173,62,-42.0,0.842,0.0554
174,97,-75.0,0.841,0.0745
175,67,-45.0,0.84,0.0581
176,136,-114.5,0.839,0.1091
177,71,-50.0,0.839,0.0748
178,64,-42.5,0.838,0.0656
179,102,-80.0,0.837,0.1061
180,64,-43.5,0.836,0.059
181,109,-88.0,0.835,0.0785
182,76,-54.5,0.834,0.0498
183,68,-46.0,0.834,0.0476
184,107,-87.0,0.833,0.0728
185,63,-42.0,0.832,0.044
186,64,-43.0,0.831,0.0454
187,83,-61.5,0.83,0.0571
188,91,-71.0,0.829,0.0634
189,72,-51.5,0.829,0.0499
190,74,-52.5,0.828,0.0674
191,95,-74.0,0.827,0.0784
192,74,-52.5,0.826,0.0555
193,122,-101.0,0.825,0.0972
194,61,-39.5,0.824,0.0522
195,105,-83.5,0.824,0.0788
196,81,-60.0,0.823,0.0635
197,38,-17.0,0.822,0.0404
198,91,-69.0,0.821,0.0752
199,50,-29.0,0.82,0.0457
200,88,-67.0,0.819,0.0754
201,71,-50.5,0.819,0.0623
202,76,-55.0,0.818,0.0624
203,59,-38.5,0.817,0.055
