Pattern Index,State,Action,Q-Value
0,0,0,0.0
0,0,1,-0.593689236
0,0,2,-0.5980884134248565
0,0,3,-0.598869132652644
0,0,4,-0.366957676392051
0,0,5,-0.4452
0,0,6,-0.4145461117545226
0,0,7,1.6666666666666665
0,0,8,-0.41369066140560673
0,0,9,-0.4162883195688018
0,0,10,-0.4442508336029289
0,0,11,-0.973
0,0,12,-0.4298948115798847
0,0,13,-0.5462041203615925
0,0,14,-0.609680444641044
0,0,15,-0.5992405870919999
0,0,16,-0.4230862319266636
0,0,17,-0.61681452
0,0,18,-0.6308484
0,0,19,-0.555828
0,0,20,-0.5994632617084776
0,0,21,-0.973
0,0,22,-0.5462224908
0,0,23,-0.5951588711908864
0,0,24,-0.6115225200000001
0,0,25,-0.6038196400176938
0,0,26,-0.41641018397566465
0,0,27,-0.43203172650400207
0,0,28,-0.39723124898621004
0,0,29,-0.44690333337322957
0,0,30,-0.7
0,0,31,-0.590604
0,0,32,-0.6418104
0,0,33,-0.630061236
0,0,34,-0.6342000000002636
0,0,35,-0.3605115673057137
0,1,0,-0.60093086221896
0,1,1,0.07167626666666663
0,1,2,-0.6342000000325433
0,1,3,-0.38085424548282554
0,1,4,-0.44342465195939523
0,1,5,-0.504
0,1,6,-0.4837460040008787
0,1,7,1.6666666666666665
0,1,8,-0.5460016573896939
0,1,9,-0.601207126800079
0,1,10,-0.5982930160116
0,1,11,-0.5460055152576939
0,1,12,-0.6335704960116021
0,1,13,-0.42756
0,1,14,-0.36689396404913827
0,1,15,-0.4530256145235598
0,1,16,-0.573468
0,1,17,-0.5482680040176939
0,1,18,-0.7
0,1,19,-0.6000912792392866
0,1,20,-0.3809428597968456
0,1,21,-0.714
0,1,22,-0.5986216526561151
0,1,23,-0.49005964000026364
0,1,24,0.0
0,1,25,-0.4299272611521339
0,1,26,-0.6012416428116
0,1,27,-0.504
0,1,28,-0.4223388445860293
0,1,29,-0.6552
0,1,30,-0.6531016533719999
0,1,31,-0.5883360446410439
0,1,32,-0.4223338293449477
0,1,33,-0.3593333570596638
0,1,34,-0.63756
0,1,35,-0.44375234636424354
0,2,0,0.0
0,2,1,-0.5473608000000001
0,2,2,0.06409098927667528
0,2,3,-0.4227153223148294
0,2,4,-0.4384293917138805
0,2,5,-0.7
0,2,6,-0.5460367415999999
0,2,7,1.6666666666666665
0,2,8,-0.6072360000325433
0,2,9,-0.60648
0,2,10,-0.5718804000000001
0,2,11,-0.3473793953784504
0,2,12,-0.39768499337681357
0,2,13,-0.4809321672400001
0,2,14,-0.3669581414589136
0,2,15,-0.64176
0,2,16,-0.39017061537554226
0,2,17,-0.5986292674235999
0,2,18,-0.4341918108461717
0,2,19,-0.6008189667874799
0,2,20,-0.5009476360008787
0,2,21,-0.714
0,2,22,-0.42367878011757043
0,2,23,-0.7769999999999999
0,2,24,-0.4161534594680864
0,2,25,-0.2739906624000071
0,2,26,-0.47990899329771763
0,2,27,-0.45824095042327906
0,2,28,-0.3595069593225533
0,2,29,-0.6930000446410439
0,2,30,-0.6108126363615924
0,2,31,-0.6188784
0,2,32,-0.420061236
0,2,33,-0.5063333333335074
0,2,34,-0.7
0,2,35,-0.4449759508761307
0,3,0,-0.595164030853243
0,3,1,-0.5460617320115999
0,3,2,-0.4970900960116244
0,3,3,-0.09100214938359998
0,3,4,-0.63756
0,3,5,-0.6096808960115999
0,3,6,-0.5861297320115999
0,3,7,1.6666666666666665
0,3,8,-0.5890164
0,3,9,-0.5535604960116
0,3,10,-0.42756
0,3,11,-0.44829481433658724
0,3,12,-0.6301680000325434
0,3,13,-0.44584924164890816
0,3,14,-0.5964
0,3,15,-0.3854931573653894
0,3,16,-0.618828
0,3,17,-0.714
0,3,18,-0.43037403314459477
0,3,19,-0.3978755399025859
0,3,20,-0.36001373333333336
0,3,21,-0.36176837031439335
0,3,22,-0.550536
0,3,23,-0.5633180000097631
0,3,24,-0.42000000010847766
0,3,25,-0.5712183707999999
0,3,26,-0.3616073110410959
0,3,27,-0.3413434496319861
0,3,28,-0.6085762693835999
0,3,29,-0.3574429198048273
0,3,30,-0.69320412
0,3,31,-0.6165604960115999
0,3,32,-0.38453333334856454
0,3,33,-0.7
0,3,34,-0.5838796068325434
0,3,35,-0.6300004960115999
0,4,0,0.0
0,4,1,-0.37981792076554205
0,4,2,-0.4452
0,4,3,-0.3971536632585879
0,4,4,0.0643972716797127
0,4,5,-0.42756
0,4,6,-0.6335704961200777
0,4,7,1.6666666666666665
0,4,8,-0.41899685333333336
0,4,9,-0.3813497334407034
0,4,10,-0.4024017133800559
0,4,11,-0.44201319732359223
0,4,12,-0.42334356481085866
0,4,13,-0.42354625603254337
0,4,14,-0.42756
0,4,15,-0.63756
0,4,16,-0.42854140010847774
0,4,17,-0.3523073921509957
0,4,18,-0.6125463708
0,4,19,-0.5844804450026364
0,4,20,-0.42000000036159246
0,4,21,-0.504
0,4,22,-0.43189755840001426
0,4,23,-0.5139126114511479
0,4,24,-0.546265356
0,4,25,-0.3593354069885474
0,4,26,-0.613536
0,4,27,-0.60078746880348
0,4,28,-0.9099999999999999
0,4,29,-0.49480019664130764
0,4,30,-0.6663300000000001
0,4,31,-0.60099144
0,4,32,-0.3623804757000808
0,4,33,-0.973
0,4,34,-0.23333333333352646
0,4,35,-0.7
0,5,0,-0.45468758083336436
0,5,1,-0.420061236
0,5,2,-0.5460000004700702
0,5,3,-0.42207526249252614
0,5,4,-0.42756
0,5,5,-0.09983335599999998
0,5,6,-0.42361177634675307
0,5,7,1.6666666666666665
0,5,8,-0.6029041686587379
0,5,9,-0.7182
0,5,10,-0.595369655412
0,5,11,-0.3832581723745837
0,5,12,0.0
0,5,13,-0.49112000000977
0,5,14,-0.3996054533333353
0,5,15,-0.5535601488034799
0,5,16,-0.4864955289629289
0,5,17,-0.36002456188719095
0,5,18,-0.4801355180485434
0,5,19,-0.4200000012053081
0,5,20,-0.42756
0,5,21,-0.23344236819472988
0,5,22,-0.42001837079999993
0,5,23,-0.37323000960706726
0,5,24,-0.64176
0,5,25,-0.6113200533719999
0,5,26,-0.555828
0,5,27,-0.4206804
0,5,28,-0.41742495905747445
0,5,29,-0.693061236
0,5,30,-0.7
0,5,31,-0.42756
0,5,32,-0.5965620400176939
0,5,33,-0.7
0,5,34,-0.5840041200100266
0,5,35,-0.3698385344621884
0,6,0,-0.4121217061743571
0,6,1,-0.3033333356625013
0,6,2,-0.45281946401160017
0,6,3,-0.5844805528211738
0,6,4,-0.59383212
0,6,5,0.0
0,6,6,-0.07000000010847772
0,6,7,1.6666666666666665
0,6,8,-0.616560044641044
0,6,9,-0.5996004
0,6,10,-0.5936280446410439
0,6,11,-0.7
0,6,12,-0.36038030646020475
0,6,13,-0.6011460396064088
0,6,14,0.0
0,6,15,-0.5478383720055718
0,6,16,-0.601188
0,6,17,-0.6300016533719999
0,6,18,-0.5787599999999999
0,6,19,-0.3118864000002636
0,6,20,-0.6009937081084777
0,6,21,-0.74277
0,6,22,-0.5466804133923131
0,6,23,-0.64176
0,6,24,-0.6300183708
0,6,25,-0.5943084000000001
0,6,26,-0.7
0,6,27,-0.6013371646323131
0,6,28,-0.6930000000325434
0,6,29,-0.35952685680723345
0,6,30,-0.6096804040176939
0,6,31,-0.59623415124
0,6,32,-0.4241678214255983
0,6,33,-0.6354600133923132
0,6,34,-0.546122472
0,6,35,-0.7
0,7,0,-0.36190090610112674
0,7,1,-0.3434938132018811
0,7,2,-0.44337195484345227
0,7,3,-0.39651712269967904
0,7,4,-0.42020412
0,7,5,-0.4200000446410439
0,7,6,-0.3459230583961094
0,7,7,1.6666666666666665
0,7,8,-0.4200000012053081
0,7,9,0.0
0,7,10,0.0
0,7,11,-0.2338017784169181
0,7,12,0.0
0,7,13,-0.5460612360029289
0,7,14,-0.42000001339231313
0,7,15,-0.42001837079999993
0,7,16,-0.4206804
0,7,17,-0.23336326629215493
0,7,18,0.0
0,7,19,-0.38330829483522366
0,7,20,0.0
0,7,21,0.0
0,7,22,0.0
0,7,23,0.0
0,7,24,-0.3602783459355672
0,7,25,-0.44333942786219016
0,7,26,-0.30371746515683107
0,7,27,-0.4085771223226388
0,7,28,0.0
0,7,29,0.0
0,7,30,-0.474016957372
0,7,31,-0.42756
0,7,32,0.0
0,7,33,-0.6112680446410439
0,7,34,-0.42020412
0,7,35,-0.2333333334098282
0,8,0,-0.5482680001084776
0,8,1,-0.5914212363615925
0,8,2,-0.4142751081513553
0,8,3,-0.3529378198327481
0,8,4,-0.42977192868454506
0,8,5,-0.45735842360407863
0,8,6,-0.7
0,8,7,1.6666666666666665
0,8,8,-0.1095094
0,8,9,-0.412960624881692
0,8,10,-0.6411483708
0,8,11,0.0
0,8,12,-0.714
0,8,13,-0.603026592
0,8,14,-0.409611361803057
0,8,15,-0.6930016533719999
0,8,16,-0.637728
0,8,17,-0.714
0,8,18,-0.62412
0,8,19,-0.6063288
0,8,20,-0.618828
0,8,21,-0.9099999999999999
0,8,22,0.0
0,8,23,-0.69300551124
0,8,24,-0.5847028907999999
0,8,25,-0.6090000015669006
0,8,26,-0.7
0,8,27,-0.6079164
0,8,28,-0.9099999999999999
0,8,29,-0.6626900000097631
0,8,30,-0.4414374533333334
0,8,31,-0.35933898929985325
0,8,32,-0.5535616533719999
0,8,33,-0.4282891739096436
0,8,34,-0.6930183708
0,8,35,-0.6034313421754799
0,9,0,-0.5913606448150799
0,9,1,-0.9099999999999999
0,9,2,0.0
0,9,3,0.0
0,9,4,-0.6300004960115999
0,9,5,0.0
0,9,6,-0.6348804
0,9,7,1.6666666666666665
0,9,8,-0.5535600000000237
0,9,9,-0.04517253786362373
0,9,10,-0.6172908
0,9,11,-0.3577806024984058
0,9,12,-0.35589371040357665
0,9,13,-0.60685422
0,9,14,-0.3758633311808153
0,9,15,-0.5460183841923132
0,9,16,-0.3416755021093556
0,9,17,-0.6027255354119999
0,9,18,0.0
0,9,19,-0.42020412
0,9,20,-0.630061236
0,9,21,-0.6342000012053082
0,9,22,-0.6090021493836
0,9,23,-0.54827351124
0,9,24,-0.4830570640002636
0,9,25,-0.6014959124482371
0,9,26,-0.4596431839453451
0,9,27,-0.4112381127670863
0,9,28,-0.3881071626656226
0,9,29,-0.6930000003615925
0,9,30,-0.3758834075874644
0,9,31,-0.596704964641044
0,9,32,-0.6300001488034799
