Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4768
2,525,-497.0,0.999,0.3758
3,449,-421.5,0.998,0.4236
4,785,-750.5,0.997,0.5206
5,610,-580.5,0.996,0.3936
6,860,-824.0,0.995,0.5213
7,382,-358.0,0.994,0.2536
8,467,-442.0,0.993,0.2978
9,549,-520.5,0.992,0.4088
10,656,-621.5,0.991,0.3976
11,504,-478.5,0.99,0.3316
12,609,-579.0,0.989,0.3753
13,814,-781.5,0.988,0.5776
14,441,-414.5,0.987,0.2804
15,407,-380.0,0.986,0.2871
16,710,-679.0,0.985,0.4404
17,379,-353.0,0.984,0.258
18,630,-597.5,0.983,0.4075
19,543,-516.0,0.982,0.3912
20,398,-371.5,0.981,0.2636
21,325,-300.5,0.98,0.2186
22,501,-470.0,0.979,0.3345
23,345,-321.5,0.978,0.2278
24,586,-557.0,0.977,0.3706
25,354,-328.5,0.976,0.2186
26,610,-582.5,0.975,0.4142
27,424,-398.5,0.974,0.2787
28,500,-472.0,0.973,0.3485
29,226,-201.0,0.972,0.1705
30,419,-391.0,0.971,0.287
31,316,-291.0,0.97,0.2179
32,259,-234.5,0.969,0.1518
33,354,-331.5,0.968,0.2093
34,490,-464.5,0.968,0.2922
35,362,-333.5,0.967,0.2596
36,455,-429.5,0.966,0.3227
37,256,-233.0,0.965,0.1872
38,202,-180.0,0.964,0.1583
39,411,-384.5,0.963,0.2915
40,326,-300.5,0.962,0.2152
41,295,-273.0,0.961,0.1817
42,285,-258.0,0.96,0.1788
43,364,-339.5,0.959,0.2496
44,408,-384.5,0.958,0.2652
45,278,-255.5,0.957,0.1762
46,270,-247.0,0.956,0.1771
47,244,-221.0,0.955,0.1607
48,341,-311.5,0.954,0.2344
49,436,-406.0,0.953,0.2712
50,209,-188.5,0.952,0.1278
51,179,-157.0,0.951,0.1115
52,295,-273.0,0.95,0.1931
53,331,-306.5,0.949,0.2076
54,318,-296.0,0.948,0.1775
55,229,-208.5,0.947,0.1522
56,227,-205.0,0.946,0.1542
57,303,-279.5,0.946,0.1912
58,178,-152.5,0.945,0.1396
59,226,-202.0,0.944,0.1747
60,209,-187.0,0.943,0.1599
61,201,-179.0,0.942,0.1424
62,141,-118.0,0.941,0.1035
63,247,-222.5,0.94,0.1864
64,229,-205.0,0.939,0.1701
65,172,-147.5,0.938,0.1343
66,206,-182.0,0.937,0.1555
67,190,-168.0,0.936,0.14
68,184,-159.0,0.935,0.114
69,239,-217.0,0.934,0.1502
70,177,-156.0,0.933,0.1279
71,281,-255.5,0.932,0.2019
72,193,-168.0,0.931,0.1316
73,227,-203.5,0.93,0.1452
74,172,-147.5,0.93,0.1127
75,168,-143.0,0.929,0.0984
76,192,-168.0,0.928,0.139
77,238,-213.5,0.927,0.1683
78,161,-139.0,0.926,0.1165
79,183,-160.5,0.925,0.1262
80,113,-92.0,0.924,0.0934
81,159,-137.0,0.923,0.1239
82,137,-116.5,0.922,0.108
83,212,-188.5,0.921,0.1679
84,284,-261.0,0.92,0.2095
85,162,-138.5,0.919,0.1173
86,128,-105.5,0.918,0.078
87,106,-85.0,0.918,0.0703
88,167,-146.0,0.917,0.1101
89,214,-191.5,0.916,0.1384
90,216,-192.0,0.915,0.1448
91,141,-119.0,0.914,0.0848
92,159,-137.5,0.913,0.1003
93,172,-149.0,0.912,0.1143
94,113,-91.5,0.911,0.0744
95,195,-170.0,0.91,0.1312
96,206,-181.5,0.909,0.1407
97,107,-85.5,0.908,0.0777
98,175,-152.0,0.908,0.111
99,293,-268.5,0.907,0.2063
100,163,-140.0,0.906,0.1272
101,144,-121.5,0.905,0.1141
102,115,-94.0,0.904,0.0923
103,136,-114.0,0.903,0.0988
104,196,-175.5,0.902,0.1465
105,137,-114.0,0.901,0.1146
106,179,-155.0,0.9,0.126
107,146,-125.0,0.899,0.1007
108,129,-108.5,0.898,0.0862
109,174,-152.0,0.898,0.1195
110,201,-179.5,0.897,0.1467
111,142,-118.0,0.896,0.0852
112,135,-114.0,0.895,0.0866
113,138,-117.5,0.894,0.0899
114,123,-102.0,0.893,0.0945
115,176,-152.5,0.892,0.1424
116,167,-145.5,0.891,0.1281
117,145,-123.5,0.89,0.1098
118,105,-84.0,0.89,0.0863
119,123,-100.0,0.889,0.1
120,92,-70.0,0.888,0.0778
121,114,-94.0,0.887,0.0912
122,72,-51.5,0.886,0.0652
123,113,-92.5,0.885,0.0965
124,76,-55.0,0.884,0.0675
125,107,-85.5,0.883,0.0868
126,118,-96.0,0.882,0.0903
127,156,-134.0,0.882,0.1211
128,170,-147.5,0.881,0.1271
129,146,-124.5,0.88,0.096
130,92,-71.5,0.879,0.0565
131,76,-54.0,0.878,0.0513
132,120,-97.5,0.877,0.0756
133,106,-83.0,0.876,0.0808
134,120,-98.0,0.875,0.0905
135,114,-91.5,0.875,0.0835
136,117,-95.0,0.874,0.0735
137,168,-146.0,0.873,0.1073
138,140,-117.5,0.872,0.0999
139,118,-98.0,0.871,0.0801
140,130,-107.5,0.87,0.0855
141,62,-41.5,0.869,0.0448
142,117,-94.5,0.868,0.073
143,137,-116.0,0.868,0.0821
144,89,-68.5,0.867,0.0772
145,106,-83.5,0.866,0.0872
146,76,-55.0,0.865,0.0654
147,102,-80.5,0.864,0.0868
148,144,-123.5,0.863,0.1205
149,117,-95.5,0.862,0.0872
150,163,-141.5,0.862,0.114
151,120,-98.5,0.861,0.0933
152,92,-72.0,0.86,0.0748
153,133,-110.5,0.859,0.0938
154,90,-69.5,0.858,0.0764
155,94,-72.0,0.857,0.079
156,78,-57.0,0.856,0.0688
157,88,-67.5,0.855,0.0654
158,86,-66.0,0.855,0.0544
159,127,-105.0,0.854,0.0917
160,87,-64.5,0.853,0.0697
161,69,-48.0,0.852,0.062
162,69,-47.5,0.851,0.0616
163,59,-38.5,0.85,0.0626
164,110,-88.5,0.85,0.0746
165,88,-66.0,0.849,0.062
166,66,-45.5,0.848,0.0447
167,134,-113.0,0.847,0.0823
168,87,-66.5,0.846,0.0645
169,84,-61.5,0.845,0.0675
170,78,-58.0,0.844,0.0634
171,118,-96.0,0.844,0.0906
172,104,-82.0,0.843,0.0824
173,62,-42.0,0.842,0.0572
174,97,-75.0,0.841,0.0797
175,67,-45.0,0.84,0.058
176,136,-114.5,0.839,0.1033
177,71,-50.0,0.839,0.062
178,64,-42.5,0.838,0.0556
179,102,-80.0,0.837,0.0806
180,64,-43.5,0.836,0.0542
181,109,-88.0,0.835,0.0821
182,76,-54.5,0.834,0.0616
183,68,-46.0,0.834,0.0585
184,107,-87.0,0.833,0.0888
185,63,-42.0,0.832,0.0579
186,64,-43.0,0.831,0.0505
187,83,-61.5,0.83,0.0706
188,91,-71.0,0.829,0.0721
189,72,-51.5,0.829,0.0742
190,74,-52.5,0.828,0.0829
191,95,-74.0,0.827,0.0696
192,74,-52.5,0.826,0.052
193,122,-101.0,0.825,0.0843
194,61,-39.5,0.824,0.0549
195,105,-83.5,0.824,0.082
