Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4963
2,525,-497.0,0.999,0.4509
3,449,-421.5,0.998,0.4055
4,785,-750.5,0.997,0.6784
5,610,-580.5,0.996,0.4932
6,860,-824.0,0.995,0.7042
7,382,-358.0,0.994,0.3364
8,467,-442.0,0.993,0.3845
9,549,-520.5,0.992,0.4732
10,656,-621.5,0.991,0.588
11,504,-478.5,0.99,0.4269
12,609,-579.0,0.989,0.5076
13,814,-781.5,0.988,0.7111
14,441,-414.5,0.987,0.3663
15,407,-380.0,0.986,0.3498
16,710,-679.0,0.985,0.5933
17,379,-353.0,0.984,0.3008
18,630,-597.5,0.983,0.5559
19,543,-516.0,0.982,0.3945
20,398,-371.5,0.981,0.3399
21,325,-300.5,0.98,0.2417
22,501,-470.0,0.979,0.4173
23,345,-321.5,0.978,0.2731
24,586,-557.0,0.977,0.5148
25,354,-329.0,0.976,0.2951
26,610,-582.5,0.975,0.5341
27,424,-398.5,0.974,0.3683
28,500,-472.0,0.973,0.427
29,226,-201.0,0.972,0.1865
30,419,-391.0,0.971,0.3555
31,316,-291.0,0.97,0.2743
32,259,-234.5,0.969,0.2111
33,354,-331.5,0.968,0.2861
34,490,-464.5,0.968,0.4653
35,362,-333.0,0.967,0.392
36,455,-429.5,0.966,0.5094
37,256,-233.0,0.965,0.2759
38,202,-180.0,0.964,0.2115
39,411,-384.5,0.963,0.4323
40,326,-300.5,0.962,0.3411
41,295,-273.0,0.961,0.3259
42,285,-258.0,0.96,0.2977
43,364,-339.5,0.959,0.3677
44,408,-384.5,0.958,0.5241
45,278,-255.5,0.957,0.2864
46,270,-247.0,0.956,0.2999
47,244,-221.0,0.955,0.2781
48,340,-310.5,0.954,0.3795
49,437,-407.0,0.953,0.4901
50,209,-188.5,0.952,0.2451
51,179,-157.0,0.951,0.2088
52,295,-273.0,0.95,0.3288
53,331,-306.5,0.949,0.4455
54,318,-296.0,0.948,0.3049
55,229,-208.5,0.947,0.1915
56,227,-205.0,0.946,0.2081
57,303,-279.5,0.946,0.2779
58,176,-150.5,0.945,0.141
59,228,-203.5,0.944,0.1781
60,209,-187.0,0.943,0.1582
61,201,-179.0,0.942,0.1613
62,141,-118.0,0.941,0.1185
63,247,-222.5,0.94,0.2047
64,229,-205.0,0.939,0.2256
65,172,-147.5,0.938,0.1604
66,206,-182.0,0.937,0.1857
67,190,-168.0,0.936,0.1781
68,184,-159.0,0.935,0.173
69,239,-217.0,0.934,0.2135
70,177,-156.0,0.933,0.149
71,281,-255.5,0.932,0.2118
72,193,-168.0,0.931,0.1585
73,227,-203.5,0.93,0.1699
74,172,-147.5,0.93,0.1486
75,168,-143.0,0.929,0.1348
76,192,-168.0,0.928,0.1512
77,238,-213.5,0.927,0.2156
78,161,-139.0,0.926,0.1351
79,183,-160.5,0.925,0.134
80,113,-92.0,0.924,0.1025
81,159,-137.0,0.923,0.1387
82,137,-116.5,0.922,0.1129
83,185,-162.0,0.921,0.164
84,311,-287.5,0.92,0.2657
85,198,-173.0,0.919,0.1686
86,132,-110.0,0.918,0.1119
87,104,-83.0,0.918,0.0917
88,164,-143.0,0.917,0.1388
89,178,-155.5,0.916,0.1484
90,216,-192.0,0.915,0.1867
91,141,-119.0,0.914,0.1208
92,124,-103.0,0.913,0.1097
93,106,-83.5,0.912,0.0997
94,136,-112.5,0.911,0.1234
95,150,-128.5,0.91,0.126
96,195,-170.5,0.909,0.1607
97,162,-138.5,0.908,0.1408
98,137,-115.5,0.908,0.131
99,256,-231.5,0.907,0.2287
100,147,-125.5,0.906,0.1365
101,152,-129.0,0.905,0.18
102,144,-121.5,0.904,0.1443
103,111,-89.5,0.903,0.1028
104,140,-118.5,0.902,0.1222
105,140,-119.5,0.901,0.1236
106,157,-135.5,0.9,0.1358
107,178,-155.0,0.899,0.1788
108,108,-86.0,0.898,0.0922
109,153,-131.5,0.898,0.122
110,137,-114.5,0.897,0.1138
111,167,-146.0,0.896,0.1496
112,139,-118.0,0.895,0.113
113,138,-115.0,0.894,0.1252
114,102,-81.5,0.893,0.1106
115,141,-120.5,0.892,0.1254
116,123,-102.0,0.891,0.1094
117,176,-152.5,0.89,0.1637
118,167,-145.5,0.89,0.1475
119,145,-124.5,0.889,0.134
120,105,-84.5,0.888,0.1006
121,123,-100.5,0.887,0.106
122,92,-71.0,0.886,0.0864
123,103,-82.5,0.885,0.0963
124,83,-62.5,0.884,0.0818
125,113,-92.0,0.883,0.1127
126,76,-55.0,0.882,0.0743
127,107,-85.0,0.882,0.1234
128,118,-96.5,0.881,0.1143
129,234,-211.0,0.88,0.2081
130,140,-117.0,0.879,0.1279
131,118,-97.5,0.878,0.1065
132,82,-61.0,0.877,0.0898
133,81,-59.0,0.876,0.0814
134,123,-100.5,0.875,0.1144
135,108,-85.0,0.875,0.1037
136,139,-117.0,0.874,0.1285
137,77,-54.5,0.873,0.0965
138,117,-95.5,0.872,0.1285
139,197,-175.5,0.871,0.1942
140,142,-120.0,0.87,0.1159
141,110,-90.0,0.869,0.0971
142,142,-120.0,0.868,0.1276
143,109,-86.5,0.868,0.0917
144,95,-74.0,0.867,0.1079
145,124,-103.5,0.866,0.1209
146,102,-80.0,0.865,0.1001
147,94,-72.0,0.864,0.0847
148,112,-90.0,0.863,0.1043
