Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3993
2,525,-497.0,0.999,0.3886
3,449,-421.5,0.998,0.3392
4,785,-750.5,0.997,0.516
5,610,-580.5,0.996,0.4022
6,860,-824.0,0.995,0.5711
7,382,-358.0,0.994,0.2803
8,467,-442.0,0.993,0.3934
9,549,-520.5,0.992,0.3583
10,656,-621.5,0.991,0.4325
11,504,-478.5,0.99,0.3535
12,609,-579.0,0.989,0.4311
13,814,-781.5,0.988,0.5564
14,441,-414.5,0.987,0.3883
15,407,-380.0,0.986,0.301
16,710,-679.0,0.985,0.4623
17,379,-353.0,0.984,0.2734
18,630,-597.5,0.983,0.4472
19,543,-516.0,0.982,0.3537
20,398,-371.5,0.981,0.2663
21,325,-300.5,0.98,0.2572
22,501,-470.0,0.979,0.3012
23,345,-321.5,0.978,0.2558
24,586,-557.0,0.977,0.4057
25,354,-329.0,0.976,0.2481
26,610,-582.5,0.975,0.422
27,424,-398.5,0.974,0.2891
28,500,-472.0,0.973,0.3636
29,226,-201.0,0.972,0.1613
30,419,-391.0,0.971,0.2458
31,316,-291.0,0.97,0.2276
32,259,-234.5,0.969,0.1894
33,354,-331.5,0.968,0.2658
34,490,-464.5,0.968,0.3447
35,362,-333.0,0.967,0.2395
36,455,-429.5,0.966,0.2856
37,256,-233.0,0.965,0.1543
38,202,-180.0,0.964,0.1743
39,411,-384.5,0.963,0.2833
40,326,-300.5,0.962,0.2038
41,295,-273.0,0.961,0.1869
42,285,-258.0,0.96,0.1734
43,364,-339.5,0.959,0.2234
44,408,-384.5,0.958,0.2626
45,278,-255.5,0.957,0.1736
46,270,-247.0,0.956,0.1861
47,244,-221.0,0.955,0.1753
48,340,-310.5,0.954,0.22
49,437,-407.0,0.953,0.3236
50,209,-188.5,0.952,0.1532
51,179,-157.0,0.951,0.1085
52,295,-273.0,0.95,0.1877
53,331,-306.5,0.949,0.2244
54,318,-296.0,0.948,0.2223
55,229,-208.5,0.947,0.1617
56,227,-205.0,0.946,0.1649
57,303,-279.5,0.946,0.2271
58,176,-150.5,0.945,0.1336
59,228,-203.5,0.944,0.1652
60,209,-187.0,0.943,0.1524
61,201,-179.0,0.942,0.1535
62,141,-118.0,0.941,0.1087
63,247,-222.5,0.94,0.1958
64,229,-205.0,0.939,0.1656
65,172,-147.5,0.938,0.1159
66,206,-182.0,0.937,0.1181
67,190,-168.0,0.936,0.1249
68,184,-159.0,0.935,0.1204
69,239,-217.0,0.934,0.174
70,177,-156.0,0.933,0.1329
71,281,-255.5,0.932,0.1972
72,193,-168.0,0.931,0.1393
73,227,-203.5,0.93,0.1614
74,172,-147.5,0.93,0.1268
75,168,-143.0,0.929,0.1289
76,192,-168.0,0.928,0.1372
77,238,-213.5,0.927,0.1695
78,161,-139.0,0.926,0.114
