Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4939
2,525,-497.0,0.999,0.3538
3,449,-421.5,0.998,0.3261
4,785,-750.5,0.997,0.5522
5,610,-580.5,0.996,0.4224
6,860,-824.0,0.995,0.6196
7,382,-358.0,0.994,0.3587
8,467,-442.0,0.993,0.3037
9,549,-520.5,0.992,0.4015
10,656,-621.5,0.991,0.4168
11,504,-478.5,0.99,0.3434
12,609,-579.0,0.989,0.4153
13,814,-781.5,0.988,0.5756
14,441,-414.5,0.987,0.254
15,407,-380.0,0.986,0.2683
16,710,-679.0,0.985,0.4399
17,379,-353.0,0.984,0.2491
18,630,-597.5,0.983,0.4396
19,543,-516.0,0.982,0.3689
20,398,-371.5,0.981,0.2755
21,325,-300.5,0.98,0.2221
22,501,-470.0,0.979,0.368
23,345,-321.5,0.978,0.2545
24,586,-557.0,0.977,0.4163
25,354,-329.0,0.976,0.2562
26,610,-582.5,0.975,0.4268
27,424,-398.5,0.974,0.3129
28,500,-472.0,0.973,0.3145
29,226,-201.0,0.972,0.1636
30,419,-391.0,0.971,0.2789
31,316,-291.0,0.97,0.2196
32,259,-234.5,0.969,0.1694
33,354,-331.5,0.968,0.212
34,490,-464.5,0.968,0.3237
35,362,-333.0,0.967,0.2688
36,455,-429.5,0.966,0.339
37,256,-233.0,0.965,0.1618
38,202,-180.0,0.964,0.1288
39,411,-384.5,0.963,0.2867
40,326,-300.5,0.962,0.2366
41,295,-273.0,0.961,0.2227
42,285,-258.0,0.96,0.2146
43,364,-339.5,0.959,0.271
44,408,-384.5,0.958,0.3003
45,278,-255.5,0.957,0.2041
46,270,-247.0,0.956,0.1958
47,244,-221.0,0.955,0.1864
48,340,-310.5,0.954,0.2254
49,437,-407.0,0.953,0.3037
50,209,-188.5,0.952,0.1621
51,179,-157.0,0.951,0.1408
52,295,-273.0,0.95,0.2145
53,331,-306.5,0.949,0.2328
54,318,-296.0,0.948,0.225
55,229,-208.5,0.947,0.1548
56,227,-205.0,0.946,0.152
57,303,-279.5,0.946,0.1828
58,176,-150.5,0.945,0.1564
59,228,-203.5,0.944,0.1892
60,209,-187.0,0.943,0.133
61,201,-179.0,0.942,0.148
62,141,-118.0,0.941,0.1159
63,247,-222.5,0.94,0.1746
64,229,-205.0,0.939,0.1709
65,172,-147.5,0.938,0.1375
66,206,-182.0,0.937,0.1557
67,190,-168.0,0.936,0.1479
68,184,-159.0,0.935,0.1449
69,239,-217.0,0.934,0.1779
70,177,-156.0,0.933,0.1317
71,281,-255.5,0.932,0.1959
72,193,-168.0,0.931,0.1356
73,227,-203.5,0.93,0.1856
74,172,-147.5,0.93,0.1457
75,168,-143.0,0.929,0.1379
76,192,-168.0,0.928,0.1267
77,238,-213.5,0.927,0.1568
78,161,-139.0,0.926,0.1101
79,183,-160.5,0.925,0.1306
80,113,-92.0,0.924,0.0824
81,159,-137.0,0.923,0.1198
82,137,-116.5,0.922,0.102
83,185,-162.0,0.921,0.1323
84,311,-287.5,0.92,0.2108
85,198,-173.0,0.919,0.1379
86,132,-110.0,0.918,0.1002
87,104,-83.0,0.918,0.076
88,164,-143.0,0.917,0.132
89,178,-155.5,0.916,0.128
