Pattern Index,State,Action,Q-Value
0,0,0,0.0
0,0,1,-0.382581774
0,0,2,-0.21804492872087383
0,0,3,-0.388899558324726
0,0,4,-0.20819999999999997
0,0,5,-0.20819999999999997
0,0,6,-0.2131462189606958
0,0,7,2.499986431888048
0,0,8,-0.1521199490718958
0,0,9,-0.5603868000000001
0,0,10,-0.28440037185553496
0,0,11,-0.657
0,0,12,-0.41819999999999996
0,0,13,-0.225595554925177
0,0,14,-0.15500415715028887
0,0,15,-0.12559490418991404
0,0,16,-0.19499021920681217
0,0,17,-0.55089942
0,0,18,-0.5273706
0,0,19,-0.0665728229350763
0,0,20,-0.4052478180476239
0,0,21,-0.657
0,0,22,-0.23555346180000003
0,0,23,-0.31916912593436675
0,0,24,-0.26623093344536475
0,0,25,-0.4651389350717897
0,0,26,-0.2604176074861207
0,0,27,-0.3534992451172254
0,0,28,-0.20950328940717702
0,0,29,-0.3197921744886283
0,0,30,-0.08964001896516688
0,0,31,-0.39245399999999997
0,0,32,-0.6179226
0,0,33,-0.344823774
0,0,34,-0.16455907855169677
0,0,35,-0.24989967983739855
0,1,0,-0.43077666713436
0,1,1,-0.153918
0,1,2,-0.037641022921347994
0,1,3,-0.12111010526872029
0,1,4,-0.3
0,1,5,-0.03186845844217143
0,1,6,-0.4049665827788745
0,1,7,2.4999865400852186
0,1,8,0.09088728501749416
0,1,9,-0.4598573204216485
0,1,10,-0.175016047264838
0,1,11,-0.2121182103317898
0,1,12,-0.24825715890150452
0,1,13,-0.18173999999999998
0,1,14,-0.20819999999999997
0,1,15,-0.11319683577117662
0,1,16,-0.335418
0,1,17,-0.24807256107178977
0,1,18,-0.3
0,1,19,-0.40108840506142884
0,1,20,-0.07234893072510792
0,1,21,-0.45599999999999996
0,1,22,-0.3604582368169146
0,1,23,-0.3330642037452121
0,1,24,0.0
0,1,25,-0.41819999999999996
0,1,26,-0.48960094393740006
0,1,27,-0.246
0,1,28,-0.3403766418
0,1,29,-0.41819999999999996
0,1,30,-0.547184554482
0,1,31,-0.350980002187326
0,1,32,-0.33508455448200003
0,1,33,-0.12029311444762386
0,1,34,-0.39174
0,1,35,-0.11809918886838144
0,2,0,0.20800363288420481
0,2,1,-0.2645052
0,2,2,-0.08982377400000002
0,2,3,-0.35117682
0,2,4,-0.13413740548894587
0,2,5,-0.1223244311196462
0,2,6,-0.22475328360000002
0,2,7,2.499983998285826
0,2,8,-0.4523411801133367
0,2,9,-0.44802
0,2,10,-0.13314251883609396
0,2,11,-0.007691338485723634
0,2,12,-0.3699241096950578
0,2,13,-0.3575333903412523
0,2,14,-0.20819999999999997
0,2,15,-0.2030771270785527
0,2,16,-0.1982076784136867
0,2,17,-0.3738798076794
0,2,18,-0.3346166167994137
0,2,19,-0.39591418992018
0,2,20,-0.08713990323887605
0,2,21,-0.45599999999999996
0,2,22,-0.29244730274266584
0,2,23,-0.603
0,2,24,-0.17980702838537618
0,2,25,-0.06386756786460775
0,2,26,-0.4273211308269438
0,2,27,-0.35180595529644854
0,2,28,-0.14117682
0,2,29,-0.47874400218732605
0,2,30,-0.5336461089251769
0,2,31,-0.5729405999999999
0,2,32,0.05561940357133738
0,2,33,-0.51
0,2,34,-0.3
0,2,35,-0.1642984746171881
0,3,0,-0.32423534883551575
0,3,1,-0.22238296213740005
0,3,2,-0.2481180071302118
0,3,3,0.04235625738059995
0,3,4,-0.39174
0,3,5,-0.3848117881374
0,3,6,-0.32440096213740005
0,3,7,2.4999886317514854
0,3,8,-0.15794422187906204
0,3,9,-0.07963551855626902
0,3,10,0.016729927856383775
0,3,11,-0.09931711130972401
0,3,12,-0.4973231801133367
0,3,13,-0.058061289104756
0,3,14,-0.38039999999999996
0,3,15,-0.51
0,3,16,-0.455958
0,3,17,-0.45599999999999996
0,3,18,-0.22214786780926493
0,3,19,-0.2575946418
0,3,20,-0.163218
0,3,21,-0.3030656610746292
0,3,22,-0.29043599999999997
0,3,23,-0.5331116260793357
0,3,24,-0.12029311444762386
0,3,25,-0.12932734860816575
0,3,26,-0.18173999999999998
0,3,27,-0.163218
0,3,28,-0.46755056261940003
0,3,29,-0.18629888482140777
0,3,30,-0.49817682
0,3,31,-0.4162991881374
0,3,32,-0.246
0,3,33,-0.06021536832449903
0,3,34,-0.09973349043516141
0,3,35,-0.33355918813740004
0,4,0,0.08411810869946387
0,4,1,-0.3143354377452121
0,4,2,-0.032417906510783356
0,4,3,-0.39208974014380393
0,4,4,0.004048816139633898
0,4,5,-0.18173999999999998
0,4,6,-0.5297823025850239
0,4,7,2.4999897245073903
0,4,8,-0.5729406
0,4,9,0.11686475363461327
0,4,10,-0.1770486632294053
0,4,11,-0.2953915687235768
0,4,12,-0.2948766568123121
0,4,13,0.03721730199208792
0,4,14,-0.0679728528406603
0,4,15,-0.39174
0,4,16,-0.18964201444762388
0,4,17,-0.3588168824858008
0,4,18,-0.1867602113190251
0,4,19,-0.0901675553024415
0,4,20,-0.12041873492517699
0,4,21,-0.246
0,4,22,-0.4228664453292155
0,4,23,-0.3461961931658982
0,4,24,-0.04130569295111211
0,4,25,-0.1212208015311282
0,4,26,-0.013784569984259254
0,4,27,-0.44719805169618004
0,4,28,-0.29805182101499894
0,4,29,-0.5272639539325382
0,4,30,-0.32857600633262135
0,4,31,-0.24603875695950217
0,4,32,-0.16066412181199402
0,4,33,-0.657
0,4,34,0.0
0,4,35,-0.3
0,5,0,-0.26643803098306196
0,5,1,-0.134823774
0,5,2,-0.003990173146179665
0,5,3,-0.3097271324530214
0,5,4,-0.18173999999999998
0,5,5,-0.013518594000000023
0,5,6,-0.454023774
0,5,7,2.499987902948124
0,5,8,-0.38947538325911574
0,5,9,-0.5652
0,5,10,-0.34786166554200004
0,5,11,-0.040158724953465286
0,5,12,0.0
0,5,13,-0.19444052354394348
0,5,14,-0.2959926
0,5,15,-0.0944663572808031
0,5,16,0.009486042530301275
0,5,17,-0.163218
0,5,18,-0.25883070300933675
0,5,19,-0.12059819275025281
0,5,20,-0.18173999999999998
0,5,21,0.0
0,5,22,-0.1303766418
0,5,23,-0.20916082106855416
0,5,24,-0.21630460455352257
0,5,25,-0.2114030819661621
0,5,26,-0.30895799999999995
0,5,27,-0.1502526
0,5,28,-0.437436
0,5,29,-0.22843269417497997
0,5,30,-0.3
0,5,31,-0.18173999999999998
0,5,32,-0.3801435350717898
0,5,33,-0.3
0,5,34,-0.06583870094198843
0,5,35,-0.40997642037725235
0,6,0,-0.3742367898
0,6,1,0.0952396780643473
0,6,2,-0.24894951596776047
0,6,3,-0.29639859276796976
0,6,4,-0.38893482
0,6,5,0.0
0,6,6,0.029706885552376126
0,6,7,2.4999873585440535
0,6,8,-0.18898074155926486
0,6,9,-0.174405154103689
0,6,10,-0.369502002187326
0,6,11,-0.3
0,6,12,-0.1502526
0,6,13,-0.44759103175171494
0,6,14,0.0
0,6,15,-0.367004098295465
0,6,16,-0.429498
0,6,17,-0.13909613375643434
0,6,18,-0.35394
0,6,19,0.08428555947170564
0,6,20,-0.4207544364476239
0,6,21,-0.7401300000000001
0,6,22,-0.23547340153112822
0,6,23,-0.5009399999999999
0,6,24,-0.3403766418
0,6,25,-0.3980106
0,6,26,-0.3
0,6,27,-0.19311973681019623
0,6,28,-0.47720518011333674
0,6,29,-0.12085456107178977
0,6,30,-0.38210716107178977
0,6,31,-0.38382988926
0,6,32,-0.2843930620968306
0,6,33,-0.5168608015311282
0,6,34,-0.23364754800000004
0,6,35,-0.3
0,7,0,-0.09025186808331279
0,7,1,-0.10593548419632401
0,7,2,-0.3
0,7,3,0.21218245257922078
0,7,4,-0.14117682
0,7,5,0.03265397504505187
0,7,6,-0.11451161050168968
0,7,7,2.499986701769299
0,7,8,0.03831030633999406
0,7,9,0.0
0,7,10,0.1315732732594871
0,7,11,0.16135076879475185
0,7,12,0.0
0,7,13,-0.218924312255535
0,7,14,0.043987708873851325
0,7,15,-0.1303766418
0,7,16,-0.1502526
0,7,17,0.23889539422275968
0,7,18,0.0
0,7,19,-0.163340690895954
0,7,20,0.06291880779158747
0,7,21,0.14721249123726451
0,7,22,0.0
0,7,23,0.12399950618412214
0,7,24,0.03677175225431825
0,7,25,0.10616342310202181
0,7,26,0.18067573190346126
0,7,27,-0.06355617481358847
0,7,28,0.0
0,7,29,0.0
0,7,30,-0.3171248875632523
0,7,31,-0.18173999999999998
0,7,32,0.2544452424423274
0,7,33,-0.395962002187326
0,7,34,0.05113163656656969
0,7,35,0.12180222263628272
0,8,0,-0.24751111444762386
0,8,1,-0.2077823508570578
0,8,2,-0.1562604435644312
0,8,3,-0.13113281005285043
0,8,4,-0.252137293295866
0,8,5,-0.3379409496476745
0,8,6,-0.3
0,8,7,2.4999865934398664
0,8,8,-0.11993160000000001
0,8,9,-0.372135844912935
