Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4975
2,525,-497.0,0.999,0.4356
3,449,-421.5,0.998,0.4328
4,785,-750.5,0.997,0.7309
5,610,-580.5,0.996,0.5162
6,860,-824.0,0.995,0.7032
7,382,-358.0,0.994,0.3297
8,467,-442.0,0.993,0.4224
9,549,-520.5,0.992,0.4809
10,656,-621.5,0.991,0.5099
11,504,-478.5,0.99,0.4058
12,609,-579.0,0.989,0.5496
13,814,-781.5,0.988,0.7277
14,441,-414.5,0.987,0.3725
15,407,-380.0,0.986,0.3454
16,710,-679.0,0.985,0.6151
17,379,-353.0,0.984,0.3799
18,630,-597.5,0.983,0.5412
19,543,-516.0,0.982,0.4331
20,398,-371.5,0.981,0.3208
21,325,-300.5,0.98,0.2901
22,501,-470.0,0.979,0.3999
23,345,-321.5,0.978,0.3148
24,586,-557.0,0.977,0.4997
25,354,-328.5,0.976,0.2843
26,610,-582.5,0.975,0.5237
27,424,-398.5,0.974,0.3697
28,500,-472.0,0.973,0.4024
29,226,-201.0,0.972,0.2203
30,419,-391.0,0.971,0.3533
31,316,-291.0,0.97,0.287
32,259,-234.5,0.969,0.2156
33,354,-331.5,0.968,0.2827
34,490,-464.5,0.968,0.4194
35,362,-333.5,0.967,0.2958
36,455,-429.5,0.966,0.3892
37,256,-233.0,0.965,0.2068
38,202,-180.0,0.964,0.1795
39,411,-384.5,0.963,0.3337
40,326,-300.5,0.962,0.2612
41,295,-273.0,0.961,0.2376
42,285,-258.0,0.96,0.24
43,364,-339.5,0.959,0.2892
44,408,-384.5,0.958,0.3036
45,278,-255.5,0.957,0.2493
46,270,-247.0,0.956,0.2358
47,244,-221.0,0.955,0.1975
48,341,-311.5,0.954,0.2712
49,436,-406.0,0.953,0.3178
50,209,-188.5,0.952,0.163
51,179,-157.0,0.951,0.1566
52,295,-273.0,0.95,0.2473
53,331,-306.5,0.949,0.2583
54,318,-296.0,0.948,0.2704
55,229,-208.5,0.947,0.2077
56,227,-205.0,0.946,0.1895
57,303,-279.5,0.946,0.2708
58,178,-152.5,0.945,0.1613
59,226,-202.0,0.944,0.1693
60,209,-187.0,0.943,0.1676
61,201,-179.0,0.942,0.1909
62,141,-118.0,0.941,0.1584
63,247,-222.5,0.94,0.2315
64,229,-205.0,0.939,0.2037
65,172,-147.5,0.938,0.1506
66,206,-182.0,0.937,0.1785
67,190,-168.0,0.936,0.171
68,184,-159.0,0.935,0.143
69,239,-217.0,0.934,0.1851
70,177,-156.0,0.933,0.1805
71,281,-255.5,0.932,0.2364
72,193,-168.0,0.931,0.1573
73,227,-203.5,0.93,0.1863
74,172,-147.5,0.93,0.1428
75,168,-143.0,0.929,0.1533
76,192,-168.0,0.928,0.1819
77,238,-213.5,0.927,0.2076
78,161,-139.0,0.926,0.1313
79,183,-160.5,0.925,0.162
80,113,-92.0,0.924,0.0998
81,159,-137.0,0.923,0.1552
82,137,-116.5,0.922,0.1238
83,212,-189.0,0.921,0.2082
84,284,-261.0,0.92,0.2319
85,162,-138.5,0.919,0.1395
86,128,-105.5,0.918,0.1032
87,106,-85.0,0.918,0.0898
88,167,-146.0,0.917,0.1361
89,214,-191.5,0.916,0.1837
90,216,-192.0,0.915,0.2317
91,141,-119.0,0.914,0.1495
92,159,-137.5,0.913,0.145
93,172,-149.0,0.912,0.1499
94,113,-91.5,0.911,0.0932
95,195,-170.0,0.91,0.1839
96,206,-181.5,0.909,0.1721
97,107,-85.5,0.908,0.0874
98,175,-152.0,0.908,0.1828
99,293,-268.5,0.907,0.2254
100,163,-140.0,0.906,0.1234
101,144,-121.5,0.905,0.1138
102,115,-94.0,0.904,0.1592
103,136,-114.0,0.903,0.1189
104,196,-175.5,0.902,0.1877
105,137,-114.0,0.901,0.1263
106,179,-155.0,0.9,0.1517
107,146,-125.0,0.899,0.1447
108,129,-108.5,0.898,0.1138
109,174,-152.0,0.898,0.1608
110,201,-179.5,0.897,0.1897
111,151,-127.0,0.896,0.1379
112,126,-105.0,0.895,0.1173
113,138,-117.5,0.894,0.1406
114,123,-102.0,0.893,0.1288
115,176,-152.5,0.892,0.1585
116,167,-145.5,0.891,0.1433
117,145,-123.5,0.89,0.1253
118,105,-84.0,0.89,0.0847
119,123,-100.0,0.889,0.1093
120,92,-70.0,0.888,0.0969
121,114,-94.0,0.887,0.1005
122,72,-51.5,0.886,0.075
123,130,-109.5,0.885,0.1104
124,78,-57.5,0.884,0.0874
125,88,-66.5,0.883,0.0874
126,118,-96.0,0.882,0.1125
127,156,-134.0,0.882,0.1299
128,170,-147.5,0.881,0.1489
129,146,-124.5,0.88,0.1513
130,102,-81.5,0.879,0.1049
131,91,-69.0,0.878,0.093
132,113,-90.5,0.877,0.0958
133,107,-83.5,0.876,0.1113
134,117,-95.5,0.875,0.1171
135,110,-87.0,0.875,0.1111
136,189,-166.5,0.874,0.1723
137,103,-82.0,0.873,0.0835
138,152,-130.0,0.872,0.1416
139,110,-90.0,0.871,0.1036
140,142,-119.5,0.87,0.1179
141,109,-86.5,0.869,0.0858
142,95,-73.5,0.868,0.0974
143,142,-121.0,0.868,0.1276
144,104,-81.5,0.867,0.1141
145,82,-60.5,0.866,0.094
146,104,-82.0,0.865,0.1042
147,133,-111.5,0.864,0.115
148,125,-104.5,0.863,0.1042
149,118,-97.5,0.862,0.1058
150,187,-166.0,0.862,0.1677
151,90,-69.5,0.861,0.087
152,124,-102.5,0.86,0.1161
153,102,-80.5,0.859,0.092
154,114,-91.5,0.858,0.0926
155,74,-52.5,0.857,0.0714
156,88,-67.5,0.856,0.0906
157,91,-71.0,0.855,0.0791
158,122,-100.5,0.855,0.0847
159,85,-62.0,0.854,0.0872
160,71,-50.0,0.853,0.0739
161,58,-35.0,0.852,0.0687
162,70,-49.5,0.851,0.0818
163,110,-88.5,0.85,0.0923
164,80,-59.0,0.85,0.0841
165,74,-54.0,0.849,0.0757
166,134,-112.5,0.848,0.1423
167,96,-75.0,0.847,0.0957
168,75,-53.5,0.846,0.0731
169,78,-57.0,0.845,0.0853
170,127,-105.5,0.844,0.1183
171,95,-72.5,0.844,0.0979
172,109,-88.0,0.843,0.0991
173,80,-58.5,0.842,0.1031
174,64,-43.0,0.841,0.0804
175,109,-87.0,0.84,0.103
176,79,-57.5,0.839,0.0797
177,93,-72.5,0.839,0.0831
178,73,-51.5,0.838,0.0725
179,100,-79.0,0.837,0.0998
180,77,-56.5,0.836,0.0698
181,73,-51.0,0.835,0.0665
182,78,-56.5,0.834,0.0705
183,110,-89.0,0.834,0.104
184,54,-34.0,0.833,0.0607
185,92,-70.5,0.832,0.0905
186,73,-52.5,0.831,0.0824
187,74,-53.0,0.83,0.0813
188,81,-60.0,0.829,0.1028
189,63,-41.5,0.829,0.1283
190,105,-84.0,0.828,0.1215
191,83,-62.0,0.827,0.082
192,115,-93.5,0.826,0.138
193,63,-41.5,0.825,0.0736
194,83,-61.5,0.824,0.0912
195,78,-56.5,0.824,0.0801
196,62,-40.0,0.823,0.0559
197,67,-45.5,0.822,0.0808
198,50,-29.0,0.821,0.0485
199,81,-60.0,0.82,0.0837
200,91,-70.5,0.819,0.0991
201,67,-45.5,0.819,0.0785
202,94,-73.0,0.818,0.0924
203,87,-66.5,0.817,0.0919
204,81,-60.0,0.816,0.0756
205,63,-42.5,0.815,0.0674
206,75,-54.5,0.815,0.0894
207,87,-65.0,0.814,0.0933
208,80,-58.5,0.813,0.0846
209,106,-84.5,0.812,0.1122
210,55,-33.0,0.811,0.0575
211,63,-42.5,0.81,0.065
212,70,-49.0,0.81,0.0734
213,71,-50.0,0.809,0.0683
214,76,-55.0,0.808,0.0803
215,85,-64.5,0.807,0.081
216,110,-88.0,0.806,0.1012
217,84,-63.0,0.806,0.0907
218,84,-63.0,0.805,0.0842
219,49,-28.0,0.804,0.059
220,63,-42.5,0.803,0.0784
221,49,-29.0,0.802,0.0557
222,62,-41.0,0.802,0.0696
223,74,-53.5,0.801,0.0815
224,63,-41.5,0.8,0.0697
225,49,-28.0,0.799,0.0491
226,52,-30.5,0.798,0.0592
227,64,-43.0,0.798,0.0674
228,76,-53.5,0.797,0.0784
229,68,-47.0,0.796,0.079
230,84,-64.0,0.795,0.0945
231,49,-28.0,0.794,0.0529
232,59,-38.5,0.794,0.0619
233,85,-62.5,0.793,0.0891
234,65,-44.5,0.792,0.0622
235,55,-34.5,0.791,0.0702
236,44,-24.0,0.79,0.0638
237,81,-59.0,0.79,0.0989
238,73,-50.5,0.789,0.078
239,57,-35.0,0.788,0.0664
240,54,-33.5,0.787,0.0617
241,34,-12.5,0.787,0.0393
242,67,-46.5,0.786,0.0743
243,52,-31.5,0.785,0.0591
244,61,-40.5,0.784,0.0668
245,44,-23.0,0.783,0.0528
246,51,-29.0,0.783,0.0565
247,53,-33.0,0.782,0.0581
248,59,-38.0,0.781,0.0626
249,47,-26.5,0.78,0.0503
250,75,-54.0,0.779,0.0778
251,55,-33.5,0.779,0.0612
252,40,-19.5,0.778,0.0419
253,37,-16.5,0.777,0.0374
254,57,-36.0,0.776,0.0647
255,49,-27.5,0.776,0.0631
256,66,-44.0,0.775,0.0741
257,52,-32.0,0.774,0.061
258,88,-66.5,0.773,0.0892
259,67,-46.0,0.772,0.0687
260,56,-35.5,0.772,0.0618
261,55,-35.0,0.771,0.0665
262,66,-44.5,0.77,0.0674
263,52,-30.5,0.769,0.0615
264,40,-18.0,0.769,0.0443
265,71,-49.0,0.768,0.0706
266,47,-26.5,0.767,0.0598
267,67,-46.0,0.766,0.0685
268,52,-31.0,0.766,0.0527
269,38,-17.0,0.765,0.0428
270,85,-63.5,0.764,0.0991
271,65,-43.5,0.763,0.0725
272,78,-56.0,0.763,0.0945
273,55,-34.0,0.762,0.0644
274,64,-43.0,0.761,0.0717
275,57,-35.0,0.76,0.0711
276,42,-21.5,0.759,0.0526
277,48,-28.0,0.759,0.0557
278,56,-35.0,0.758,0.0619
279,33,-13.0,0.757,0.0427
280,42,-21.5,0.756,0.05
281,70,-49.0,0.756,0.0757
