Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4961
2,525,-497.0,0.999,0.4821
3,449,-421.5,0.998,0.4328
4,785,-750.5,0.997,0.7261
5,610,-580.5,0.996,0.467
6,860,-824.0,0.995,0.6729
7,382,-358.0,0.994,0.3344
8,467,-442.0,0.993,0.3725
9,549,-520.5,0.992,0.4577
10,656,-621.5,0.991,0.525
11,504,-478.5,0.99,0.4503
12,609,-579.0,0.989,0.4908
13,814,-781.5,0.988,0.6538
14,441,-414.5,0.987,0.3457
15,407,-380.0,0.986,0.3596
16,710,-679.0,0.985,0.5896
17,379,-353.0,0.984,0.308
18,630,-597.5,0.983,0.4999
19,543,-516.0,0.982,0.4449
20,398,-371.5,0.981,0.3242
21,325,-300.5,0.98,0.2906
22,501,-470.0,0.979,0.4103
23,345,-321.5,0.978,0.3045
24,586,-557.0,0.977,0.4816
25,354,-328.5,0.976,0.304
26,610,-582.5,0.975,0.4771
27,424,-398.5,0.974,0.3195
28,500,-472.0,0.973,0.4026
29,226,-201.0,0.972,0.1991
30,419,-391.0,0.971,0.3197
31,316,-291.0,0.97,0.258
32,259,-234.5,0.969,0.2426
33,354,-331.5,0.968,0.2596
34,490,-464.5,0.968,0.3742
35,362,-333.5,0.967,0.2715
36,455,-429.5,0.966,0.3714
37,256,-233.0,0.965,0.2174
38,202,-180.0,0.964,0.1711
39,411,-384.5,0.963,0.3829
40,326,-300.5,0.962,0.2987
41,295,-273.0,0.961,0.2375
42,285,-258.0,0.96,0.2409
43,364,-339.5,0.959,0.2821
44,408,-384.5,0.958,0.3396
45,278,-255.5,0.957,0.2445
46,270,-247.0,0.956,0.2203
47,244,-221.0,0.955,0.266
48,341,-311.5,0.954,0.3248
49,436,-406.0,0.953,0.3533
50,209,-188.5,0.952,0.1894
51,179,-157.0,0.951,0.1623
52,295,-273.0,0.95,0.2386
53,331,-306.5,0.949,0.2466
54,318,-296.0,0.948,0.2668
55,229,-208.5,0.947,0.1936
56,227,-205.0,0.946,0.1731
57,303,-279.5,0.946,0.2149
58,178,-152.5,0.945,0.1701
59,226,-202.0,0.944,0.1814
60,209,-187.0,0.943,0.1669
61,201,-179.0,0.942,0.1765
62,141,-118.0,0.941,0.1423
63,247,-222.5,0.94,0.1915
64,229,-205.0,0.939,0.2437
65,172,-147.5,0.938,0.1397
66,206,-182.0,0.937,0.168
67,190,-168.0,0.936,0.1762
68,184,-159.0,0.935,0.1718
69,239,-217.0,0.934,0.1861
70,177,-156.0,0.933,0.1549
71,281,-255.5,0.932,0.2609
72,193,-168.0,0.931,0.154
73,227,-203.5,0.93,0.1755
74,172,-147.5,0.93,0.1613
75,168,-143.0,0.929,0.1475
76,192,-168.0,0.928,0.1664
77,238,-213.5,0.927,0.1722
78,161,-139.0,0.926,0.1372
79,183,-160.5,0.925,0.1771
80,113,-92.0,0.924,0.1024
81,159,-137.0,0.923,0.1482
82,137,-116.5,0.922,0.1345
83,212,-189.0,0.921,0.1795
84,284,-261.0,0.92,0.2641
85,162,-138.5,0.919,0.1381
86,128,-105.5,0.918,0.1118
87,106,-85.0,0.918,0.0946
88,167,-146.0,0.917,0.1639
89,214,-191.5,0.916,0.1977
90,216,-192.0,0.915,0.1846
91,141,-119.0,0.914,0.1191
92,159,-137.5,0.913,0.1506
93,172,-149.0,0.912,0.1393
94,113,-91.5,0.911,0.0952
95,195,-170.0,0.91,0.1637
96,206,-181.5,0.909,0.1852
97,107,-85.5,0.908,0.0952
98,175,-152.0,0.908,0.1521
99,293,-268.5,0.907,0.2901
