Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3573
2,525,-497.0,0.999,0.3136
3,449,-421.5,0.998,0.3054
4,785,-750.5,0.997,0.5298
5,610,-580.5,0.996,0.4183
6,860,-824.0,0.995,0.5588
7,382,-358.0,0.994,0.2793
8,467,-442.0,0.993,0.3488
9,549,-520.5,0.992,0.3595
10,656,-621.5,0.991,0.3896
11,504,-478.5,0.99,0.3885
12,609,-579.0,0.989,0.3564
13,814,-781.5,0.988,0.5392
14,441,-414.5,0.987,0.3154
15,407,-380.0,0.986,0.2876
16,710,-679.0,0.985,0.4665
17,379,-353.0,0.984,0.2708
18,630,-597.5,0.983,0.4065
19,543,-516.0,0.982,0.3773
20,398,-371.5,0.981,0.2961
21,325,-300.5,0.98,0.2394
22,501,-470.0,0.979,0.3525
23,345,-321.5,0.978,0.2327
24,586,-557.0,0.977,0.4269
25,354,-328.5,0.976,0.2422
26,610,-582.5,0.975,0.3977
27,424,-398.5,0.974,0.2981
28,500,-472.0,0.973,0.3552
29,226,-201.0,0.972,0.1569
30,419,-391.0,0.971,0.2725
31,316,-291.0,0.97,0.2066
32,259,-234.5,0.969,0.1774
33,354,-331.5,0.968,0.2572
34,490,-464.5,0.968,0.3329
35,362,-333.5,0.967,0.2163
36,455,-429.5,0.966,0.2976
37,256,-233.0,0.965,0.1874
38,202,-180.0,0.964,0.1509
39,411,-384.5,0.963,0.2954
40,326,-300.5,0.962,0.233
41,295,-273.0,0.961,0.2035
42,285,-258.0,0.96,0.1841
43,364,-339.5,0.959,0.2759
44,408,-384.5,0.958,0.2634
45,278,-255.5,0.957,0.1979
46,270,-247.0,0.956,0.1861
47,244,-221.0,0.955,0.1735
48,341,-311.5,0.954,0.2276
49,436,-406.0,0.953,0.3068
50,209,-188.5,0.952,0.1523
51,179,-157.0,0.951,0.1356
52,295,-273.0,0.95,0.1882
53,331,-306.5,0.949,0.2176
54,318,-296.0,0.948,0.2351
55,229,-208.5,0.947,0.1882
56,227,-205.0,0.946,0.1299
57,303,-279.5,0.946,0.1982
58,178,-152.5,0.945,0.142
59,226,-202.0,0.944,0.1718
