Pattern Index,State,Action,Q-Value
0,0,0,2.899700570724119
0,0,1,-0.27552
0,0,2,-0.2302281326592
0,0,3,1.716606943650082
0,0,4,1.6558159642667936
0,0,5,-0.19679999999999997
0,0,6,-0.26402818572288
0,0,7,4.999999024813654
0,0,8,1.7645493553486742
0,0,9,1.71232840949805
0,0,10,-0.0690820148428799
0,0,11,2.1809455556911055
0,0,12,-0.43679999999999997
0,0,13,-0.03174621265920001
0,0,14,-0.2812032
0,0,15,-0.24676607999999994
0,0,16,1.7196976418697092
0,0,17,1.6416970295925992
0,0,18,1.0606961954567935
0,0,19,1.539237036028355
0,0,20,1.8438002237843882
0,0,21,-0.9359999999999999
0,0,22,1.7303657899527625
0,0,23,-0.19899647999999998
0,0,24,-0.26307839999999993
0,0,25,0.4153210780503245
0,0,26,-0.30928128
0,0,27,-0.32543999999999995
0,0,28,0.0
0,0,29,-0.9359999999999999
0,0,30,0.39098006439741173
0,0,31,-0.22943999999999998
0,0,32,-0.52512
0,0,33,-0.552
0,0,34,0.9557203837113393
0,0,35,2.1009767645651354
0,1,0,2.36324194244728
0,1,1,0.11491199999999999
0,1,2,-0.552
0,1,3,-0.22835546111999996
0,1,4,2.3578848174557083
0,1,5,0.5997029225594881
0,1,6,0.20442691550223008
0,1,7,4.999999025585002
0,1,8,1.1356304370744323
0,1,9,0.01030619310981118
0,1,10,-0.23512319999999995
0,1,11,0.07352794693631996
0,1,12,-0.9359999999999999
0,1,13,0.7844590877017402
0,1,14,1.7189410380533463
0,1,15,0.8545887338906338
0,1,16,1.6746330259864628
0,1,17,-0.15072
0,1,18,-0.39071999999999996
0,1,19,0.3300899277796415
0,1,20,-0.20545259519999998
0,1,21,1.0189984052814662
0,1,22,2.420184463273658
0,1,23,-0.3649152
0,1,24,1.6921051132579428
0,1,25,-0.2950345728
0,1,26,0.08557019310981123
0,1,27,-0.312
0,1,28,2.3020755511245468
0,1,29,1.0572368137887622
0,1,30,2.4501871418888483
0,1,31,-0.072172032
0,1,32,-0.6
0,1,33,0.0
0,1,34,1.62514968535071
0,1,35,-0.6
0,2,0,0.0735357938415698
0,2,1,-0.17783039999999994
0,2,2,0.261373507584
0,2,3,0.5658355036726954
0,2,4,0.3517290701919882
0,2,5,1.5316643693931709
0,2,6,-0.12031457279999999
0,2,7,4.999998791476313
0,2,8,-0.32543999999999995
0,2,9,1.6812654535367106
0,2,10,-0.24971519999999997
0,2,11,-0.6
