Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.535
2,525,-497.0,0.999,0.4131
3,449,-421.5,0.998,0.2687
4,785,-750.5,0.997,0.4712
5,610,-580.5,0.996,0.3965
6,860,-824.0,0.995,0.5979
7,382,-358.0,0.994,0.2782
8,467,-442.0,0.993,0.3265
9,549,-520.5,0.992,0.333
10,656,-621.5,0.991,0.4299
11,504,-478.5,0.99,0.3644
12,609,-579.0,0.989,0.416
13,814,-781.5,0.988,0.5362
14,441,-414.5,0.987,0.2756
15,407,-380.0,0.986,0.2427
16,710,-679.0,0.985,0.4132
17,379,-353.0,0.984,0.2448
18,630,-597.5,0.983,0.3895
19,543,-516.0,0.982,0.3492
20,398,-371.5,0.981,0.2388
21,325,-300.5,0.98,0.2234
22,501,-470.0,0.979,0.305
23,345,-321.5,0.978,0.2337
24,586,-557.0,0.977,0.4265
25,354,-329.0,0.976,0.2411
26,610,-582.5,0.975,0.4249
27,424,-398.5,0.974,0.287
28,500,-472.0,0.973,0.3341
29,226,-201.0,0.972,0.1576
30,419,-391.0,0.971,0.2412
31,316,-291.0,0.97,0.2246
32,259,-234.5,0.969,0.1719
33,354,-331.5,0.968,0.2455
34,490,-464.5,0.968,0.3229
35,362,-333.0,0.967,0.2685
36,455,-429.5,0.966,0.3173
37,256,-233.0,0.965,0.1902
38,202,-180.0,0.964,0.1578
39,411,-384.5,0.963,0.297
40,326,-300.5,0.962,0.2034
41,295,-273.0,0.961,0.1754
42,285,-258.0,0.96,0.1805
43,364,-339.5,0.959,0.2381
44,408,-384.5,0.958,0.2884
45,278,-255.5,0.957,0.1946
46,270,-247.0,0.956,0.1825
47,244,-221.0,0.955,0.1615
48,340,-310.5,0.954,0.2188
49,437,-407.0,0.953,0.2804
50,209,-188.5,0.952,0.1511
51,179,-157.0,0.951,0.1093
52,295,-273.0,0.95,0.1725
53,331,-306.5,0.949,0.2221
54,318,-296.0,0.948,0.2318
55,229,-208.5,0.947,0.1694
56,227,-205.0,0.946,0.1715
57,303,-279.5,0.946,0.2071
58,176,-150.5,0.945,0.134
59,228,-203.5,0.944,0.1741
60,209,-187.0,0.943,0.1429
61,201,-179.0,0.942,0.1297
62,141,-118.0,0.941,0.0948
63,247,-222.5,0.94,0.1749
64,229,-205.0,0.939,0.16
65,172,-147.5,0.938,0.1002
66,206,-182.0,0.937,0.125
67,190,-168.0,0.936,0.1431
68,184,-159.0,0.935,0.1469
69,239,-217.0,0.934,0.1769
70,177,-156.0,0.933,0.1296
71,281,-255.5,0.932,0.1955
72,193,-168.0,0.931,0.1442
73,227,-203.5,0.93,0.1699
74,172,-147.5,0.93,0.1334
75,168,-143.0,0.929,0.1313
76,192,-168.0,0.928,0.1289
77,238,-213.5,0.927,0.1621
78,161,-139.0,0.926,0.1186
79,183,-160.5,0.925,0.1315
80,113,-92.0,0.924,0.0941
81,159,-137.0,0.923,0.1066
82,137,-116.5,0.922,0.0883
83,185,-162.0,0.921,0.126
84,311,-287.5,0.92,0.2097
85,198,-173.0,0.919,0.1444
86,132,-110.0,0.918,0.0933
87,104,-83.0,0.918,0.0801
88,164,-143.0,0.917,0.1048
89,178,-155.5,0.916,0.1086
90,216,-192.0,0.915,0.1384
91,141,-119.0,0.914,0.0923
92,124,-103.0,0.913,0.0986
93,106,-83.5,0.912,0.096
94,136,-112.5,0.911,0.1107
95,150,-128.5,0.91,0.1123
96,195,-170.5,0.909,0.1352
97,162,-138.5,0.908,0.1094
98,137,-115.5,0.908,0.1009
99,256,-231.5,0.907,0.1833
100,147,-125.5,0.906,0.1117
101,152,-129.0,0.905,0.1064
102,144,-121.5,0.904,0.0853
103,111,-89.5,0.903,0.0814
104,140,-118.5,0.902,0.109
105,140,-119.5,0.901,0.1154
106,157,-135.5,0.9,0.1162
107,178,-155.0,0.899,0.1285
108,108,-86.0,0.898,0.0912
109,153,-131.5,0.898,0.1195
110,137,-114.5,0.897,0.1102
111,167,-146.0,0.896,0.1285
112,139,-118.0,0.895,0.1169
113,138,-115.0,0.894,0.1101
114,102,-81.5,0.893,0.0881
115,141,-120.5,0.892,0.106
116,123,-102.0,0.891,0.0881
117,176,-152.5,0.89,0.1156
118,167,-145.5,0.89,0.1166
119,145,-124.5,0.889,0.1095
120,105,-84.5,0.888,0.0833
121,123,-100.5,0.887,0.0912
122,92,-71.0,0.886,0.0842
123,103,-82.5,0.885,0.0809
124,83,-62.5,0.884,0.0578
125,113,-92.0,0.883,0.0744
126,76,-55.0,0.882,0.0545
127,107,-85.0,0.882,0.0801
128,118,-96.5,0.881,0.0845
129,234,-211.0,0.88,0.1687
130,140,-117.0,0.879,0.0971
131,118,-97.5,0.878,0.093
132,82,-61.0,0.877,0.07
133,81,-59.0,0.876,0.068
134,123,-100.5,0.875,0.0978
135,108,-85.0,0.875,0.0928
136,139,-117.0,0.874,0.1124
137,77,-54.5,0.873,0.0667
138,117,-95.5,0.872,0.0996
139,197,-175.5,0.871,0.147
140,142,-120.0,0.87,0.1057
141,110,-90.0,0.869,0.0892
142,142,-120.0,0.868,0.1011
143,109,-86.5,0.868,0.0677
144,95,-74.0,0.867,0.0692
145,124,-103.5,0.866,0.0931
146,102,-80.0,0.865,0.088
147,94,-72.0,0.864,0.0797
148,112,-90.0,0.863,0.0908
149,133,-112.0,0.862,0.1032
150,118,-97.5,0.862,0.0741
151,125,-105.0,0.861,0.0811
152,179,-158.0,0.86,0.1139
153,93,-72.0,0.859,0.0777
154,120,-98.5,0.858,0.0961
155,111,-89.5,0.857,0.0834
156,76,-55.0,0.856,0.0708
157,60,-39.5,0.855,0.0542
158,96,-75.0,0.855,0.0814
159,84,-63.5,0.854,0.0747
160,125,-105.0,0.853,0.1073
161,103,-80.0,0.852,0.0888
162,74,-53.0,0.851,0.0602
163,67,-44.0,0.85,0.0583
164,40,-20.0,0.85,0.0436
165,70,-49.0,0.849,0.0633
166,122,-99.5,0.848,0.0959
167,95,-74.5,0.847,0.0766
168,97,-76.0,0.846,0.0781
169,115,-94.0,0.845,0.0761
170,57,-36.5,0.844,0.0412
171,80,-58.0,0.844,0.0611
172,102,-81.0,0.843,0.0679
173,96,-74.5,0.842,0.0658
174,87,-65.5,0.841,0.0688
175,97,-75.5,0.84,0.0775
176,70,-48.5,0.839,0.0563
177,61,-39.5,0.839,0.0612
178,113,-91.5,0.838,0.0902
179,66,-45.5,0.837,0.066
180,69,-47.0,0.836,0.0711
181,102,-80.0,0.835,0.0837
182,64,-43.5,0.834,0.0506
183,109,-88.0,0.834,0.0735
184,68,-46.5,0.833,0.0516
185,70,-48.0,0.832,0.0587
186,103,-83.0,0.831,0.0687
187,64,-43.0,0.83,0.045
188,57,-36.5,0.829,0.0411
189,99,-77.5,0.829,0.0717
190,91,-71.0,0.828,0.0653
191,72,-51.5,0.827,0.0531
192,68,-46.5,0.826,0.057
193,94,-73.5,0.825,0.0748
194,80,-58.5,0.824,0.0562
195,123,-102.0,0.824,0.1018
196,86,-65.0,0.823,0.071
197,80,-58.5,0.822,0.0693
198,81,-60.0,0.821,0.0733
199,62,-41.0,0.82,0.05
200,64,-42.0,0.819,0.0611
201,53,-31.5,0.819,0.0497
202,88,-67.0,0.818,0.0687
203,77,-56.0,0.817,0.0638
204,72,-50.0,0.816,0.0545
205,57,-36.5,0.815,0.0467
206,79,-58.0,0.815,0.0548
207,72,-52.0,0.814,0.0532
208,72,-50.5,0.813,0.0502
209,53,-32.5,0.812,0.0463
210,62,-41.5,0.811,0.0562
211,77,-54.5,0.81,0.0667
212,78,-57.0,0.81,0.0664
213,108,-86.0,0.809,0.0703
214,55,-34.0,0.808,0.0524
215,61,-40.5,0.807,0.0726
216,60,-39.0,0.806,0.0549
217,29,-8.5,0.806,0.0311
218,91,-69.5,0.805,0.0747
219,41,-21.0,0.804,0.0431
220,82,-61.5,0.803,0.0666
221,94,-73.0,0.802,0.0688
222,77,-56.0,0.802,0.0578
223,81,-60.0,0.801,0.0596
224,48,-27.5,0.8,0.0382
225,57,-36.0,0.799,0.0407
226,55,-35.0,0.798,0.0452
227,57,-36.5,0.798,0.0448
228,59,-38.5,0.797,0.0526
229,69,-48.0,0.796,0.0523
230,65,-44.0,0.795,0.048
231,62,-40.0,0.794,0.0468
232,59,-37.5,0.794,0.0469
233,81,-59.5,0.793,0.0567
234,53,-32.5,0.792,0.0444
235,98,-77.0,0.791,0.0655
236,50,-29.5,0.79,0.0335
237,59,-38.5,0.79,0.047
238,69,-47.0,0.789,0.0572
239,81,-60.0,0.788,0.0628
240,50,-29.0,0.787,0.0516
241,58,-38.0,0.787,0.0496
242,72,-51.0,0.786,0.0511
243,65,-43.0,0.785,0.0476
244,65,-43.0,0.784,0.0464
245,54,-33.0,0.783,0.0434
246,34,-12.5,0.783,0.0336
247,67,-47.0,0.782,0.0593
248,52,-31.0,0.781,0.0553
249,61,-40.5,0.78,0.0482
250,44,-23.0,0.779,0.0455
251,51,-28.5,0.779,0.0422
252,53,-33.0,0.778,0.0405
253,59,-38.0,0.777,0.051
254,48,-27.5,0.776,0.0355
255,79,-57.5,0.776,0.0589
256,59,-38.0,0.775,0.0478
257,39,-18.5,0.774,0.0322
258,38,-17.0,0.773,0.0362
259,72,-50.5,0.772,0.0615
260,33,-11.5,0.772,0.0376
261,67,-45.0,0.771,0.0627
262,56,-36.0,0.77,0.0549
263,83,-61.5,0.769,0.08
264,65,-44.0,0.769,0.049
265,37,-17.0,0.768,0.0403
266,54,-33.0,0.767,0.0536
267,46,-25.5,0.766,0.0438
268,54,-33.5,0.766,0.0421
269,36,-15.5,0.765,0.0294
270,47,-26.0,0.764,0.034
271,71,-48.0,0.763,0.0524
272,43,-22.0,0.763,0.0367
273,55,-34.0,0.762,0.0482
274,55,-33.0,0.761,0.0486
275,55,-33.5,0.76,0.047
276,78,-57.0,0.759,0.0666
277,68,-46.0,0.759,0.0566
278,57,-35.5,0.758,0.0482
279,55,-33.5,0.757,0.0496
280,59,-38.5,0.756,0.0507
281,49,-26.5,0.756,0.0437
282,35,-14.0,0.755,0.0376
283,54,-34.0,0.754,0.0552
284,27,-6.5,0.753,0.035
285,57,-36.5,0.753,0.0534
286,32,-11.5,0.752,0.0376
287,44,-23.5,0.751,0.0411
288,99,-77.0,0.75,0.0769
289,48,-27.5,0.75,0.0437
290,41,-21.0,0.749,0.0383
291,52,-31.0,0.748,0.0457
292,62,-40.5,0.747,0.0535
293,35,-14.5,0.747,0.0333
294,48,-27.5,0.746,0.0463
295,54,-33.5,0.745,0.0516
296,48,-26.5,0.744,0.0417
297,49,-28.5,0.744,0.0469
298,37,-15.5,0.743,0.0358
299,48,-26.0,0.742,0.043
300,57,-37.0,0.741,0.0453
301,49,-28.5,0.741,0.0389
302,45,-25.0,0.74,0.0381
303,61,-40.5,0.739,0.0497
304,33,-13.0,0.738,0.0371
305,40,-19.5,0.738,0.0413
306,33,-13.0,0.737,0.0353
307,38,-18.0,0.736,0.0381
308,60,-39.5,0.736,0.0513
309,39,-19.0,0.735,0.0361
310,54,-33.5,0.734,0.0468
311,51,-30.5,0.733,0.048
312,48,-28.0,0.733,0.0442
313,44,-22.0,0.732,0.0429
314,32,-11.0,0.731,0.0402
315,42,-22.0,0.73,0.0494
316,38,-18.0,0.73,0.0375
317,46,-25.5,0.729,0.0471
318,34,-13.5,0.728,0.034
319,30,-9.5,0.727,0.0366
320,41,-21.0,0.727,0.0448
321,31,-9.5,0.726,0.0337
322,32,-12.0,0.725,0.0297
323,64,-42.5,0.725,0.0469
324,56,-35.5,0.724,0.0376
325,49,-29.0,0.723,0.035
326,72,-51.5,0.722,0.0573
327,36,-15.0,0.722,0.0345
328,30,-9.5,0.721,0.0324
329,49,-28.0,0.72,0.0362
330,23,-2.5,0.72,0.0276
331,55,-34.5,0.719,0.0511
332,34,-13.5,0.718,0.0306
333,40,-19.0,0.717,0.037
334,35,-15.0,0.717,0.0376
335,31,-10.5,0.716,0.0398
336,21,-1.0,0.715,0.025
337,21,-1.0,0.715,0.0272
338,56,-35.5,0.714,0.0485
339,17,3.5,0.713,0.022
340,39,-19.0,0.712,0.0384
341,45,-24.5,0.712,0.0382
342,40,-20.0,0.711,0.035
343,57,-37.0,0.71,0.0578
344,40,-20.0,0.71,0.0393
345,37,-15.5,0.709,0.0425
346,37,-17.0,0.708,0.0417
347,33,-13.0,0.707,0.0379
348,51,-28.5,0.707,0.0498
349,46,-25.0,0.706,0.0472
350,49,-28.5,0.705,0.0489
351,35,-14.5,0.705,0.0359
352,56,-36.0,0.704,0.0528
353,33,-12.5,0.703,0.0363
354,42,-21.0,0.702,0.0446
355,40,-19.5,0.702,0.0418
356,33,-12.5,0.701,0.0379
357,43,-22.5,0.7,0.0398
358,55,-34.0,0.7,0.0478
