Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.497
2,525,-497.0,0.999,0.4605
3,449,-421.5,0.998,0.4188
4,785,-750.5,0.997,0.7324
5,610,-580.5,0.996,0.5066
6,860,-824.0,0.995,0.7228
7,382,-358.0,0.994,0.3006
8,467,-442.0,0.993,0.3806
9,549,-520.5,0.992,0.4573
10,656,-621.5,0.991,0.5335
11,504,-478.5,0.99,0.4145
12,609,-579.0,0.989,0.4861
13,814,-781.5,0.988,0.7539
14,441,-414.5,0.987,0.6057
15,407,-380.0,0.986,0.4037
16,710,-679.0,0.985,0.7045
17,379,-353.0,0.984,0.3384
18,630,-597.5,0.983,0.5276
19,543,-516.0,0.982,0.4775
20,398,-371.5,0.981,0.3368
21,325,-300.5,0.98,0.2963
22,501,-470.0,0.979,0.4418
23,345,-321.5,0.978,0.2589
24,586,-557.0,0.977,0.4897
25,354,-328.5,0.976,0.297
26,610,-582.5,0.975,0.4802
27,424,-398.5,0.974,0.3311
28,500,-472.0,0.973,0.4293
29,226,-201.0,0.972,0.1907
30,419,-391.0,0.971,0.3589
31,316,-291.0,0.97,0.2492
32,259,-234.5,0.969,0.2203
33,354,-331.5,0.968,0.2671
34,490,-464.5,0.968,0.3855
35,362,-333.5,0.967,0.2961
36,455,-429.5,0.966,0.3546
37,256,-233.0,0.965,0.263
38,202,-180.0,0.964,0.1887
39,411,-384.5,0.963,0.3309
40,326,-300.5,0.962,0.2915
41,295,-273.0,0.961,0.252
42,285,-258.0,0.96,0.2322
43,364,-339.5,0.959,0.2661
44,408,-384.5,0.958,0.3491
45,278,-255.5,0.957,0.2073
46,270,-247.0,0.956,0.2029
47,244,-221.0,0.955,0.1905
48,341,-311.5,0.954,0.2702
49,436,-406.0,0.953,0.3664
50,209,-188.5,0.952,0.1641
51,179,-157.0,0.951,0.1415
52,295,-273.0,0.95,0.2473
53,331,-306.5,0.949,0.2651
54,318,-296.0,0.948,0.2515
55,229,-208.5,0.947,0.1732
56,227,-205.0,0.946,0.1901
57,303,-279.5,0.946,0.2167
58,178,-152.5,0.945,0.1421
59,226,-202.0,0.944,0.1851
60,209,-187.0,0.943,0.1631
61,201,-179.0,0.942,0.1749
62,141,-118.0,0.941,0.1241
63,247,-222.5,0.94,0.1767
64,229,-205.0,0.939,0.1812
65,172,-147.5,0.938,0.1392
66,206,-182.0,0.937,0.1723
67,190,-168.0,0.936,0.1575
68,184,-159.0,0.935,0.1408
69,239,-217.0,0.934,0.1958
70,177,-156.0,0.933,0.1597
71,281,-255.5,0.932,0.2355
72,193,-168.0,0.931,0.1472
73,227,-203.5,0.93,0.1928
74,172,-147.5,0.93,0.1451
75,168,-143.0,0.929,0.1622
76,192,-168.0,0.928,0.1523
77,238,-213.5,0.927,0.1867
78,161,-139.0,0.926,0.1352
79,183,-160.5,0.925,0.1533
80,113,-92.0,0.924,0.1035
81,159,-137.0,0.923,0.1556
82,137,-116.5,0.922,0.1188
83,212,-188.5,0.921,0.1721
84,284,-261.0,0.92,0.2232
85,162,-138.5,0.919,0.1529
86,128,-105.5,0.918,0.115
87,106,-85.0,0.918,0.0869
88,167,-146.0,0.917,0.1284
89,214,-191.5,0.916,0.2034
90,216,-192.0,0.915,0.177
91,141,-119.0,0.914,0.1134
92,159,-137.5,0.913,0.1299
93,172,-149.0,0.912,0.1451
94,113,-91.5,0.911,0.0984
95,195,-170.0,0.91,0.1542
96,206,-181.5,0.909,0.1663
97,107,-85.5,0.908,0.0964
98,175,-152.0,0.908,0.1564
99,293,-268.5,0.907,0.2563
100,163,-140.0,0.906,0.1942
101,144,-121.5,0.905,0.1286
102,115,-94.0,0.904,0.1116
103,136,-114.0,0.903,0.1217
104,196,-175.5,0.902,0.1622
105,137,-114.0,0.901,0.1175
106,179,-155.0,0.9,0.1598
107,146,-125.0,0.899,0.1217
108,129,-108.5,0.898,0.1241
109,174,-152.0,0.898,0.1342
110,201,-179.5,0.897,0.1431
111,142,-118.0,0.896,0.127
112,135,-114.0,0.895,0.1172
