Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3348
2,525,-497.0,0.999,0.3627
3,449,-421.5,0.998,0.3232
4,785,-750.5,0.997,0.5769
5,610,-580.5,0.996,0.3762
6,860,-824.0,0.995,0.6046
7,382,-358.0,0.994,0.2851
8,467,-442.0,0.993,0.2802
9,549,-520.5,0.992,0.359
10,656,-621.5,0.991,0.4618
11,504,-478.5,0.99,0.2904
12,609,-579.0,0.989,0.408
13,814,-781.5,0.988,0.5522
14,441,-414.5,0.987,0.3028
15,407,-380.0,0.986,0.2824
16,710,-679.0,0.985,0.532
17,379,-353.0,0.984,0.2607
18,630,-597.5,0.983,0.4199
19,543,-516.0,0.982,0.3977
20,398,-371.5,0.981,0.2914
21,325,-300.5,0.98,0.2367
22,501,-470.0,0.979,0.3435
23,345,-321.5,0.978,0.2702
24,586,-557.0,0.977,0.3328
25,354,-329.0,0.976,0.2546
26,610,-582.5,0.975,0.4428
27,424,-398.5,0.974,0.3044
28,500,-472.0,0.973,0.3595
29,226,-201.0,0.972,0.1761
30,419,-391.0,0.971,0.2973
31,316,-291.0,0.97,0.2327
32,259,-234.5,0.969,0.15
33,354,-331.5,0.968,0.2167
34,490,-464.5,0.968,0.3182
35,362,-333.5,0.967,0.2476
36,455,-429.5,0.966,0.3287
37,256,-233.0,0.965,0.1938
38,202,-180.0,0.964,0.1411
39,411,-384.5,0.963,0.2889
40,326,-300.5,0.962,0.2312
41,295,-273.0,0.961,0.2172
42,285,-258.0,0.96,0.1818
43,364,-339.5,0.959,0.2561
44,408,-384.5,0.958,0.2918
45,278,-255.5,0.957,0.1932
46,270,-247.0,0.956,0.1817
47,244,-221.0,0.955,0.1613
48,341,-311.5,0.954,0.2553
49,436,-406.0,0.953,0.3185
50,209,-188.5,0.952,0.1564
51,179,-157.0,0.951,0.1417
52,295,-273.0,0.95,0.2169
53,331,-306.5,0.949,0.2072
54,318,-296.0,0.948,0.2342
55,229,-208.5,0.947,0.1635
56,227,-205.0,0.946,0.1567
57,303,-279.5,0.946,0.209
58,178,-152.5,0.945,0.1313
59,226,-202.0,0.944,0.1588
60,209,-187.0,0.943,0.1475
61,201,-179.0,0.942,0.1482
62,141,-118.0,0.941,0.1099
63,247,-222.5,0.94,0.1853
64,229,-205.0,0.939,0.1712
65,172,-147.5,0.938,0.1297
66,206,-182.0,0.937,0.1555
67,190,-168.0,0.936,0.1117
68,184,-159.0,0.935,0.1415
69,239,-217.0,0.934,0.1874
70,177,-156.0,0.933,0.1374
71,281,-255.5,0.932,0.2152
72,193,-168.0,0.931,0.1462
