Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5747
2,525,-497.0,0.999,0.4779
3,449,-421.5,0.998,0.4273
4,785,-750.5,0.997,0.6592
5,610,-580.5,0.996,0.5108
6,860,-824.0,0.995,0.64
7,382,-358.0,0.994,0.353
8,467,-442.0,0.993,0.418
9,549,-520.5,0.992,0.4603
10,656,-621.5,0.991,0.5204
11,504,-478.5,0.99,0.4453
12,609,-579.0,0.989,0.4993
13,814,-781.5,0.988,0.6392
14,441,-414.5,0.987,0.3743
15,407,-380.0,0.986,0.3371
16,710,-679.0,0.985,0.6078
17,379,-353.0,0.984,0.3567
18,630,-597.5,0.983,0.5258
19,543,-516.0,0.982,0.4935
20,398,-371.5,0.981,0.3175
21,325,-300.5,0.98,0.2879
22,501,-470.0,0.979,0.4017
23,345,-321.5,0.978,0.3071
24,586,-557.0,0.977,0.458
25,354,-329.0,0.976,0.2989
26,610,-582.5,0.975,0.5122
27,424,-398.5,0.974,0.3867
28,500,-472.0,0.973,0.4137
29,226,-201.0,0.972,0.2063
30,419,-391.0,0.971,0.3408
31,316,-291.0,0.97,0.3042
32,259,-234.5,0.969,0.2127
33,354,-331.5,0.968,0.2778
34,490,-464.5,0.968,0.3751
35,362,-333.0,0.967,0.3199
36,455,-429.5,0.966,0.3933
37,256,-233.0,0.965,0.2046
38,202,-180.0,0.964,0.1734
39,411,-384.5,0.963,0.3491
40,326,-300.5,0.962,0.256
41,295,-273.0,0.961,0.2312
42,285,-258.0,0.96,0.2295
43,364,-339.5,0.959,0.3083
44,408,-384.5,0.958,0.3278
45,278,-255.5,0.957,0.247
46,270,-247.0,0.956,0.2405
47,244,-221.0,0.955,0.1998
48,340,-310.5,0.954,0.2878
49,437,-407.0,0.953,0.3566
50,209,-188.5,0.952,0.1648
51,179,-157.0,0.951,0.1594
52,295,-273.0,0.95,0.2824
53,331,-306.5,0.949,0.2754
54,318,-296.0,0.948,0.2675
55,229,-208.5,0.947,0.196
56,227,-205.0,0.946,0.2588
57,303,-279.5,0.946,0.2608
58,176,-150.5,0.945,0.2174
59,228,-203.5,0.944,0.208
60,209,-187.0,0.943,0.1824
61,201,-179.0,0.942,0.1589
62,141,-118.0,0.941,0.1119
63,247,-222.5,0.94,0.2046
64,229,-205.0,0.939,0.1803
65,172,-147.5,0.938,0.1425
66,206,-182.0,0.937,0.1691
67,190,-168.0,0.936,0.1793
68,184,-159.0,0.935,0.1416
69,239,-217.0,0.934,0.1937
70,177,-156.0,0.933,0.1765
71,281,-255.5,0.932,0.2451
72,193,-168.0,0.931,0.1785
73,227,-203.5,0.93,0.1732
74,172,-147.5,0.93,0.1517
75,168,-143.0,0.929,0.1591
76,192,-168.0,0.928,0.156
77,238,-213.5,0.927,0.1996
78,161,-139.0,0.926,0.1364
79,183,-160.5,0.925,0.1594
80,113,-92.0,0.924,0.0892
81,159,-137.0,0.923,0.1509
82,137,-116.5,0.922,0.1255
83,185,-162.0,0.921,0.1385
84,311,-287.5,0.92,0.2546
85,198,-173.0,0.919,0.169
86,132,-110.0,0.918,0.1205
87,104,-83.0,0.918,0.0993
88,164,-143.0,0.917,0.1418
89,178,-155.5,0.916,0.1388
90,216,-192.0,0.915,0.207
91,141,-119.0,0.914,0.1462
92,124,-103.0,0.913,0.105
93,106,-83.5,0.912,0.102
94,136,-112.5,0.911,0.1316
95,150,-128.5,0.91,0.1424
96,195,-170.5,0.909,0.1795
97,162,-138.5,0.908,0.1334
98,137,-115.5,0.908,0.1174
99,256,-231.5,0.907,0.2375
100,147,-125.5,0.906,0.1237
101,152,-129.0,0.905,0.1302
102,144,-121.5,0.904,0.1259
103,111,-89.5,0.903,0.1
104,140,-118.5,0.902,0.1203
105,140,-119.5,0.901,0.1276
106,157,-135.5,0.9,0.142
107,178,-155.0,0.899,0.1445
108,108,-86.0,0.898,0.1133
109,153,-131.5,0.898,0.136
110,137,-114.5,0.897,0.1213
111,167,-146.0,0.896,0.1542
112,139,-118.0,0.895,0.1467
113,138,-115.0,0.894,0.1191
114,102,-81.5,0.893,0.0889
115,141,-120.5,0.892,0.109
116,123,-102.0,0.891,0.1072
117,176,-152.5,0.89,0.1755
118,167,-145.5,0.89,0.1554
119,145,-124.5,0.889,0.117
120,105,-84.5,0.888,0.0875
121,123,-100.5,0.887,0.113
122,92,-71.0,0.886,0.0847
123,103,-82.5,0.885,0.0971
124,83,-62.5,0.884,0.0728
125,113,-92.0,0.883,0.1093
126,76,-55.0,0.882,0.095
127,107,-85.0,0.882,0.1038
128,118,-96.5,0.881,0.1094
129,234,-211.0,0.88,0.1873
130,140,-117.0,0.879,0.1295
131,118,-97.5,0.878,0.1159
