Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4766
2,525,-497.0,0.999,0.4538
3,449,-421.5,0.998,0.351
4,785,-750.5,0.997,0.5438
5,610,-580.5,0.996,0.4283
6,860,-824.0,0.995,0.5831
7,382,-358.0,0.994,0.2752
8,467,-442.0,0.993,0.3647
9,549,-520.5,0.992,0.3856
10,656,-621.5,0.991,0.4564
11,504,-478.5,0.99,0.3482
12,609,-579.0,0.989,0.4225
13,814,-781.5,0.988,0.5776
14,441,-414.5,0.987,0.2851
15,407,-380.0,0.986,0.2777
16,710,-679.0,0.985,0.4967
17,379,-353.0,0.984,0.2799
18,630,-597.5,0.983,0.4398
19,543,-516.0,0.982,0.3773
20,398,-371.5,0.981,0.3174
21,325,-300.5,0.98,0.1903
22,501,-470.0,0.979,0.3225
23,345,-321.5,0.978,0.2189
24,586,-557.0,0.977,0.4183
25,354,-329.0,0.976,0.2474
26,610,-582.5,0.975,0.431
27,424,-398.5,0.974,0.3062
28,500,-472.0,0.973,0.3407
29,226,-201.0,0.972,0.1575
30,419,-391.0,0.971,0.295
31,316,-291.0,0.97,0.224
32,259,-234.5,0.969,0.1963
33,354,-331.5,0.968,0.2466
34,490,-464.5,0.968,0.3273
35,362,-333.5,0.967,0.2578
36,455,-429.5,0.966,0.3227
37,256,-233.0,0.965,0.1801
38,202,-180.0,0.964,0.1194
39,411,-384.5,0.963,0.2704
40,326,-300.5,0.962,0.2249
41,295,-273.0,0.961,0.1989
42,285,-258.0,0.96,0.1873
43,364,-339.5,0.959,0.2303
44,408,-384.5,0.958,0.2503
45,278,-255.5,0.957,0.1769
46,270,-247.0,0.956,0.2045
47,244,-221.0,0.955,0.1823
48,341,-311.5,0.954,0.2518
49,436,-406.0,0.953,0.2813
50,209,-188.5,0.952,0.1541
51,179,-157.0,0.951,0.1378
52,295,-273.0,0.95,0.2113
53,331,-306.5,0.949,0.2425
54,318,-296.0,0.948,0.2262
55,229,-208.5,0.947,0.1662
56,227,-205.0,0.946,0.1709
57,303,-279.5,0.946,0.202
58,178,-152.5,0.945,0.1198
59,226,-202.0,0.944,0.182
60,209,-187.0,0.943,0.1727
61,201,-179.0,0.942,0.1482
62,141,-118.0,0.941,0.104
63,247,-222.5,0.94,0.1488
64,229,-205.0,0.939,0.1432
65,172,-147.5,0.938,0.1344
66,206,-182.0,0.937,0.1649
67,190,-168.0,0.936,0.1465
68,184,-159.0,0.935,0.1442
69,239,-217.0,0.934,0.1833
70,177,-156.0,0.933,0.1201
71,281,-255.5,0.932,0.1896
72,193,-168.0,0.931,0.1415
73,227,-203.5,0.93,0.1614
74,172,-147.5,0.93,0.1283
75,168,-143.0,0.929,0.1289
76,192,-168.0,0.928,0.1449
77,238,-213.5,0.927,0.1694
78,161,-139.0,0.926,0.0936
79,183,-160.5,0.925,0.1122
80,113,-92.0,0.924,0.0724
81,159,-137.0,0.923,0.0956
82,137,-116.5,0.922,0.0948
83,212,-189.0,0.921,0.1646
84,284,-261.0,0.92,0.2008
85,162,-138.5,0.919,0.1316
86,128,-105.5,0.918,0.1031
87,106,-85.0,0.918,0.0878
88,167,-146.0,0.917,0.1277
89,214,-191.5,0.916,0.1623
90,216,-191.5,0.915,0.1624
91,141,-119.0,0.914,0.1047
92,159,-137.5,0.913,0.1115
93,172,-149.0,0.912,0.1176
94,113,-91.5,0.911,0.0991
95,195,-170.0,0.91,0.1512
96,206,-181.5,0.909,0.1521
97,107,-85.5,0.908,0.0763
98,175,-152.0,0.908,0.1331
99,293,-268.5,0.907,0.1964
100,163,-140.0,0.906,0.1191
