Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.3581
2,525,-497.0,0.999,0.3524
3,449,-421.5,0.998,0.3281
4,785,-750.5,0.997,0.482
5,610,-580.5,0.996,0.3699
6,860,-824.0,0.995,0.5902
7,382,-358.0,0.994,0.2452
8,467,-442.0,0.993,0.3093
9,549,-520.5,0.992,0.3488
10,656,-621.5,0.991,0.3919
11,504,-478.5,0.99,0.3191
12,609,-579.0,0.989,0.3566
13,814,-781.5,0.988,0.5477
14,441,-414.5,0.987,0.3155
15,407,-380.0,0.986,0.2899
16,710,-679.0,0.985,0.4285
17,379,-353.0,0.984,0.2494
18,630,-597.5,0.983,0.3879
19,543,-516.0,0.982,0.3317
20,398,-371.5,0.981,0.2329
21,325,-300.5,0.98,0.2401
22,501,-470.0,0.979,0.3608
23,345,-321.5,0.978,0.2376
24,586,-557.0,0.977,0.3585
25,354,-329.0,0.976,0.2201
26,610,-582.5,0.975,0.4301
27,424,-398.5,0.974,0.3081
28,500,-472.0,0.973,0.3286
29,226,-201.0,0.972,0.1601
30,419,-391.0,0.971,0.2961
31,316,-291.0,0.97,0.2195
32,259,-234.5,0.969,0.1556
33,354,-331.5,0.968,0.2451
34,490,-464.5,0.968,0.3072
35,362,-333.5,0.967,0.2427
36,455,-429.5,0.966,0.344
37,256,-233.0,0.965,0.1875
38,202,-180.0,0.964,0.1403
39,411,-384.5,0.963,0.2971
40,326,-300.5,0.962,0.2336
41,295,-273.0,0.961,0.2017
42,285,-258.0,0.96,0.1759
43,364,-339.5,0.959,0.2508
44,408,-384.5,0.958,0.2523
45,278,-255.5,0.957,0.2169
46,270,-247.0,0.956,0.2057
47,244,-221.0,0.955,0.1887
48,341,-311.5,0.954,0.2381
49,436,-406.0,0.953,0.314
50,209,-188.5,0.952,0.1589
51,179,-157.0,0.951,0.1249
52,295,-273.0,0.95,0.1963
53,331,-306.5,0.949,0.1855
54,318,-296.0,0.948,0.2059
55,229,-208.5,0.947,0.1395
56,227,-205.0,0.946,0.1483
57,303,-279.5,0.946,0.2133
58,178,-152.5,0.945,0.1299
59,226,-202.0,0.944,0.1666
60,209,-187.0,0.943,0.1487
61,201,-179.0,0.942,0.1403
62,141,-118.0,0.941,0.1141
63,247,-222.5,0.94,0.1692
64,229,-205.0,0.939,0.1707
65,172,-147.5,0.938,0.1277
66,206,-182.0,0.937,0.1409
67,190,-168.0,0.936,0.1406
68,184,-159.0,0.935,0.1069
69,239,-217.0,0.934,0.1483
70,177,-156.0,0.933,0.1223
71,281,-255.5,0.932,0.1702
72,193,-168.0,0.931,0.122
73,227,-203.5,0.93,0.1656
