Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5744
2,525,-497.0,0.999,0.4686
3,449,-421.5,0.998,0.4388
4,785,-750.5,0.997,0.7241
5,610,-580.5,0.996,0.5413
6,860,-824.0,0.995,0.6894
7,382,-358.0,0.994,0.3378
8,467,-442.0,0.993,0.4037
9,549,-520.5,0.992,0.4652
10,656,-621.5,0.991,0.5596
11,504,-478.5,0.99,0.4528
12,609,-579.0,0.989,0.496
13,814,-781.5,0.988,0.6693
14,441,-414.5,0.987,0.3785
15,407,-380.0,0.986,0.3275
16,710,-679.0,0.985,0.5957
17,379,-353.0,0.984,0.2949
18,630,-597.5,0.983,0.5891
19,543,-516.0,0.982,0.4533
20,398,-371.5,0.981,0.3358
21,325,-300.5,0.98,0.2738
22,501,-470.0,0.979,0.4427
23,345,-321.5,0.978,0.2961
24,586,-557.0,0.977,0.4775
25,354,-329.0,0.976,0.3082
26,610,-582.5,0.975,0.4946
27,424,-398.5,0.974,0.3764
28,500,-472.0,0.973,0.4276
29,226,-201.0,0.972,0.2263
30,419,-391.0,0.971,0.346
31,316,-291.0,0.97,0.2544
32,259,-234.5,0.969,0.2327
33,354,-331.5,0.968,0.2629
34,490,-464.5,0.968,0.3945
35,362,-333.5,0.967,0.3009
36,455,-429.5,0.966,0.3943
37,256,-233.0,0.965,0.2102
38,202,-180.0,0.964,0.1776
39,411,-384.5,0.963,0.3317
40,326,-300.5,0.962,0.2672
41,295,-273.0,0.961,0.2309
42,285,-258.0,0.96,0.2072
43,364,-339.5,0.959,0.3259
44,408,-384.5,0.958,0.3465
45,278,-255.5,0.957,0.2505
46,270,-247.0,0.956,0.2336
47,244,-221.0,0.955,0.212
48,341,-311.5,0.954,0.2911
49,436,-406.0,0.953,0.3596
50,209,-188.5,0.952,0.1604
51,179,-157.0,0.951,0.1377
52,295,-273.0,0.95,0.2646
53,331,-306.5,0.949,0.2614
54,318,-296.0,0.948,0.2677
55,229,-208.5,0.947,0.2083
56,227,-205.0,0.946,0.2212
57,303,-279.5,0.946,0.2541
58,178,-152.5,0.945,0.1523
59,226,-202.0,0.944,0.1971
60,209,-187.0,0.943,0.1854
61,201,-179.0,0.942,0.2155
62,141,-118.0,0.941,0.1457
63,247,-222.5,0.94,0.2419
64,229,-205.0,0.939,0.2365
65,172,-147.5,0.938,0.1641
66,206,-182.0,0.937,0.1793
67,190,-168.0,0.936,0.1605
68,184,-159.0,0.935,0.1561
69,239,-217.0,0.934,0.189
70,177,-156.0,0.933,0.1555
71,281,-255.5,0.932,0.2402
72,193,-168.0,0.931,0.1522
73,227,-203.5,0.93,0.1824
74,172,-147.5,0.93,0.1377
75,168,-143.0,0.929,0.1623
76,192,-168.0,0.928,0.1721
77,238,-213.5,0.927,0.2168
78,161,-139.0,0.926,0.1302
79,183,-160.5,0.925,0.162
80,113,-92.0,0.924,0.1099
81,159,-137.0,0.923,0.1389
82,137,-116.5,0.922,0.121
83,212,-189.0,0.921,0.1733
84,284,-261.0,0.92,0.2329
85,162,-138.5,0.919,0.174
86,128,-105.5,0.918,0.1127
87,106,-85.0,0.918,0.1022
88,167,-146.0,0.917,0.1447
89,214,-191.5,0.916,0.1969
90,216,-191.5,0.915,0.186
91,141,-119.0,0.914,0.1326
92,159,-137.5,0.913,0.1398
93,172,-149.0,0.912,0.1411
94,113,-91.5,0.911,0.1034
95,195,-170.0,0.91,0.1756
96,206,-181.5,0.909,0.1893
97,107,-85.5,0.908,0.0992
98,175,-152.0,0.908,0.1534
99,293,-268.5,0.907,0.2599
100,163,-140.0,0.906,0.1366
101,144,-121.5,0.905,0.1277
