Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.4948
2,525,-497.0,0.999,0.3736
3,449,-421.5,0.998,0.3861
4,785,-750.5,0.997,0.5552
5,610,-580.5,0.996,0.4155
6,860,-824.0,0.995,0.5634
7,382,-358.0,0.994,0.2783
8,467,-442.0,0.993,0.2867
9,549,-520.5,0.992,0.3403
10,656,-621.5,0.991,0.4316
11,504,-478.5,0.99,0.3316
12,609,-579.0,0.989,0.4165
13,814,-781.5,0.988,0.5294
14,441,-414.5,0.987,0.2805
15,407,-380.0,0.986,0.2517
16,710,-679.0,0.985,0.4509
17,379,-353.0,0.984,0.2561
18,630,-597.5,0.983,0.4254
19,543,-516.0,0.982,0.3562
20,398,-371.5,0.981,0.2324
21,325,-300.5,0.98,0.2128
22,501,-470.0,0.979,0.314
23,345,-321.5,0.978,0.2495
24,586,-557.0,0.977,0.4229
25,354,-328.5,0.976,0.2475
26,610,-582.5,0.975,0.4194
27,424,-398.5,0.974,0.2823
28,500,-472.0,0.973,0.3416
29,226,-201.0,0.972,0.1371
30,419,-391.0,0.971,0.2926
31,316,-291.0,0.97,0.2197
32,259,-234.5,0.969,0.1741
33,354,-331.5,0.968,0.2624
34,490,-464.5,0.968,0.3494
35,362,-333.5,0.967,0.2526
36,455,-429.5,0.966,0.3008
37,256,-233.0,0.965,0.1656
38,202,-180.0,0.964,0.1417
39,411,-384.5,0.963,0.2503
40,326,-300.5,0.962,0.2162
41,295,-273.0,0.961,0.217
42,285,-258.0,0.96,0.2112
43,364,-339.5,0.959,0.2653
44,408,-384.5,0.958,0.2923
45,278,-255.5,0.957,0.1987
46,270,-247.0,0.956,0.1844
47,244,-221.0,0.955,0.1494
48,341,-311.5,0.954,0.203
49,436,-406.0,0.953,0.2842
50,209,-188.5,0.952,0.1291
51,179,-157.0,0.951,0.124
52,295,-273.0,0.95,0.2047
53,331,-306.5,0.949,0.2258
54,318,-296.0,0.948,0.207
55,229,-208.5,0.947,0.1637
56,227,-205.0,0.946,0.1768
57,303,-279.5,0.946,0.2069
58,178,-152.5,0.945,0.1321
59,226,-202.0,0.944,0.1612
60,209,-187.0,0.943,0.1334
61,201,-179.0,0.942,0.1224
62,141,-118.0,0.941,0.1059
63,247,-222.5,0.94,0.1614
64,229,-205.0,0.939,0.1381
65,172,-147.5,0.938,0.1256
66,206,-182.0,0.937,0.1575
67,190,-168.0,0.936,0.139
68,184,-159.0,0.935,0.1415
69,239,-217.0,0.934,0.1756
70,177,-156.0,0.933,0.1291
71,281,-255.5,0.932,0.1906
72,193,-168.0,0.931,0.1517
73,227,-203.5,0.93,0.1576
74,172,-147.5,0.93,0.1171
75,168,-143.0,0.929,0.1245
76,192,-168.0,0.928,0.1245
77,238,-213.5,0.927,0.1408
78,161,-139.0,0.926,0.1101
79,183,-160.5,0.925,0.1155
80,113,-92.0,0.924,0.0693
81,159,-137.0,0.923,0.0931
82,137,-116.5,0.922,0.0937
83,212,-188.5,0.921,0.1588
84,284,-261.0,0.92,0.2043
85,162,-138.5,0.919,0.1286
86,128,-105.5,0.918,0.0947
87,106,-85.0,0.918,0.0892
88,167,-146.0,0.917,0.133
89,214,-191.5,0.916,0.1514
90,216,-192.0,0.915,0.1672
91,141,-119.0,0.914,0.1059
