Episode,match_fail_count,reward_per_episode,epsilon,time_per_episode
1,527,-499.5,1.0,0.5411
2,525,-497.0,0.999,0.3931
3,449,-421.5,0.998,0.4126
4,785,-750.5,0.997,0.6123
5,610,-580.5,0.996,0.4185
6,860,-824.0,0.995,0.7912
7,382,-358.0,0.994,0.3489
8,467,-442.0,0.993,0.307
9,549,-520.5,0.992,0.3373
10,656,-621.5,0.991,0.4154
11,504,-478.5,0.99,0.3412
12,609,-579.0,0.989,0.4286
13,814,-781.5,0.988,0.5659
14,441,-414.5,0.987,0.2806
15,407,-380.0,0.986,0.2574
16,710,-679.0,0.985,0.4771
17,379,-353.0,0.984,0.2598
18,630,-597.5,0.983,0.4107
19,543,-516.0,0.982,0.3757
20,398,-371.5,0.981,0.2616
21,325,-300.5,0.98,0.2166
22,501,-470.0,0.979,0.3691
23,345,-321.5,0.978,0.2519
24,586,-557.0,0.977,0.3903
25,354,-329.0,0.976,0.2411
26,610,-582.5,0.975,0.4069
27,424,-398.5,0.974,0.3142
28,500,-472.0,0.973,0.3034
29,226,-201.0,0.972,0.1838
30,419,-391.0,0.971,0.2841
31,316,-291.0,0.97,0.2349
32,259,-234.5,0.969,0.1923
33,354,-331.5,0.968,0.2304
34,490,-464.5,0.968,0.3338
35,362,-333.0,0.967,0.2567
36,455,-429.5,0.966,0.3324
37,256,-233.0,0.965,0.157
38,202,-180.0,0.964,0.1472
39,411,-384.5,0.963,0.2414
40,326,-300.5,0.962,0.217
41,295,-273.0,0.961,0.2089
42,285,-258.0,0.96,0.2006
43,364,-339.5,0.959,0.21
44,408,-384.5,0.958,0.2553
45,278,-255.5,0.957,0.1857
46,270,-247.0,0.956,0.185
47,244,-221.0,0.955,0.2202
48,340,-310.5,0.954,0.2673
49,437,-407.0,0.953,0.2602
50,209,-188.5,0.952,0.159
51,179,-157.0,0.951,0.1448
52,295,-273.0,0.95,0.2181
53,331,-306.5,0.949,0.2433
54,318,-296.0,0.948,0.2196
55,229,-208.5,0.947,0.1671
56,227,-205.0,0.946,0.1541
57,303,-279.5,0.946,0.2261
58,176,-150.5,0.945,0.1283
59,228,-203.5,0.944,0.1811
60,209,-187.0,0.943,0.1595
61,201,-179.0,0.942,0.1188
62,141,-118.0,0.941,0.1104
63,247,-222.5,0.94,0.1859
64,229,-205.0,0.939,0.1707
65,172,-147.5,0.938,0.1274
66,206,-182.0,0.937,0.1604
67,190,-168.0,0.936,0.145
68,184,-159.0,0.935,0.1406
69,239,-217.0,0.934,0.1718
70,177,-156.0,0.933,0.1389
71,281,-255.5,0.932,0.2038
72,193,-168.0,0.931,0.1502
73,227,-203.5,0.93,0.1578
74,172,-147.5,0.93,0.1357
75,168,-143.0,0.929,0.1391
76,192,-168.0,0.928,0.1281
77,238,-213.5,0.927,0.1445
78,161,-139.0,0.926,0.0957
79,183,-160.5,0.925,0.13
80,113,-92.0,0.924,0.0982
81,159,-137.0,0.923,0.115
82,137,-116.5,0.922,0.1041
83,185,-162.0,0.921,0.1477
84,311,-287.5,0.92,0.2181
85,198,-173.0,0.919,0.1477
86,132,-110.0,0.918,0.1051
87,104,-83.0,0.918,0.0863
88,164,-143.0,0.917,0.1277
89,178,-155.5,0.916,0.1366
90,216,-192.0,0.915,0.1636
91,141,-119.0,0.914,0.1122
92,124,-103.0,0.913,0.1067
93,106,-83.5,0.912,0.0977
94,136,-112.5,0.911,0.1158
95,150,-128.5,0.91,0.0936
96,195,-170.5,0.909,0.135
97,162,-138.5,0.908,0.1228
98,137,-115.5,0.908,0.1013
99,256,-231.5,0.907,0.1898
100,147,-125.5,0.906,0.1064
101,152,-129.0,0.905,0.1062
102,144,-121.5,0.904,0.1066
103,111,-89.5,0.903,0.077
104,140,-118.5,0.902,0.0899
105,140,-119.5,0.901,0.0905
106,157,-135.5,0.9,0.0985
107,178,-155.0,0.899,0.133
108,108,-86.0,0.898,0.0858
109,153,-131.5,0.898,0.1196
110,137,-114.5,0.897,0.101
111,167,-146.0,0.896,0.1225
112,139,-118.0,0.895,0.1061
113,138,-115.0,0.894,0.1153
114,102,-81.5,0.893,0.0942
115,141,-120.5,0.892,0.1281
116,123,-102.0,0.891,0.0887
117,176,-152.5,0.89,0.0966
118,167,-145.5,0.89,0.1197
119,145,-124.5,0.889,0.1067
120,105,-84.5,0.888,0.0802
121,123,-100.5,0.887,0.0879
122,92,-71.0,0.886,0.0624
123,103,-82.5,0.885,0.0734
124,83,-62.5,0.884,0.0578
125,113,-92.0,0.883,0.0716
126,76,-55.0,0.882,0.0616
127,107,-85.0,0.882,0.0712
128,118,-96.5,0.881,0.0747
129,234,-211.0,0.88,0.1277
130,140,-117.0,0.879,0.1149
131,118,-97.5,0.878,0.08
132,82,-61.0,0.877,0.0529
133,81,-59.0,0.876,0.0577
134,123,-100.5,0.875,0.078
135,108,-85.0,0.875,0.0699
136,139,-117.0,0.874,0.0861
137,77,-54.5,0.873,0.0656
138,117,-95.5,0.872,0.0935
139,197,-175.5,0.871,0.144
140,142,-120.0,0.87,0.1259
141,110,-90.0,0.869,0.1034
142,142,-120.0,0.868,0.1453
143,109,-86.5,0.868,0.0828
144,95,-74.0,0.867,0.0634
145,124,-103.5,0.866,0.0783
146,102,-80.0,0.865,0.0695
147,94,-72.0,0.864,0.0626
148,112,-90.0,0.863,0.0897
149,133,-112.0,0.862,0.0863
150,118,-97.5,0.862,0.0702
151,125,-105.0,0.861,0.0791
152,179,-158.0,0.86,0.1211
153,93,-72.0,0.859,0.059
154,120,-98.5,0.858,0.0856
155,111,-89.5,0.857,0.0776
156,76,-55.0,0.856,0.0567
157,60,-39.5,0.855,0.0547
158,96,-75.0,0.855,0.0696
159,84,-63.5,0.854,0.0705
160,125,-105.0,0.853,0.0949
161,103,-80.0,0.852,0.0818
162,74,-53.0,0.851,0.0592
163,67,-44.0,0.85,0.0497
164,40,-20.0,0.85,0.0358
165,70,-49.0,0.849,0.0594
166,122,-99.5,0.848,0.0968
167,95,-74.5,0.847,0.0713
